URL,CURRENT_INTERNATIONAL,CURRENT_MARKET_VALUE
https://www.transfermarkt.com/paul-jaeckel/profil/spieler/284248,Germany,€5.00m
https://www.transfermarkt.com/robin-knoche/profil/spieler/94201,Germany,€5.00m
https://www.transfermarkt.com/timo-baumgartl/profil/spieler/187491,Germany,€3.00m
https://www.transfermarkt.com/dominique-heintz/profil/spieler/110036,Germany,€1.20m
https://www.transfermarkt.com/tymoteusz-puchacz/profil/spieler/361575,Poland,€1.20m
https://www.transfermarkt.com/niko-giesselmann/profil/spieler/72792,Germany,€1.00m
https://www.transfermarkt.com/josip-juranovic/profil/spieler/362977,Croatia,€12.00m
https://www.transfermarkt.com/christopher-trimmel/profil/spieler/75921,Austria,€800k
https://www.transfermarkt.com/rani-khedira/profil/spieler/124410,Germany,€10.00m
https://www.transfermarkt.com/aljoscha-kemlein/profil/spieler/692737,Germany,€250k
https://www.transfermarkt.com/janik-haberer/profil/spieler/177779,Germany,€7.00m
https://www.transfermarkt.com/aissa-laidouni/profil/spieler/233782,Tunisia,€7.00m
https://www.transfermarkt.com/morten-thorsby/profil/spieler/226524,Norway,€5.50m
https://www.transfermarkt.com/andras-schafer/profil/spieler/454863,Hungary,€5.00m
https://www.transfermarkt.com/paul-seguin/profil/spieler/183780,Germany,€2.50m
https://www.transfermarkt.com/levin-oztunali/profil/spieler/168543,Germany,€1.20m
https://www.transfermarkt.com/kevin-mohwald/profil/spieler/94137,Germany,€600k
https://www.transfermarkt.com/milos-pantovic/profil/spieler/232144,Serbia,€1.50m
https://www.transfermarkt.com/genki-haraguchi/profil/spieler/79377,Japan,€1.00m
https://www.transfermarkt.com/tim-skarke/profil/spieler/287920,Germany,€1.20m
https://www.transfermarkt.com/tim-maciejewski/profil/spieler/392156,Germany,€350k
https://www.transfermarkt.com/sheraldo-becker/profil/spieler/188888,Suriname,€17.00m
https://www.transfermarkt.com/jamie-leweling/profil/spieler/518505,Germany,€3.00m
https://www.transfermarkt.com/jordan/profil/spieler/355369,United States,€7.00m
https://www.transfermarkt.com/kevin-behrens/profil/spieler/117432,Germany,€2.00m
https://www.transfermarkt.com/sven-michel/profil/spieler/186988,Germany,€900k
https://www.transfermarkt.com/andreas-voglsammer/profil/spieler/94771,Germany,€800k
https://www.transfermarkt.com/malick-sanogo/profil/spieler/692736,United States,NA
https://www.transfermarkt.com/florian-muller/profil/spieler/284769,Germany,€1.50m
https://www.transfermarkt.com/fabian-bredlow/profil/spieler/187624,Germany,€1.50m
https://www.transfermarkt.com/dennis-seimen/profil/spieler/800946,Germany,€200k
https://www.transfermarkt.com/florian-schock/profil/spieler/470816,Germany,€200k
https://www.transfermarkt.com/nicolas-glaus/profil/spieler/499319,Switzerland,€125k
https://www.transfermarkt.com/konstantinos-mavropanos/profil/spieler/415912,Greece,€15.00m
https://www.transfermarkt.com/hiroki-ito/profil/spieler/353892,Japan,€10.00m
https://www.transfermarkt.com/waldemar-anton/profil/spieler/193004,Germany,€4.50m
https://www.transfermarkt.com/dan-axel-zagadou/profil/spieler/344598,France,€2.50m
https://www.transfermarkt.com/clinton-mola/profil/spieler/470594,England,€500k
https://www.transfermarkt.com/antonis-aidonis/profil/spieler/405674,Germany,€350k
https://www.transfermarkt.com/leon-reichardt/profil/spieler/730408,Germany,NA
https://www.transfermarkt.com/borna-sosa/profil/spieler/293194,Croatia,€12.00m
https://www.transfermarkt.com/josha-vagnoman/profil/spieler/448258,Germany,€8.00m
https://www.transfermarkt.com/pascal-stenzel/profil/spieler/195246,Germany,€1.50m
https://www.transfermarkt.com/mattis-hoppe/profil/spieler/666169,Germany,€150k
https://www.transfermarkt.com/wataru-endo/profil/spieler/146310,Japan,€6.50m
https://www.transfermarkt.com/atakan-karazor/profil/spieler/232320,Germany,€4.00m
https://www.transfermarkt.com/luca-bazzoli/profil/spieler/493899,Germany,€225k
https://www.transfermarkt.com/enzo-millot/profil/spieler/569366,France,€7.00m
https://www.transfermarkt.com/nikolas-nartey/profil/spieler/400546,Denmark,€1.50m
https://www.transfermarkt.com/lilian-egloff/profil/spieler/472243,Germany,€1.50m
https://www.transfermarkt.com/mateo-klimowicz/profil/spieler/540302,Germany,€1.20m
https://www.transfermarkt.com/omer-beyaz/profil/spieler/588020,Turkey,€700k
https://www.transfermarkt.com/laurin-ulrich/profil/spieler/717465,Germany,€500k
https://www.transfermarkt.com/darko-churlinov/profil/spieler/386786,North Macedonia,€2.20m
https://www.transfermarkt.com/silas/profil/spieler/612826,DR Congo,€8.00m
https://www.transfermarkt.com/tanguy-coulibaly/profil/spieler/618425,France,€2.50m
https://www.transfermarkt.com/gil-dias/profil/spieler/329723,Portugal,€1.50m
https://www.transfermarkt.com/chris-fuhrich/profil/spieler/272278,Germany,€4.00m
https://www.transfermarkt.com/tiago-tomas/profil/spieler/616344,Portugal,€7.00m
https://www.transfermarkt.com/juan-jose-perea/profil/spieler/496767,Colombia,€2.00m
https://www.transfermarkt.com/luca-pfeiffer/profil/spieler/232463,Germany,€1.70m
https://www.transfermarkt.com/thomas-kastanaras/profil/spieler/675565,Germany,€700k
https://www.transfermarkt.com/alou-kuol/profil/spieler/748070,Australia,€300k
https://www.transfermarkt.com/robin-zentner/profil/spieler/160963,Germany,€5.00m
https://www.transfermarkt.com/finn-dahmen/profil/spieler/251299,Germany,€2.50m
https://www.transfermarkt.com/lasse-riess/profil/spieler/490609,Germany,€200k
https://www.transfermarkt.com/andreas-hanche-olsen/profil/spieler/370683,Norway,€7.50m
https://www.transfermarkt.com/alexander-hack/profil/spieler/126281,Germany,€2.50m
https://www.transfermarkt.com/maxim-leitsch/profil/spieler/334207,Germany,€2.00m
https://www.transfermarkt.com/stefan-bell/profil/spieler/82350,Germany,€2.00m
https://www.transfermarkt.com/philipp-schulz/profil/spieler/796212,Germany,€300k
https://www.transfermarkt.com/lucas-laux/profil/spieler/584062,Germany,€175k
https://www.transfermarkt.com/anthony-caci/profil/spieler/453016,France,€8.50m
https://www.transfermarkt.com/aaron-martin/profil/spieler/251878,Spain,€7.00m
https://www.transfermarkt.com/anderson-lucoqui/profil/spieler/240274,Angola,€600k
https://www.transfermarkt.com/silvan-widmer/profil/spieler/168989,Switzerland,€3.50m
https://www.transfermarkt.com/danny-da-costa/profil/spieler/85906,Germany,€1.80m
https://www.transfermarkt.com/anton-stach/profil/spieler/344069,Germany,€15.00m
https://www.transfermarkt.com/niklas-tauer/profil/spieler/470815,Germany,€1.20m
https://www.transfermarkt.com/leandro-barreiro/profil/spieler/357233,Luxembourg,€14.00m
https://www.transfermarkt.com/edimilson-fernandes/profil/spieler/247555,Switzerland,€5.50m
https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,Germany,€3.50m
https://www.transfermarkt.com/aymen-barkok/profil/spieler/315332,Morocco,€2.00m
https://www.transfermarkt.com/merveille-papela/profil/spieler/405689,Germany,€1.00m
https://www.transfermarkt.com/eniss-shabani/profil/spieler/663189,Germany,€200k
https://www.transfermarkt.com/jae-sung-lee/profil/spieler/314398,"Korea, South",€4.00m
https://www.transfermarkt.com/kaito-mizuta/profil/spieler/677794,Japan,€225k
https://www.transfermarkt.com/delano-burgzorg/profil/spieler/436585,Netherlands,€1.50m
https://www.transfermarkt.com/ben-bobzien/profil/spieler/658116,Germany,€600k
https://www.transfermarkt.com/brajan-gruda/profil/spieler/700106,Germany,€500k
https://www.transfermarkt.com/jonathan-burkardt/profil/spieler/333647,Germany,€10.00m
https://www.transfermarkt.com/marcus-ingvartsen/profil/spieler/269878,Denmark,€5.50m
https://www.transfermarkt.com/nelson-weiper/profil/spieler/796213,Germany,€5.00m
https://www.transfermarkt.com/karim-onisiwo/profil/spieler/119234,Austria,€3.50m
https://www.transfermarkt.com/marlon-mustapha/profil/spieler/532495,Austria,€1.00m
https://www.transfermarkt.com/tomas-koubek/profil/spieler/146714,Czech Republic,€1.00m
https://www.transfermarkt.com/rafal-gikiewicz/profil/spieler/78339,Poland,€900k
https://www.transfermarkt.com/daniel-klein/profil/spieler/392124,Germany,€300k
https://www.transfermarkt.com/benjamin-leneis/profil/spieler/381250,Germany,€150k
https://www.transfermarkt.com/felix-uduokhai/profil/spieler/278343,Germany,€8.50m
https://www.transfermarkt.com/reece-oxford/profil/spieler/314295,England,€5.50m
https://www.transfermarkt.com/maximilian-bauer/profil/spieler/388363,Germany,€3.50m
https://www.transfermarkt.com/jeffrey-gouweleeuw/profil/spieler/106405,Netherlands,€3.00m
https://www.transfermarkt.com/frederik-winther/profil/spieler/569349,Denmark,€1.00m
https://www.transfermarkt.com/daniel-katic/profil/spieler/692049,Croatia,€125k
https://www.transfermarkt.com/iago/profil/spieler/520468,Brazil,€5.50m
https://www.transfermarkt.com/mads-pedersen/profil/spieler/288429,Denmark,€3.50m
https://www.transfermarkt.com/david-colina/profil/spieler/371000,Croatia,€1.50m
https://www.transfermarkt.com/aaron-zehnter/profil/spieler/730484,Germany,€300k
https://www.transfermarkt.com/robert-gumny/profil/spieler/353826,Poland,€3.50m
https://www.transfermarkt.com/raphael-framberger/profil/spieler/146163,Germany,€800k
https://www.transfermarkt.com/niklas-dorsch/profil/spieler/251302,Germany,€7.00m
https://www.transfermarkt.com/carlos-gruezo/profil/spieler/189475,Ecuador,€3.00m
https://www.transfermarkt.com/renato-veiga/profil/spieler/805714,Portugal,€1.00m
https://www.transfermarkt.com/tobias-strobl/profil/spieler/57845,Germany,-
https://www.transfermarkt.com/julian-baumgartlinger/profil/spieler/34787,Austria,€400k
https://www.transfermarkt.com/arne-engels/profil/spieler/565435,Belgium,€7.50m
https://www.transfermarkt.com/arne-maier/profil/spieler/296397,Germany,€6.50m
https://www.transfermarkt.com/elvis-rexhbecaj/profil/spieler/280575,Germany,€3.50m
https://www.transfermarkt.com/felix-gotze/profil/spieler/330635,Germany,€400k
https://www.transfermarkt.com/fredrik-jensen/profil/spieler/249157,Finland,€2.50m
https://www.transfermarkt.com/lukas-petkov/profil/spieler/401639,Germany,€800k
https://www.transfermarkt.com/mert-komur/profil/spieler/777005,Germany,NA
https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886,Switzerland,€6.50m
https://www.transfermarkt.com/andre-hahn/profil/spieler/42783,Germany,€1.20m
https://www.transfermarkt.com/noah-joel-sarenren-bazee/profil/spieler/283001,Germany,€600k
https://www.transfermarkt.com/daniel-caligiuri/profil/spieler/38410,Italy,€600k
https://www.transfermarkt.com/ermedin-demirovic/profil/spieler/335457,Bosnia-Herzegovina,€12.00m
https://www.transfermarkt.com/mergim-berisha/profil/spieler/307924,Germany,€12.00m
https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207,United States,€9.00m
https://www.transfermarkt.com/dion-beljo/profil/spieler/618350,Croatia,€6.50m
https://www.transfermarkt.com/kelvin-yeboah/profil/spieler/589737,Italy,€3.50m
https://www.transfermarkt.com/maurice-malone/profil/spieler/405568,Germany,€1.80m
https://www.transfermarkt.com/florian-niederlechner/profil/spieler/152963,Germany,€800k
https://www.transfermarkt.com/josue-mbila/profil/spieler/381252,Germany,€100k
https://www.transfermarkt.com/marvin-schwabe/profil/spieler/160929,Germany,€7.00m
https://www.transfermarkt.com/jonas-urbig/profil/spieler/607720,Germany,€1.50m
https://www.transfermarkt.com/timo-horn/profil/spieler/84938,Germany,€1.50m
https://www.transfermarkt.com/julian-roloff/profil/spieler/453757,Germany,-
https://www.transfermarkt.com/matthias-kobbing/profil/spieler/227089,Germany,€100k
https://www.transfermarkt.com/timo-hubers/profil/spieler/236981,Germany,€8.50m
https://www.transfermarkt.com/julian-chabot/profil/spieler/303219,Germany,€5.50m
https://www.transfermarkt.com/luca-kilian/profil/spieler/384553,Germany,€3.50m
https://www.transfermarkt.com/nikola-soldo/profil/spieler/674921,Croatia,€1.50m
https://www.transfermarkt.com/elias-bakatukanda/profil/spieler/795762,Germany,€250k
https://www.transfermarkt.com/rijad-smajic/profil/spieler/815822,Bosnia-Herzegovina,€150k
https://www.transfermarkt.com/jonas-hector/profil/spieler/108537,Germany,-
https://www.transfermarkt.com/kristian-pedersen/profil/spieler/331779,Denmark,€1.20m
https://www.transfermarkt.com/benno-schmitz/profil/spieler/160968,Germany,€3.00m
https://www.transfermarkt.com/ellyes-skhiri/profil/spieler/290587,Tunisia,€13.00m
https://www.transfermarkt.com/dejan-ljubicic/profil/spieler/287188,Austria,€10.00m
https://www.transfermarkt.com/eric-martel/profil/spieler/597000,Germany,€9.00m
https://www.transfermarkt.com/georg-strauch/profil/spieler/522077,Germany,€200k
https://www.transfermarkt.com/denis-huseinbasic/profil/spieler/678479,Germany,€5.00m
https://www.transfermarkt.com/mathias-olesen/profil/spieler/490581,Luxembourg,€1.20m
https://www.transfermarkt.com/kingsley-schindler/profil/spieler/153678,Ghana,€1.00m
https://www.transfermarkt.com/joshua-schwirten/profil/spieler/598575,Germany,€200k
https://www.transfermarkt.com/florian-kainz/profil/spieler/106270,Austria,€5.00m
https://www.transfermarkt.com/jan-thielmann/profil/spieler/472249,Germany,€6.50m
https://www.transfermarkt.com/linton-maina/profil/spieler/335103,Germany,€6.00m
https://www.transfermarkt.com/dimitrios-limnios/profil/spieler/324344,Greece,€2.00m
https://www.transfermarkt.com/justin-diehl/profil/spieler/720162,Germany,€500k
https://www.transfermarkt.com/steffen-tigges/profil/spieler/296879,Germany,€3.50m
https://www.transfermarkt.com/davie-selke/profil/spieler/178459,Germany,€2.50m
https://www.transfermarkt.com/mark-uth/profil/spieler/112935,Germany,€1.50m
https://www.transfermarkt.com/tim-lemperle/profil/spieler/553285,Germany,€1.50m
https://www.transfermarkt.com/sargis-adamyan/profil/spieler/125614,Armenia,€1.00m
https://www.transfermarkt.com/florian-dietz/profil/spieler/283871,Germany,€1.00m
https://www.transfermarkt.com/sebastian-andersson/profil/spieler/147573,Sweden,€700k
https://www.transfermarkt.com/damion-downs/profil/spieler/820241,United States,€250k
https://www.transfermarkt.com/maximilian-schmid/profil/spieler/573978,Germany,€200k
https://www.transfermarkt.com/oliver-christensen/profil/spieler/471936,Denmark,€4.00m
https://www.transfermarkt.com/tjark-ernst/profil/spieler/553282,Germany,€400k
https://www.transfermarkt.com/rune-jarstein/profil/spieler/24112,Norway,€300k
https://www.transfermarkt.com/robert-kwasigroch/profil/spieler/815180,Germany,€200k
https://www.transfermarkt.com/marc-oliver-kempf/profil/spieler/160938,Germany,€3.50m
https://www.transfermarkt.com/marton-dardai/profil/spieler/432281,Germany,€3.50m
https://www.transfermarkt.com/linus-gechter/profil/spieler/692734,Germany,€2.50m
https://www.transfermarkt.com/filip-uremovic/profil/spieler/325887,Croatia,€2.00m
https://www.transfermarkt.com/agustin-rogel/profil/spieler/456535,Uruguay,€1.50m
https://www.transfermarkt.com/dedryck-boyata/profil/spieler/88262,Belgium,€1.00m
https://www.transfermarkt.com/pascal-klemens/profil/spieler/820261,Germany,€300k
https://www.transfermarkt.com/joel-da-silva-kiala/profil/spieler/797560,Germany,€250k
https://www.transfermarkt.com/maximilian-mittelstadt/profil/spieler/282660,Germany,€2.00m
https://www.transfermarkt.com/marvin-plattenhardt/profil/spieler/89592,Germany,€1.00m
https://www.transfermarkt.com/lukas-ullrich/profil/spieler/787151,Germany,€750k
https://www.transfermarkt.com/jonjoe-kenny/profil/spieler/258883,England,€3.00m
https://www.transfermarkt.com/peter-pekarik/profil/spieler/51100,Slovakia,€500k
https://www.transfermarkt.com/julian-eitschberger/profil/spieler/706617,Germany,€350k
https://www.transfermarkt.com/lucas-tousart/profil/spieler/353948,France,€9.00m
https://www.transfermarkt.com/ivan-sunjic/profil/spieler/226097,Croatia,€1.50m
https://www.transfermarkt.com/tolga-cigerci/profil/spieler/94199,Turkey,€700k
https://www.transfermarkt.com/veit-stange/profil/spieler/787152,Germany,€250k
https://www.transfermarkt.com/suat-serdar/profil/spieler/261905,Germany,€4.50m
