"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA","A_minus_xAG","KP","Final_Third","PPA","CrsPA","PrgP","Url"
2023,"Bochum","Bundesliga","Cristian Gamboa","CRC","DF","32",1989,16.4,458,684,67,9419,3894,171,206,83,190,271,70.1,92,178,51.7,0,0.5,0.7,-0.5,9,57,14,9,56,"https://fbref.com/en/players/f27680d9/Cristian-Gamboa"
2023,"Bochum","Bundesliga","Silvère Ganvoula M'Boussy","CGO","FW,MF","26",1996,2.7,49,87,56.3,669,184,32,48,66.7,15,27,55.6,1,6,16.7,0,0.5,0.2,-0.5,5,8,5,0,12,"https://fbref.com/en/players/6c731625/Silvere-Ganvoula-MBoussy"
2023,"Bochum","Bundesliga","Jacek Góralski","POL","MF","29",1992,1.6,31,39,79.5,488,138,14,17,82.4,12,12,100,3,6,50,0,0.1,0,-0.1,2,0,0,0,3,"https://fbref.com/en/players/83b9c48f/Jacek-Goralski"
2023,"Bochum","Bundesliga","Dominique Heintz","GER","DF","28",1993,8.8,269,326,82.5,5201,1712,98,108,90.7,139,158,88,30,53,56.6,0,0.2,0.7,-0.2,3,16,8,2,21,"https://fbref.com/en/players/699fb8db/Dominique-Heintz"
2023,"Bochum","Bundesliga","Philipp Hofmann","GER","FW","29",1993,29.2,433,743,58.3,5894,1381,269,418,64.4,130,240,54.2,15,24,62.5,2,2.7,3.2,-0.7,27,41,17,0,71,"https://fbref.com/en/players/877bc844/Philipp-Hofmann"
2023,"Bochum","Bundesliga","Gerrit Holtmann","PHI","FW,MF","27",1995,10.5,155,270,57.4,2007,519,104,132,78.8,35,66,53,7,26,26.9,1,0.8,0.8,0.2,10,5,8,4,8,"https://fbref.com/en/players/2979c05a/Gerrit-Holtmann"
2023,"Bochum","Bundesliga","Jannes Horn","GER","DF,FW","25",1997,0.7,15,19,78.9,211,120,6,7,85.7,6,7,85.7,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2b83fa49/Jannes-Horn"
2023,"Bochum","Bundesliga","Saidy Janko","GAM","DF","26",1995,12.6,312,451,69.2,5445,1514,146,184,79.3,127,179,70.9,34,65,52.3,0,0.1,0.2,-0.1,2,26,3,0,29,"https://fbref.com/en/players/689c9cf4/Saidy-Janko"
2023,"Bochum","Bundesliga","Pierre Kunde","CMR","MF,FW","27",1995,4.2,119,202,58.9,2164,730,51,68,75,53,81,65.4,13,46,28.3,0,0.2,0.2,-0.2,4,18,3,2,16,"https://fbref.com/en/players/9ceb7642/Pierre-Kunde"
2023,"Bochum","Bundesliga","Vassilis Lambropoulos","GRE","DF","32",1990,7,163,240,67.9,3280,1390,51,61,83.6,96,124,77.4,16,52,30.8,0,0.2,0.3,-0.2,1,12,2,0,26,"https://fbref.com/en/players/591477c9/Vassilis-Lambropoulos"
2023,"Bochum","Bundesliga","Anthony Losilla","FRA","MF","36",1986,30.2,650,962,67.6,10825,3793,311,413,75.3,266,376,70.7,52,110,47.3,2,2.2,2.2,-0.2,14,62,8,2,93,"https://fbref.com/en/players/07c7eb0c/Anthony-Losilla"
2023,"Bochum","Bundesliga","Erhan Mašović","SRB","DF,MF","23",1998,24.2,662,821,80.6,12688,4290,223,259,86.1,367,407,90.2,62,127,48.8,0,1,1,-1,10,41,2,0,60,"https://fbref.com/en/players/a396fb61/Erhan-Masovic"
2023,"Bochum","Bundesliga","Tim Oermann","GER","DF","18",2003,2.2,39,51,76.5,738,268,14,16,87.5,18,19,94.7,6,12,50,0,0,0,0,0,1,0,0,0,"https://fbref.com/en/players/57ec75bf/Tim-Oermann"
2023,"Bochum","Bundesliga","Ivan Ordets","UKR","DF","30",1992,27.2,731,1005,72.7,14758,4989,195,269,72.5,452,542,83.4,75,160,46.9,0,0.8,1,-0.8,8,30,3,0,53,"https://fbref.com/en/players/86c75897/Ivan-Ordets"
2023,"Bochum","Bundesliga","Jordi Osei-Tutu","ENG","DF,FW","23",1998,8.3,150,217,69.1,2287,881,84,102,82.4,50,71,70.4,12,26,46.2,0,0.2,0.3,-0.2,5,11,5,2,19,"https://fbref.com/en/players/0a16eb36/Jordi-Osei-Tutu"
2023,"Bochum","Bundesliga","Patrick Osterhage","GER","MF","22",2000,11.4,238,340,70,3496,985,132,171,77.2,82,109,75.2,12,23,52.2,0,0.3,0.6,-0.3,5,15,6,3,26,"https://fbref.com/en/players/9662c9ec/Patrick-Osterhage"
2023,"Bochum","Bundesliga","Manuel Riemann","GER","GK","33",1988,34,1065,1761,60.5,41782,36334,86,87,98.9,302,312,96.8,677,1348,50.2,0,0.1,0.8,-0.1,2,136,7,1,18,"https://fbref.com/en/players/9f941969/Manuel-Riemann"
2023,"Bochum","Bundesliga","Keven Schlotterbeck","GER","DF","25",1997,8.2,208,315,66,4404,1552,68,96,70.8,111,145,76.6,29,67,43.3,0,0.5,0.2,-0.5,4,15,1,0,21,"https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck"
2023,"Bochum","Bundesliga","Danilo Soares","BRA","DF","30",1991,19.6,751,1004,74.8,13624,5004,333,383,86.9,312,412,75.7,92,159,57.9,0,1.3,1.1,-1.3,11,82,14,5,93,"https://fbref.com/en/players/c05f2f8c/Danilo-Soares"
2023,"Bochum","Bundesliga","Kostas Stafylidis","GRE","DF,MF","28",1993,11.6,297,423,70.2,5874,2037,113,128,88.3,139,190,73.2,42,89,47.2,2,0.7,0.7,1.3,7,23,5,4,26,"https://fbref.com/en/players/861e0116/Kostas-Stafylidis"
2023,"Bochum","Bundesliga","Kevin Stöger","AUT","MF","28",1993,28.9,1114,1607,69.3,20465,7740,504,609,82.8,414,570,72.6,163,321,50.8,3,5.7,7.8,-2.7,68,153,46,11,214,"https://fbref.com/en/players/e5649a78/Kevin-Stoger"
2023,"Bochum","Bundesliga","Simon Zoller","GER","FW","31",1991,16.2,208,332,62.7,3203,725,118,171,69,72,115,62.6,13,19,68.4,2,1.1,0.5,0.9,9,16,4,0,21,"https://fbref.com/en/players/29f7cfd9/Simon-Zoller"
2023,"Bologna","Serie A","Michel Aebischer","SUI","FW,MF","25",1997,17.1,557,674,82.6,8050,2143,312,343,91,189,223,84.8,27,51,52.9,0,0.6,0.5,-0.6,15,37,7,1,46,"https://fbref.com/en/players/f9c927de/Michel-Aebischer"
2023,"Bologna","Serie A","Marko Arnautović","AUT","FW","33",1989,17,328,467,70.2,4736,799,180,234,76.9,106,138,76.8,17,32,53.1,0,1.9,1.4,-1.9,22,17,14,1,36,"https://fbref.com/en/players/00459419/Marko-Arnautovic"
2023,"Bologna","Serie A","Francesco Bardi","ITA","GK","30",1992,1,18,23,78.3,548,399,6,6,100,5,5,100,7,11,63.6,0,0,0,0,0,1,0,0,0,"https://fbref.com/en/players/0acda699/Francesco-Bardi"
2023,"Bologna","Serie A","Musa Barrow","GAM","FW,MF","23",1998,21.8,583,806,72.3,9580,2327,319,354,90.1,184,249,73.9,59,134,44,8,4.7,3.3,3.3,43,43,29,12,58,"https://fbref.com/en/players/e5bf73f3/Musa-Barrow"
2023,"Bologna","Serie A","Kevin Bonifazi","ITA","DF","26",1996,10,643,722,89.1,12821,4841,216,229,94.3,343,369,93,81,116,69.8,0,0,0.1,0,2,36,0,0,33,"https://fbref.com/en/players/fb77bfef/Kevin-Bonifazi"
2023,"Bologna","Serie A","Andrea Cambiaso","ITA","DF","22",2000,24.1,1277,1521,84,19674,6031,686,753,91.1,472,541,87.2,83,144,57.6,3,2.4,1.6,0.6,28,48,24,7,83,"https://fbref.com/en/players/247ed022/Andrea-Cambiaso"
2023,"Bologna","Serie A","Lorenzo De Silvestri","ITA","DF","34",1988,7.5,330,430,76.7,5002,2370,182,202,90.1,127,168,75.6,11,40,27.5,0,0.2,0.2,-0.2,6,29,4,1,31,"https://fbref.com/en/players/e74f0e59/Lorenzo-De-Silvestri"
2023,"Bologna","Serie A","Nicolás Domínguez","ARG","MF","24",1998,25.6,1169,1420,82.3,18139,5084,618,693,89.2,408,483,84.5,85,130,65.4,2,2.9,2.8,-0.9,36,118,25,2,147,"https://fbref.com/en/players/20b3a502/Nicolas-Dominguez"
2023,"Bologna","Serie A","Lewis Ferguson","SCO","MF,FW","22",1999,25.7,1039,1218,85.3,14524,2797,632,690,91.6,332,376,88.3,37,68,54.4,0,1,1.2,-1,16,70,12,0,88,"https://fbref.com/en/players/ee64a822/Lewis-Ferguson"
2023,"Bologna","Serie A","Denso Kasius","NED","DF","19",2002,3.8,143,192,74.5,2576,864,65,72,90.3,53,74,71.6,20,36,55.6,2,0.7,0.8,1.3,6,6,8,6,9,"https://fbref.com/en/players/7ae36711/Denso-Kasius"
2023,"Bologna","Serie A","Giorgos Kyriakopoulos","GRE","DF,FW","26",1996,7.8,318,413,77,4904,2157,177,193,91.7,105,128,82,26,65,40,2,0.8,1.1,1.2,9,22,11,6,23,"https://fbref.com/en/players/0a483542/Giorgos-Kyriakopoulos"
2023,"Bologna","Serie A","Jhon Lucumí","COL","DF","24",1998,32.2,1731,1951,88.7,32107,11819,691,732,94.4,842,902,93.3,181,263,68.8,1,0.4,0.6,0.6,9,98,6,1,84,"https://fbref.com/en/players/80490d7f/Jhon-Lucumi"
2023,"Bologna","Serie A","Charalambos Lykogiannis","GRE","DF","28",1993,12.3,518,731,70.9,8881,3581,246,280,87.9,219,287,76.3,45,117,38.5,0,1.5,1.5,-1.5,18,51,17,12,60,"https://fbref.com/en/players/5efc5389/Charalambos-Lykogiannis"
2023,"Bologna","Serie A","Gary Medel","CHI","MF,DF","34",1987,16.4,986,1102,89.5,17960,6023,399,427,93.4,454,481,94.4,107,155,69,1,0.4,0.4,0.6,7,61,5,0,58,"https://fbref.com/en/players/563a68ad/Gary-Medel"
2023,"Bologna","Serie A","Nikola Moro","CRO","MF","24",1998,13.6,643,806,79.8,11678,3780,284,341,83.3,259,302,85.8,91,126,72.2,5,2.2,1.3,2.8,18,85,13,3,102,"https://fbref.com/en/players/ff579c7e/Nikola-Moro"
2023,"Bologna","Serie A","Riccardo Orsolini","ITA","FW","25",1997,23.6,553,867,63.8,10205,3119,279,374,74.6,161,250,64.4,89,164,54.3,4,3.1,2.7,0.9,44,48,12,5,62,"https://fbref.com/en/players/e14ec482/Riccardo-Orsolini"
2023,"Bologna","Serie A","Stefan Posch","AUT","DF","25",1997,28.1,1399,1805,77.5,24735,10680,659,724,91,568,682,83.3,147,303,48.5,2,2,1.9,0,23,112,27,6,148,"https://fbref.com/en/players/7f609bfc/Stefan-Posch"
2023,"Bologna","Serie A","Niklas Pyyhtiä","FIN","MF","18",2003,1.2,41,53,77.4,609,66,26,31,83.9,13,15,86.7,2,5,40,1,0.1,0,0.9,2,3,0,0,1,"https://fbref.com/en/players/88f53b75/Niklas-Pyyhtia"
2023,"Bologna","Serie A","Antonio Raimondo","ITA","FW","18",2004,0.2,3,4,75,21,3,2,3,66.7,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,0,"https://fbref.com/en/players/ce1a6c7e/Antonio-Raimondo"
2023,"Bologna","Serie A","Nicola Sansone","ITA","FW","30",1991,8.2,161,218,73.9,2232,509,98,118,83.1,40,56,71.4,9,18,50,2,1,0.8,1,8,6,4,1,13,"https://fbref.com/en/players/7eb97a8e/Nicola-Sansone"
2023,"Bologna","Serie A","Jerdy Schouten","NED","MF","25",1997,27.9,1299,1498,86.7,20836,5831,688,763,90.2,494,553,89.3,87,115,75.7,2,1.5,1,0.5,19,118,9,0,139,"https://fbref.com/en/players/2cfae697/Jerdy-Schouten"
2023,"Bologna","Serie A","Łukasz Skorupski","POL","GK","31",1991,37,957,1216,78.7,24937,16773,197,199,99,426,430,99.1,306,554,55.2,0,0,0,0,0,4,0,0,0,"https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski"
2023,"Bologna","Serie A","Roberto Soriano","ITA","FW,MF","31",1991,14.7,486,605,80.3,6944,1994,306,349,87.7,139,171,81.3,26,42,61.9,3,2.5,1.5,0.5,20,35,10,2,56,"https://fbref.com/en/players/9d4c45d6/Roberto-Soriano"
2023,"Bologna","Serie A","Joaquin Sosa","URU","DF","20",2002,7.6,308,379,81.3,6349,2250,101,118,85.6,161,180,89.4,43,73,58.9,0,0,0.1,0,0,22,0,0,13,"https://fbref.com/en/players/50841bef/Joaquin-Sosa"
2023,"Bologna","Serie A","Adama Soumaoro","FRA","DF","30",1992,20.7,996,1075,92.7,18518,6098,358,376,95.2,550,580,94.8,78,95,82.1,0,0,0.1,0,1,28,1,0,50,"https://fbref.com/en/players/7b075c75/Adama-Soumaoro"
2023,"Bologna","Serie A","Emanuel Vignato","ITA","MF,FW","21",2000,2.7,79,99,79.8,1201,338,40,48,83.3,29,34,85.3,5,8,62.5,1,0.4,0.6,0.6,3,9,2,1,9,"https://fbref.com/en/players/ec5dae45/Emanuel-Vignato"
2023,"Bologna","Serie A","Joshua Zirkzee","NED","FW","21",2001,9.1,198,257,77,2526,434,134,156,85.9,47,61,77,6,9,66.7,2,1.4,0.5,0.6,16,12,6,0,17,"https://fbref.com/en/players/028e70b9/Joshua-Zirkzee"
2023,"Bournemouth","Premier League","Jaidon Anthony","ENG","MF,FW","22",1999,14,387,526,73.6,5818,1610,225,257,87.5,110,150,73.3,31,63,49.2,1,1,1.1,0,12,24,19,7,49,"https://fbref.com/en/players/e4238fb1/Jaidon-Anthony"
2023,"Bournemouth","Premier League","Owen Bevan","WAL","DF","18",2003,0.1,2,3,66.7,38,7,1,1,100,1,1,100,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/87966294/Owen-Bevan"
2023,"Bournemouth","Premier League","Philip Billing","DEN","MF,FW","26",1996,30.7,813,1055,77.1,11823,3165,460,542,84.9,257,317,81.1,45,94,47.9,1,3.2,2.6,-2.2,26,49,9,3,80,"https://fbref.com/en/players/d328a254/Philip-Billing"
2023,"Bournemouth","Premier League","David Brooks","WAL","FW,MF","25",1997,1.9,46,63,73,640,140,30,32,93.8,13,16,81.3,2,9,22.2,0,0.2,0.2,-0.2,2,4,1,0,11,"https://fbref.com/en/players/dc4cae05/David-Brooks"
2023,"Bournemouth","Premier League","Ryan Christie","SCO","MF,FW","27",1995,20.4,521,651,80,8356,2028,279,327,85.3,175,196,89.3,47,81,58,1,2.4,2,-1.4,30,43,19,2,71,"https://fbref.com/en/players/26ce2263/Ryan-Christie"
2023,"Bournemouth","Premier League","Lewis Cook","ENG","MF","25",1997,19.1,593,751,79,9922,3136,291,330,88.2,238,274,86.9,48,93,51.6,2,2.5,2.3,-0.5,24,55,14,9,63,"https://fbref.com/en/players/2afc7272/Lewis-Cook"
2023,"Bournemouth","Premier League","Siriki Dembélé","CIV","FW,MF","25",1996,1.2,37,47,78.7,543,223,22,29,75.9,10,13,76.9,2,2,100,0,0.3,0.2,-0.3,4,2,3,2,4,"https://fbref.com/en/players/11f54bd5/Siriki-Dembele"
2023,"Bournemouth","Premier League","Ryan Fredericks","ENG","DF","29",1992,5.9,149,220,67.7,2139,735,85,96,88.5,55,88,62.5,4,15,26.7,0,0.1,0.3,-0.1,1,5,6,1,15,"https://fbref.com/en/players/c067631c/Ryan-Fredericks"
2023,"Bournemouth","Premier League","Hamed Junior Traorè","CIV","FW,MF","22",2000,4.7,109,178,61.2,1850,775,55,72,76.4,35,56,62.5,13,33,39.4,0,1.1,1.1,-1.1,14,11,10,3,26,"https://fbref.com/en/players/570bb4b9/Hamed-Junior-Traore"
2023,"Bournemouth","Premier League","Lloyd Kelly","ENG","DF","23",1998,22.7,934,1164,80.2,17585,7174,352,387,91,461,510,90.4,104,227,45.8,2,0.5,0.8,1.5,7,73,9,3,47,"https://fbref.com/en/players/f31def1e/Lloyd-Kelly"
2023,"Bournemouth","Premier League","Jefferson Lerma","COL","MF","27",1994,36.1,1317,1611,81.8,20458,7229,695,793,87.6,502,581,86.4,77,146,52.7,0,2.3,3.1,-2.3,18,126,23,2,142,"https://fbref.com/en/players/9b5ce51a/Jefferson-Lerma"
2023,"Bournemouth","Premier League","Jamal Lowe","JAM","MF,FW","28",1994,0.1,2,4,50,18,3,1,1,100,0,0,NA,0,1,0,0,0,0,0,0,0,1,0,1,"https://fbref.com/en/players/b2856bc0/Jamal-Lowe"
2023,"Bournemouth","Premier League","Emiliano Marcondes","DEN","MF","27",1995,0.1,1,1,100,56,37,0,0,NA,0,0,NA,1,1,100,0,0,0,0,0,1,0,0,1,"https://fbref.com/en/players/4d960fc3/Emiliano-Marcondes"
2023,"Bournemouth","Premier League","Chris Mepham","WAL","DF","24",1997,24.4,870,1041,83.6,16273,5694,309,346,89.3,478,525,91,75,142,52.8,0,0.2,0.6,-0.2,4,42,2,0,42,"https://fbref.com/en/players/fed96827/Chris-Mepham"
2023,"Bournemouth","Premier League","Kieffer Moore","WAL","FW","29",1992,14.2,212,360,58.9,2944,495,119,193,61.7,62,95,65.3,11,20,55,0,0.3,0.5,-0.3,5,16,6,0,23,"https://fbref.com/en/players/01ce9e70/Kieffer-Moore"
2023,"Bournemouth","Premier League","Neto","BRA","GK","33",1989,26.5,521,833,62.5,15893,12592,109,111,98.2,194,201,96.5,211,513,41.1,0,0,0,0,0,14,2,0,0,"https://fbref.com/en/players/a9dc785c/Neto"
2023,"Bournemouth","Premier League","Dango Ouattara","BFA","MF,FW","20",2002,13.8,210,334,62.9,3297,1069,118,157,75.2,68,105,64.8,16,37,43.2,3,2.5,1.6,0.5,18,20,17,8,23,"https://fbref.com/en/players/2f9e4435/Dango-Ouattara"
2023,"Bournemouth","Premier League","Ben Pearson","ENG","MF","27",1995,3.2,108,134,80.6,1814,501,50,58,86.2,45,55,81.8,8,15,53.3,0,0,0,0,0,8,0,0,5,"https://fbref.com/en/players/a6b461e7/Ben-Pearson"
2023,"Bournemouth","Premier League","Joe Rothwell","ENG","MF","27",1995,11.3,385,457,84.2,6524,1662,179,196,91.3,154,165,93.3,36,68,52.9,1,1,1.5,0,8,34,11,1,33,"https://fbref.com/en/players/10a10454/Joe-Rothwell"
2023,"Bournemouth","Premier League","Antoine Semenyo","GHA","FW,MF","22",2000,2.9,38,57,66.7,543,153,24,33,72.7,11,13,84.6,2,4,50,0,0.1,0,-0.1,2,5,0,0,5,"https://fbref.com/en/players/efd2ec23/Antoine-Semenyo"
2023,"Bournemouth","Premier League","Marcos Senesi","ARG","DF","25",1997,27.7,1064,1322,80.5,21380,9358,360,399,90.2,551,625,88.2,137,245,55.9,0,0.5,0.4,-0.5,5,86,4,1,66,"https://fbref.com/en/players/35141f4c/Marcos-Senesi"
2023,"Bournemouth","Premier League","Adam Smith","ENG","DF","31",1991,32.7,953,1264,75.4,16233,6898,450,513,87.7,398,501,79.4,88,194,45.4,1,1.3,1.5,-0.3,16,70,28,19,83,"https://fbref.com/en/players/20b104bc/Adam-Smith"
2023,"Bournemouth","Premier League","Dominic Solanke","ENG","FW,MF","24",1997,31.8,363,533,68.1,4673,1106,225,294,76.5,101,135,74.8,14,24,58.3,7,3.9,2.4,3.1,21,22,17,1,47,"https://fbref.com/en/players/e77dc3b2/Dominic-Solanke"
2023,"Bournemouth","Premier League","Jack Stacey","ENG","DF","26",1996,3.3,74,130,56.9,1088,392,42,53,79.2,27,50,54,3,12,25,0,0,0,0,0,6,1,1,2,"https://fbref.com/en/players/558807c0/Jack-Stacey"
2023,"Bournemouth","Premier League","Junior Stanislas","ENG","MF","32",1989,0.7,22,28,78.6,329,71,12,14,85.7,9,11,81.8,0,1,0,0,0.1,0.2,-0.1,2,3,0,0,4,"https://fbref.com/en/players/6992791d/Junior-Stanislas"
2023,"Bournemouth","Premier League","Jack Stephens","ENG","DF","28",1994,13,446,543,82.1,8713,3133,156,173,90.2,233,263,88.6,53,94,56.4,0,0.2,0.2,-0.2,3,37,3,2,34,"https://fbref.com/en/players/6adbc307/Jack-Stephens"
2023,"Bournemouth","Premier League","Marcus Tavernier","ENG","MF,FW","23",1999,19.4,510,724,70.4,8048,2431,285,339,84.1,165,225,73.3,40,100,40,4,2.9,1.3,1.1,19,34,16,5,56,"https://fbref.com/en/players/5c0da4a4/Marcus-Tavernier"
2023,"Bournemouth","Premier League","Mark Travers","IRL","GK","23",1999,11.5,281,368,76.4,7963,5655,97,97,100,101,102,99,82,168,48.8,0,0,0,0,0,5,0,0,0,"https://fbref.com/en/players/fe558029/Mark-Travers"
2023,"Bournemouth","Premier League","Matías Viña","URU","DF","24",1997,5.1,140,185,75.7,2103,870,84,93,90.3,49,63,77.8,5,14,35.7,0,0.2,0.1,-0.2,2,10,4,0,17,"https://fbref.com/en/players/08eb3b58/Matias-Vina"
2023,"Bournemouth","Premier League","Illia Zabarnyi","UKR","DF","19",2002,3.3,184,200,92,3523,1083,55,58,94.8,115,121,95,14,20,70,0,0,0,0,0,13,0,0,11,"https://fbref.com/en/players/88968486/Illia-Zabarnyi"
2023,"Bournemouth","Premier League","Jordan Zemura","ZIM","DF","22",1999,16.2,423,594,71.2,6117,3247,242,284,85.2,133,187,71.1,23,55,41.8,1,1.9,2.1,-0.9,18,32,12,5,45,"https://fbref.com/en/players/e8271ad9/Jordan-Zemura"
2023,"Brentford","Premier League","Kristoffer Ajer","NOR","DF","24",1998,8.5,259,345,75.1,4480,1887,131,159,82.4,102,128,79.7,23,40,57.5,0,0,0.1,0,1,20,3,1,31,"https://fbref.com/en/players/a8c0acb7/Kristoffer-Ajer"
2023,"Brentford","Premier League","Shandon Baptiste","GRN","MF","24",1998,6.9,247,295,83.7,4143,1121,127,142,89.4,92,104,88.5,21,32,65.6,1,1.1,0.5,-0.1,10,22,8,2,39,"https://fbref.com/en/players/2886c9b5/Shandon-Baptiste"
2023,"Brentford","Premier League","Mads Bech Sørensen","DEN","DF,MF","23",1999,0.2,7,11,63.6,142,49,3,3,100,3,4,75,1,4,25,0,0,0,0,0,2,0,0,1,"https://fbref.com/en/players/30db8574/Mads-Bech-Sorensen"
2023,"Brentford","Premier League","Sergi Canós","ESP","FW,DF","25",1997,0.9,23,43,53.5,268,76,14,18,77.8,4,15,26.7,1,2,50,0,0,0,0,1,2,1,0,2,"https://fbref.com/en/players/1137759d/Sergi-Canos"
2023,"Brentford","Premier League","Mikkel Damsgaard","DEN","MF,FW","22",2000,11,275,407,67.6,4023,1437,156,193,80.8,92,132,69.7,16,44,36.4,0,1.4,1.3,-1.4,11,36,10,1,44,"https://fbref.com/en/players/215f3907/Mikkel-Damsgaard"
2023,"Brentford","Premier League","Josh Dasilva","ENG","MF","23",1998,15.4,491,617,79.6,8103,1954,255,291,87.6,187,217,86.2,40,70,57.1,2,1.5,1.6,0.5,12,35,24,5,62,"https://fbref.com/en/players/60344e4f/Josh-Dasilva"
2023,"Brentford","Premier League","Halil Dervişoğlu","TUR","MF","22",1999,0.1,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9d8cf204/Halil-Dervisoglu"
2023,"Brentford","Premier League","Saman Ghoddos","IRN","MF,FW","28",1993,1.5,59,79,74.7,953,286,32,36,88.9,21,25,84,6,17,35.3,0,0.4,0.3,-0.4,4,5,1,0,8,"https://fbref.com/en/players/f7b1d4e0/Saman-Ghoddos"
2023,"Brentford","Premier League","Rico Henry","ENG","DF","25",1997,36,876,1203,72.8,14087,4856,469,544,86.2,314,418,75.1,72,169,42.6,2,2.7,2.9,-0.7,23,73,41,18,107,"https://fbref.com/en/players/8a3c1dc7/Rico-Henry"
2023,"Brentford","Premier League","Aaron Hickey","SCO","DF","20",2002,21.3,695,838,82.9,10995,3282,373,411,90.8,265,310,85.5,46,80,57.5,1,0.4,0.6,0.6,6,62,13,4,81,"https://fbref.com/en/players/1780bb4a/Aaron-Hickey"
2023,"Brentford","Premier League","Vitaly Janelt","GER","MF,DF","24",1998,24.5,812,1020,79.6,14153,3892,411,466,88.2,298,360,82.8,90,139,64.7,1,1.4,1.5,-0.4,16,75,19,8,82,"https://fbref.com/en/players/8449d35e/Vitaly-Janelt"
2023,"Brentford","Premier League","Pontus Jansson","SWE","DF","31",1991,8,257,321,80.1,5004,1738,81,98,82.7,147,167,88,28,45,62.2,0,0,0.1,0,0,11,0,0,14,"https://fbref.com/en/players/172e52d8/Pontus-Jansson"
2023,"Brentford","Premier League","Mathias Jensen","DEN","MF","26",1996,31.1,1088,1566,69.5,21665,8457,471,559,84.3,398,555,71.7,191,372,51.3,6,5,4.7,1,48,117,38,16,141,"https://fbref.com/en/players/0f134faf/Mathias-Jensen"
2023,"Brentford","Premier League","Mathias Jørgensen","DEN","DF","32",1990,12.3,404,503,80.3,6929,3051,181,203,89.2,197,240,82.1,20,49,40.8,0,0.2,0.2,-0.2,3,30,0,0,35,"https://fbref.com/en/players/0db5d2c8/Mathias-Jorgensen"
2023,"Brentford","Premier League","Keane Lewis-Potter","ENG","FW,MF","21",2001,3.6,49,86,57,600,118,33,50,66,12,17,70.6,1,10,10,1,1.2,0.3,-0.2,5,2,3,1,6,"https://fbref.com/en/players/41f08ac8/Keane-Lewis-Potter"
2023,"Brentford","Premier League","Bryan Mbeumo","CMR","FW","22",1999,32.3,655,991,66.1,10466,3238,376,456,82.5,185,287,64.5,71,151,47,8,7.6,5.6,0.4,51,37,45,13,88,"https://fbref.com/en/players/6afaebf2/Bryan-Mbeumo"
2023,"Brentford","Premier League","Ben Mee","ENG","DF","32",1989,36.3,1348,1761,76.5,25834,10693,520,609,85.4,648,784,82.7,169,316,53.5,1,1.3,0.8,-0.3,8,86,7,1,84,"https://fbref.com/en/players/8df7a2fb/Ben-Mee"
2023,"Brentford","Premier League","Christian Nørgaard","DEN","MF","28",1994,19.6,608,812,74.9,9879,3427,304,369,82.4,252,326,77.3,40,74,54.1,3,3.1,1.8,-0.1,12,68,8,2,73,"https://fbref.com/en/players/df0a4c90/Christian-Norgaard"
2023,"Brentford","Premier League","Frank Onyeka","NGA","MF","24",1998,9.4,193,257,75.1,2989,784,106,129,82.2,70,88,79.5,9,17,52.9,2,0.6,0.8,1.4,7,23,6,0,28,"https://fbref.com/en/players/2944f86f/Frank-Onyeka"
2023,"Brentford","Premier League","Ethan Pinnock","JAM","DF","29",1993,30,914,1149,79.5,16931,5712,333,391,85.2,480,559,85.9,84,160,52.5,0,1,1.1,-1,8,43,3,3,52,"https://fbref.com/en/players/e541326e/Ethan-Pinnock"
2023,"Brentford","Premier League","David Raya","ESP","GK","26",1995,38,1054,1640,64.3,34961,26954,131,135,97,463,473,97.9,459,1026,44.7,0,0.1,0.2,-0.1,2,75,3,0,13,"https://fbref.com/en/players/98ea5115/David-Raya"
2023,"Brentford","Premier League","Mads Roerslev","DEN","DF","23",1999,12.3,194,303,64,2980,1071,110,143,76.9,62,84,73.8,15,44,34.1,0,1.2,0.8,-1.2,8,15,7,5,19,"https://fbref.com/en/players/57c94db2/Mads-Roerslev"
2023,"Brentford","Premier League","Kevin Schade","GER","FW","20",2001,8.1,103,173,59.5,1282,285,62,89,69.7,29,51,56.9,1,6,16.7,1,1.1,0.8,-0.1,8,8,5,2,15,"https://fbref.com/en/players/52afb588/Kevin-Schade"
2023,"Brentford","Premier League","Ivan Toney","ENG","FW","26",1996,32.8,468,787,59.5,5947,2037,299,424,70.5,103,180,57.2,24,53,45.3,4,5.1,3.5,-1.1,27,54,26,5,79,"https://fbref.com/en/players/e09f279b/Ivan-Toney"
2023,"Brentford","Premier League","Yoane Wissa","COD","FW","25",1996,17.8,238,344,69.2,3147,601,164,198,82.8,51,78,65.4,10,27,37,3,2.5,1,0.5,13,21,8,0,27,"https://fbref.com/en/players/2500cef9/Yoane-Wissa"
