CLUB_NAME,PLAYER_NAME,PLAYER_HREF,LEAGUE_NAME,COUNTRY_LEAGUE,CURRENT_INTERNATIONAL,CURRENT_MARKET_VALUE,UrlFBref
Hellas Verona,Isak Hien,https://www.transfermarkt.com/isak-hien/profil/spieler/503075,Serie A,Italy,Sweden,€6.00m,https://fbref.com/en/players/12806697/Isak-Hien
Hellas Verona,D. Coppola,https://www.transfermarkt.com/diego-coppola/profil/spieler/660860,Serie A,Italy,Italy,€4.00m,https://fbref.com/en/players/22ae86f9/Diego-Coppola
Hellas Verona,K. Günter,https://www.transfermarkt.com/koray-gunter/profil/spieler/115763,Serie A,Italy,Germany,€3.50m,https://fbref.com/en/players/f1f1f238/Koray-Gunter
Hellas Verona,G. Magnani,https://www.transfermarkt.com/giangiacomo-magnani/profil/spieler/310458,Serie A,Italy,Italy,€3.00m,https://fbref.com/en/players/cce9f582/Giangiacomo-Magnani
Hellas Verona,P. Dawidowicz,https://www.transfermarkt.com/pawel-dawidowicz/profil/spieler/248732,Serie A,Italy,Poland,€3.00m,https://fbref.com/en/players/16bb656a/Pawel-Dawidowicz
Hellas Verona,B. Amione,https://www.transfermarkt.com/bruno-amione/profil/spieler/644676,Serie A,Italy,Argentina,€2.70m,https://fbref.com/en/players/2df7cc43/Bruno-Amione
Hellas Verona,J. Cabal,https://www.transfermarkt.com/juan-cabal/profil/spieler/686965,Serie A,Italy,Colombia,€2.50m,https://fbref.com/en/players/ef6eef89/Juan-Cabal
Hellas Verona,P. Retsos,https://www.transfermarkt.com/panagiotis-retsos/profil/spieler/324351,Serie A,Italy,Greece,€2.00m,https://fbref.com/en/players/4bd00a50/Panagiotis-Retsos
Hellas Verona,F. Ceccherini,https://www.transfermarkt.com/federico-ceccherini/profil/spieler/163639,Serie A,Italy,Italy,€1.50m,https://fbref.com/en/players/d9624b51/Federico-Ceccherini
Hellas Verona,Josh Doig,https://www.transfermarkt.com/josh-doig/profil/spieler/567129,Serie A,Italy,Scotland,€8.00m,https://fbref.com/en/players/2f69d881/Josh-Doig
Hellas Verona,D. Faraoni,https://www.transfermarkt.com/davide-faraoni/profil/spieler/73926,Serie A,Italy,Italy,€3.00m,https://fbref.com/en/players/aae9d04a/Davide-Faraoni
Hellas Verona,F. Depaoli,https://www.transfermarkt.com/fabio-depaoli/profil/spieler/324282,Serie A,Italy,Italy,€3.00m,https://fbref.com/en/players/d97f2e8d/Fabio-Depaoli
Hellas Verona,D. Zeefuik,https://www.transfermarkt.com/deyovaisio-zeefuik/profil/spieler/338032,Serie A,Italy,Netherlands,€1.20m,https://fbref.com/en/players/58a2e9f6/Deyovaisio-Zeefuik
Hellas Verona,A. Tamèze,https://www.transfermarkt.com/adrien-tameze/profil/spieler/157507,Serie A,Italy,Cameroon,€6.00m,https://fbref.com/en/players/8da74c05/Adrien-Tameze
Hellas Verona,O. Abildgaard,https://www.transfermarkt.com/oliver-abildgaard/profil/spieler/325993,Serie A,Italy,Denmark,€4.50m,https://fbref.com/en/players/8f5cdf66/Oliver-Abildgaard
Hellas Verona,M. Hongla,https://www.transfermarkt.com/martin-hongla/profil/spieler/398808,Serie A,Italy,Cameroon,€3.00m,https://fbref.com/en/players/b85bf253/Martin-Hongla
Hellas Verona,I. Sulemana,https://www.transfermarkt.com/ibrahim-sulemana/profil/spieler/982267,Serie A,Italy,Ghana,€1.50m,https://fbref.com/en/players/230c3f3a/Ibrahim-Sulemana
Hellas Verona,M. Veloso,https://www.transfermarkt.com/miguel-veloso/profil/spieler/43848,Serie A,Italy,Portugal,€500k,https://fbref.com/en/players/ab1ca213/Miguel-Veloso
Hellas Verona,Joselito,https://www.transfermarkt.com/joselito/profil/spieler/776737,Serie A,Italy,Spain,€75k,
Hellas Verona,Ivan Ilic,https://www.transfermarkt.com/ivan-ilic/profil/spieler/470794,Serie A,Italy,Serbia,€19.00m,https://fbref.com/en/players/bb376bed/Ivan-Ilic
Hellas Verona,F. Terracciano,https://www.transfermarkt.com/filippo-terracciano/profil/spieler/631007,Serie A,Italy,Italy,€1.50m,https://fbref.com/en/players/5cbb5ad6/Filippo-Terracciano
Hellas Verona,D. Lazovic,https://www.transfermarkt.com/darko-lazovic/profil/spieler/70411,Serie A,Italy,Serbia,€2.50m,https://fbref.com/en/players/5128bde4/Darko-Lazovic
Hellas Verona,A. Barak,https://www.transfermarkt.com/antonin-barak/profil/spieler/272261,Serie A,Italy,Czech Republic,€10.00m,https://fbref.com/en/players/01efac19/Antonin-Barak
Hellas Verona,S. Verdi,https://www.transfermarkt.com/simone-verdi/profil/spieler/130360,Serie A,Italy,Italy,€4.00m,https://fbref.com/en/players/0375723e/Simone-Verdi
Hellas Verona,O. Duda,https://www.transfermarkt.com/ondrej-duda/profil/spieler/232418,Serie A,Italy,Slovakia,€3.40m,https://fbref.com/en/players/79ca3e23/Ondrej-Duda
Hellas Verona,A. Hrustic,https://www.transfermarkt.com/ajdin-hrustic/profil/spieler/265625,Serie A,Italy,Australia,€1.50m,https://fbref.com/en/players/1f2d714c/Ajdin-Hrustic
Hellas Verona,M. Praszelik,https://www.transfermarkt.com/mateusz-praszelik/profil/spieler/374418,Serie A,Italy,Poland,€900k,https://fbref.com/en/players/ec6773f5/Mateusz-Praszelik
Hellas Verona,A. Cortinovis,https://www.transfermarkt.com/alessandro-cortinovis/profil/spieler/421768,Serie A,Italy,Italy,€700k,https://fbref.com/en/players/bfc359ed/Alessandro-Cortinovis
Hellas Verona,A. Cissè,https://www.transfermarkt.com/alphadjo-cisse/profil/spieler/964087,Serie A,Italy,Italy,,
Hellas Verona,C. Ngonge,https://www.transfermarkt.com/cyril-ngonge/profil/spieler/358032,Serie A,Italy,Belgium,€2.00m,https://fbref.com/en/players/2b8360f1/Cyril-Ngonge
Hellas Verona,Y. Kallon,https://www.transfermarkt.com/yayah-kallon/profil/spieler/623040,Serie A,Italy,Sierra Leone,€1.50m,https://fbref.com/en/players/f95f49d2/Yayah-Kallon
Hellas Verona,D. Bragantini,https://www.transfermarkt.com/davide-bragantini/profil/spieler/704335,Serie A,Italy,Italy,€150k,
Hellas Verona,D. Cazzadori,https://www.transfermarkt.com/denis-cazzadori/profil/spieler/815543,Serie A,Italy,Italy,€150k,
Hellas Verona,T. Henry,https://www.transfermarkt.com/thomas-henry/profil/spieler/412513,Serie A,Italy,France,€4.00m,https://fbref.com/en/players/9ef42479/Thomas-Henry
Hellas Verona,R. Piccoli,https://www.transfermarkt.com/roberto-piccoli/profil/spieler/432092,Serie A,Italy,Italy,€3.50m,https://fbref.com/en/players/1cadaf34/Roberto-Piccoli
Hellas Verona,K. Lasagna,https://www.transfermarkt.com/kevin-lasagna/profil/spieler/131951,Serie A,Italy,Italy,€1.80m,https://fbref.com/en/players/09538fdb/Kevin-Lasagna
Hellas Verona,A. Gaich,https://www.transfermarkt.com/adolfo-gaich/profil/spieler/608469,Serie A,Italy,Argentina,€1.80m,https://fbref.com/en/players/8dfed6e9/Adolfo-Gaich
Hellas Verona,M. Djuric,https://www.transfermarkt.com/milan-djuric/profil/spieler/67556,Serie A,Italy,Bosnia-Herzegovina,€1.00m,https://fbref.com/en/players/405f6586/Milan-Djuric
Hellas Verona,J. Braaf,https://www.transfermarkt.com/jayden-braaf/profil/spieler/470391,Serie A,Italy,Netherlands,€1.00m,https://fbref.com/en/players/c609e90e/Jayden-Braaf
Hellas Verona,F. Caia,https://www.transfermarkt.com/federico-caia/profil/spieler/667056,Serie A,Italy,Italy,€150k,
US Salernitana 1919,G. Ochoa,https://www.transfermarkt.com/guillermo-ochoa/profil/spieler/29559,Serie A,Italy,Mexico,€1.50m,https://fbref.com/en/players/1e9bde92/Guillermo-Ochoa
US Salernitana 1919,L. Sepe,https://www.transfermarkt.com/luigi-sepe/profil/spieler/99254,Serie A,Italy,Italy,€1.00m,https://fbref.com/en/players/343f753a/Luigi-Sepe
US Salernitana 1919,A. Micai,https://www.transfermarkt.com/alessandro-micai/profil/spieler/167685,Serie A,Italy,Italy,€500k,
US Salernitana 1919,V. Fiorillo,https://www.transfermarkt.com/vincenzo-fiorillo/profil/spieler/55000,Serie A,Italy,Italy,€200k,https://fbref.com/en/players/a2565f79/Vincenzo-Fiorillo
US Salernitana 1919,J. De Matteis,https://www.transfermarkt.com/jacopo-de-matteis/profil/spieler/606614,Serie A,Italy,Italy,€25k,https://fbref.com/en/players/d67bf53b/Jacopo-De-Matteis
US Salernitana 1919,A. Sorrentino,https://www.transfermarkt.com/andrea-sorrentino/profil/spieler/818507,Serie A,Italy,Italy,€25k,
US Salernitana 1919,P. Allocca,https://www.transfermarkt.com/pasquale-allocca/profil/spieler/901980,Serie A,Italy,Italy,,
US Salernitana 1919,F. Daniliuc,https://www.transfermarkt.com/flavius-daniliuc/profil/spieler/322655,Serie A,Italy,Austria,€8.00m,https://fbref.com/en/players/7ef972c3/Flavius-Daniliuc
US Salernitana 1919,L. Pirola,https://www.transfermarkt.com/lorenzo-pirola/profil/spieler/487834,Serie A,Italy,Italy,€8.00m,https://fbref.com/en/players/caec77da/Lorenzo-Pirola
US Salernitana 1919,M. Lovato,https://www.transfermarkt.com/matteo-lovato/profil/spieler/459655,Serie A,Italy,Italy,€6.00m,https://fbref.com/en/players/5fa57166/Matteo-Lovato
US Salernitana 1919,D. Bronn,https://www.transfermarkt.com/dylan-bronn/profil/spieler/450417,Serie A,Italy,Tunisia,€2.50m,https://fbref.com/en/players/edd81e2a/Dylan-Bronn
US Salernitana 1919,W. Troost-Ekong,https://www.transfermarkt.com/william-troost-ekong/profil/spieler/192875,Serie A,Italy,Nigeria,€2.50m,https://fbref.com/en/players/7ed4921e/William-Troost-Ekong
US Salernitana 1919,N. Gyomber,https://www.transfermarkt.com/norbert-gyomber/profil/spieler/205054,Serie A,Italy,Slovakia,€1.50m,https://fbref.com/en/players/0be276c6/Norbert-Gyomber
US Salernitana 1919,V. Mantovani,https://www.transfermarkt.com/valerio-mantovani/profil/spieler/324378,Serie A,Italy,Italy,€700k,
US Salernitana 1919,F. Fazio,https://www.transfermarkt.com/federico-fazio/profil/spieler/45314,Serie A,Italy,Argentina,€400k,https://fbref.com/en/players/4e358a2d/Federico-Fazio
US Salernitana 1919,F. Veseli,https://www.transfermarkt.com/frederic-veseli/profil/spieler/111433,Serie A,Italy,Albania,€300k,https://fbref.com/en/players/d541e703/Freddie-Veseli
US Salernitana 1919,A. Motoc,https://www.transfermarkt.com/andrei-motoc/profil/spieler/816930,Serie A,Italy,Moldova,€75k,https://fbref.com/en/players/b64073a0/Andrei-Motoc
US Salernitana 1919,D. Bradaric,https://www.transfermarkt.com/domagoj-bradaric/profil/spieler/357796,Serie A,Italy,Croatia,€7.00m,https://fbref.com/en/players/8bbe2df5/Domagoj-Bradaric
US Salernitana 1919,Sanasi Sy,https://www.transfermarkt.com/sanasi-sy/profil/spieler/606451,Serie A,Italy,France,€300k,https://fbref.com/en/players/62a54183/Sanasi-Sy
US Salernitana 1919,P. Mazzocchi,https://www.transfermarkt.com/pasquale-mazzocchi/profil/spieler/250153,Serie A,Italy,Italy,€4.80m,https://fbref.com/en/players/eb0ec070/Pasquale-Mazzocchi
US Salernitana 1919,J. Sambia,https://www.transfermarkt.com/junior-sambia/profil/spieler/335147,Serie A,Italy,France,€3.50m,https://fbref.com/en/players/24eb7ed6/Junior-Sambia
US Salernitana 1919,W. Kechrida,https://www.transfermarkt.com/wajdi-kechrida/profil/spieler/407885,Serie A,Italy,Tunisia,€800k,https://fbref.com/en/players/11962fe7/Wajdi-Kechrida
US Salernitana 1919,I. Radovanovic,https://www.transfermarkt.com/ivan-radovanovic/profil/spieler/46105,Serie A,Italy,Serbia,€400k,https://fbref.com/en/players/023937a9/Ivan-Radovanovic
US Salernitana 1919,G. Maggiore,https://www.transfermarkt.com/giulio-maggiore/profil/spieler/353796,Serie A,Italy,Italy,€5.50m,https://fbref.com/en/players/957e4c87/Giulio-Maggiore
US Salernitana 1919,L. Coulibaly,https://www.transfermarkt.com/lassana-coulibaly/profil/spieler/386552,Serie A,Italy,Mali,€5.00m,https://fbref.com/en/players/85a44ecc/Lassana-Coulibaly
US Salernitana 1919,T. Vilhena,https://www.transfermarkt.com/tonny-vilhena/profil/spieler/182581,Serie A,Italy,Netherlands,€3.80m,https://fbref.com/en/players/c7069d87/Tonny-Vilhena
US Salernitana 1919,E. Bohinen,https://www.transfermarkt.com/emil-bohinen/profil/spieler/406806,Serie A,Italy,Norway,€3.40m,https://fbref.com/en/players/c83c203f/Emil-Bohinen
US Salernitana 1919,H. Nicolussi Caviglia,https://www.transfermarkt.com/hans-nicolussi-caviglia/profil/spieler/430280,Serie A,Italy,Italy,€2.00m,https://fbref.com/en/players/b136c945/Hans-Nicolussi-Caviglia
US Salernitana 1919,G. Kastanos,https://www.transfermarkt.com/grigoris-kastanos/profil/spieler/298635,Serie A,Italy,Cyprus,€1.80m,https://fbref.com/en/players/2a82aa85/Grigoris-Kastanos
US Salernitana 1919,D. Crnigoj,https://www.transfermarkt.com/domen-crnigoj/profil/spieler/216599,Serie A,Italy,Slovenia,€1.50m,https://fbref.com/en/players/22cd43d2/Domen-Crnigoj
US Salernitana 1919,L. Capezzi,https://www.transfermarkt.com/leonardo-capezzi/profil/spieler/84442,Serie A,Italy,Italy,€350k,https://fbref.com/en/players/07ea0ef2/Leonardo-Capezzi
US Salernitana 1919,M. Cavion,https://www.transfermarkt.com/michele-cavion/profil/spieler/199971,Serie A,Italy,Italy,€350k,
US Salernitana 1919,A. Iervolino,https://www.transfermarkt.com/antonio-pio-iervolino/profil/spieler/704347,Serie A,Italy,Italy,€100k,
US Salernitana 1919,A. Candreva,https://www.transfermarkt.com/antonio-candreva/profil/spieler/25488,Serie A,Italy,Italy,€1.50m,https://fbref.com/en/players/356c9002/Antonio-Candreva
US Salernitana 1919,P. Jaroszynski,https://www.transfermarkt.com/pawel-jaroszynski/profil/spieler/287600,Serie A,Italy,Poland,€450k,https://fbref.com/en/players/958a601f/Pawel-Jaroszynski
US Salernitana 1919,R. Boultam,https://www.transfermarkt.com/reda-boultam/profil/spieler/360516,Serie A,Italy,Netherlands,€400k,
US Salernitana 1919,A. Sfait,https://www.transfermarkt.com/andres-sfait/profil/spieler/808224,Serie A,Italy,Romania,€50k,
US Salernitana 1919,F. Ribéry,https://www.transfermarkt.com/franck-ribery/profil/spieler/22068,Serie A,Italy,France,-,https://fbref.com/en/players/f61c7c4e/Franck-Ribery
US Salernitana 1919,B. Dia,https://www.transfermarkt.com/boulaye-dia/profil/spieler/626913,Serie A,Italy,Senegal,€25.00m,https://fbref.com/en/players/244bc2c8/Boulaye-Dia
US Salernitana 1919,K. Piatek,https://www.transfermarkt.com/krzysztof-piatek/profil/spieler/327757,Serie A,Italy,Poland,€7.00m,https://fbref.com/en/players/17f3620a/Krzysztof-Piatek
US Salernitana 1919,F. Bonazzoli,https://www.transfermarkt.com/federico-bonazzoli/profil/spieler/241527,Serie A,Italy,Italy,€4.00m,https://fbref.com/en/players/bf57eaab/Federico-Bonazzoli
US Salernitana 1919,E. Botheim,https://www.transfermarkt.com/erik-botheim/profil/spieler/418559,Serie A,Italy,Norway,€3.50m,https://fbref.com/en/players/3d13d9e4/Erik-Botheim
US Salernitana 1919,D. Valencia,https://www.transfermarkt.com/diego-valencia/profil/spieler/491648,Serie A,Italy,Chile,€2.00m,https://fbref.com/en/players/71005acd/Diego-Valencia
US Salernitana 1919,E. Vergani,https://www.transfermarkt.com/edoardo-vergani/profil/spieler/421780,Serie A,Italy,Italy,€450k,https://fbref.com/en/players/2873973b/Edoardo-Vergani
US Salernitana 1919,J. Kristoffersen,https://www.transfermarkt.com/julian-kristoffersen/profil/spieler/267614,Serie A,Italy,Norway,€175k,https://fbref.com/en/players/b804c280/Julian-Kristoffersen
Spezia Calcio,B. Dragowski,https://www.transfermarkt.com/bartlomiej-dragowski/profil/spieler/208166,Serie A,Italy,Poland,€4.50m,https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski
Spezia Calcio,J. Zoet,https://www.transfermarkt.com/jeroen-zoet/profil/spieler/79045,Serie A,Italy,Netherlands,€400k,https://fbref.com/en/players/cc1a0c57/Jeroen-Zoet
Spezia Calcio,P. Zovko,https://www.transfermarkt.com/petar-zovko/profil/spieler/602299,Serie A,Italy,Bosnia-Herzegovina,€100k,https://fbref.com/en/players/54f6afe3/Petar-Zovko
Spezia Calcio,F. Marchetti,https://www.transfermarkt.com/federico-marchetti/profil/spieler/22318,Serie A,Italy,Italy,€50k,https://fbref.com/en/players/f794b426/Federico-Marchetti
Spezia Calcio,L. Dido,https://www.transfermarkt.com/leonardo-dido/profil/spieler/813007,Serie A,Italy,Italy,€10k,
Spezia Calcio,J. Kiwior,https://www.transfermarkt.com/jakub-kiwior/profil/spieler/425918,Serie A,Italy,Poland,€25.00m,https://fbref.com/en/players/dc3e663e/Jakub-Kiwior
Spezia Calcio,E. Ampadu,https://www.transfermarkt.com/ethan-ampadu/profil/spieler/392771,Serie A,Italy,Wales,€9.00m,https://fbref.com/en/players/10b9fa99/Ethan-Ampadu
Spezia Calcio,D. Nikolaou,https://www.transfermarkt.com/dimitrios-nikolaou/profil/spieler/292772,Serie A,Italy,Greece,€3.50m,https://fbref.com/en/players/cf961d8d/Dimitris-Nikolaou
Spezia Calcio,P. Wisniewski,https://www.transfermarkt.com/przemyslaw-wisniewski/profil/spieler/386967,Serie A,Italy,Poland,€3.00m,https://fbref.com/en/players/1bfe5ac9/Przemyslaw-Wisniewski
Spezia Calcio,M. Caldara,https://www.transfermarkt.com/mattia-caldara/profil/spieler/197470,Serie A,Italy,Italy,€2.00m,https://fbref.com/en/players/ac7e640b/Mattia-Caldara
Spezia Calcio,P. Hristov,https://www.transfermarkt.com/petko-hristov/profil/spieler/372809,Serie A,Italy,Bulgaria,€900k,https://fbref.com/en/players/d8800a46/Petko-Hristov
Spezia Calcio,E. Capradossi,https://www.transfermarkt.com/elio-capradossi/profil/spieler/238947,Serie A,Italy,Italy,€750k,https://fbref.com/en/players/174944a3/Elio-Capradossi
Spezia Calcio,N. Bertola,https://www.transfermarkt.com/nicolo-bertola/profil/spieler/632831,Serie A,Italy,Italy,€150k,https://fbref.com/en/players/04b40c58/Nicolo-Bertola
Spezia Calcio,S. Giorgeschi,https://www.transfermarkt.com/simone-giorgeschi/profil/spieler/731467,Serie A,Italy,Italy,€50k,
Spezia Calcio,A. Reca,https://www.transfermarkt.com/arkadiusz-reca/profil/spieler/268178,Serie A,Italy,Poland,€3.00m,https://fbref.com/en/players/6213fd82/Arkadiusz-Reca
Spezia Calcio,J. Moutinho,https://www.transfermarkt.com/joao-moutinho/profil/spieler/461906,Serie A,Italy,Portugal,€1.50m,https://fbref.com/en/players/a0aee24e/Joao-Moutinho
Spezia Calcio,L. Gabelli,https://www.transfermarkt.com/leonardo-gabelli/profil/spieler/616188,Serie A,Italy,Italy,€25k,
Spezia Calcio,Emil Holm,https://www.transfermarkt.com/emil-holm/profil/spieler/496745,Serie A,Italy,Sweden,€5.00m,https://fbref.com/en/players/c2357b65/Emil-Holm
Spezia Calcio,K. Amian,https://www.transfermarkt.com/kelvin-amian/profil/spieler/344072,Serie A,Italy,France,€3.80m,https://fbref.com/en/players/bcc81786/Kelvin-Amian
Spezia Calcio,L. Vignali,https://www.transfermarkt.com/luca-vignali/profil/spieler/287367,Serie A,Italy,Italy,€1.00m,https://fbref.com/en/players/c1e8e74e/Luca-Vignali
Spezia Calcio,S. Ferrer,https://www.transfermarkt.com/salva-ferrer/profil/spieler/624548,Serie A,Italy,Spain,€800k,https://fbref.com/en/players/eb76987d/Salvador-Ferrer
Spezia Calcio,S. Esposito,https://www.transfermarkt.com/salvatore-esposito/profil/spieler/390160,Serie A,Italy,Italy,€3.30m,https://fbref.com/en/players/5cf5c9ad/Salvatore-Esposito
Spezia Calcio,M. Bourabia,https://www.transfermarkt.com/mehdi-bourabia/profil/spieler/131731,Serie A,Italy,Morocco,€1.30m,https://fbref.com/en/players/0d077b88/Mehdi-Bourabia
Spezia Calcio,A. Ekdal,https://www.transfermarkt.com/albin-ekdal/profil/spieler/49275,Serie A,Italy,Sweden,€800k,https://fbref.com/en/players/f503ea63/Albin-Ekdal
Spezia Calcio,A. Nguiamba,https://www.transfermarkt.com/aurelien-nguiamba/profil/spieler/344595,Serie A,Italy,France,€300k,https://fbref.com/en/players/de135234/Aurelien-Nguiamba
Spezia Calcio,S. Bastoni,https://www.transfermarkt.com/simone-bastoni/profil/spieler/257751,Serie A,Italy,Italy,€6.50m,https://fbref.com/en/players/1ac232b8/Simone-Bastoni
Spezia Calcio,S. Zurkowski,https://www.transfermarkt.com/szymon-zurkowski/profil/spieler/387234,Serie A,Italy,Poland,€3.50m,https://fbref.com/en/players/4e1d5e59/Szymon-Zurkowski
Spezia Calcio,M. Ellertsson,https://www.transfermarkt.com/mikael-egill-ellertsson/profil/spieler/566615,Serie A,Italy,Iceland,€1.50m,https://fbref.com/en/players/c55967eb/Mikael-Ellertsson
Spezia Calcio,A. Sher,https://www.transfermarkt.com/aimar-sher/profil/spieler/579294,Serie A,Italy,Sweden,€800k,https://fbref.com/en/players/ef301f96/Aimar-Sher
Spezia Calcio,Tio Cipot,https://www.transfermarkt.com/tio-cipot/profil/spieler/795431,Serie A,Italy,Slovenia,€700k,https://fbref.com/en/players/039a4fb6/Tio-Cipot
Spezia Calcio,E. Kornvig,https://www.transfermarkt.com/emil-kornvig/profil/spieler/455068,Serie A,Italy,Denmark,€450k,
Spezia Calcio,J. Sala,https://www.transfermarkt.com/jacopo-sala/profil/spieler/96806,Serie A,Italy,Italy,€400k,https://fbref.com/en/players/da5a981b/Jacopo-Sala
Spezia Calcio,J. Beck,https://www.transfermarkt.com/julius-beck/profil/spieler/802512,Serie A,Italy,Denmark,€250k,https://fbref.com/en/players/e892c325/Julius-Beck
Spezia Calcio,P. Candelari,https://www.transfermarkt.com/pietro-candelari/profil/spieler/934386,Serie A,Italy,Italy,,
Spezia Calcio,D. Maldini,https://www.transfermarkt.com/daniel-maldini/profil/spieler/539134,Serie A,Italy,Italy,€3.00m,https://fbref.com/en/players/801831fe/Daniel-Maldini
Spezia Calcio,K. Agudelo,https://www.transfermarkt.com/kevin-agudelo/profil/spieler/587458,Serie A,Italy,Colombia,€3.00m,https://fbref.com/en/players/46fa7204/Kevin-Agudelo
Spezia Calcio,V. Kovalenko,https://www.transfermarkt.com/viktor-kovalenko/profil/spieler/203842,Serie A,Italy,Ukraine,€1.50m,https://fbref.com/en/players/9d60028d/Viktor-Kovalenko
Spezia Calcio,L. Pedicillo,https://www.transfermarkt.com/leonardo-pedicillo/profil/spieler/698111,Serie A,Italy,Italy,€25k,
Spezia Calcio,E. Gyasi,https://www.transfermarkt.com/emmanuel-gyasi/profil/spieler/241076,Serie A,Italy,Ghana,€2.00m,https://fbref.com/en/players/f9758dae/Emmanuel-Gyasi
Spezia Calcio,S. Podgoreanu,https://www.transfermarkt.com/suf-podgoreanu/profil/spieler/540827,Serie A,Italy,Israel,€300k,https://fbref.com/en/players/d697a2d0/Suf-Podgoreanu
Spezia Calcio,D. Verde,https://www.transfermarkt.com/daniele-verde/profil/spieler/256361,Serie A,Italy,Italy,€3.00m,https://fbref.com/en/players/d3298c99/Daniele-Verde
Spezia Calcio,L. Sanca,https://www.transfermarkt.com/leandro-sanca/profil/spieler/539154,Serie A,Italy,Guinea-Bissau,€400k,https://fbref.com/en/players/4295f19c/Leandro-Sanca
Spezia Calcio,O. Stijepovic,https://www.transfermarkt.com/ognjen-stijepovic/profil/spieler/399907,Serie A,Italy,Montenegro,€50k,https://fbref.com/en/players/80ad4216/Ognjen-Stijepovic
Spezia Calcio,M. Nzola,https://www.transfermarkt.com/mbala-nzola/profil/spieler/354814,Serie A,Italy,Angola,€8.00m,https://fbref.com/en/players/a4948e67/MBala-Nzola
Spezia Calcio,E. Shomurodov,https://www.transfermarkt.com/eldor-shomurodov/profil/spieler/358166,Serie A,Italy,Uzbekistan,€6.00m,https://fbref.com/en/players/57469b2d/Eldor-Shomurodov
Spezia Calcio,R. Krollis,https://www.transfermarkt.com/raimonds-krollis/profil/spieler/594505,Serie A,Italy,Latvia,€2.50m,https://fbref.com/en/players/b4101c2e/Raimonds-Krollis
Spezia Calcio,D. Strelec,https://www.transfermarkt.com/david-strelec/profil/spieler/482836,Serie A,Italy,Slovakia,€1.10m,https://fbref.com/en/players/2cb9486d/David-Strelec
Spezia Calcio,S. Mraz,https://www.transfermarkt.com/samuel-mraz/profil/spieler/243225,Serie A,Italy,Slovakia,€600k,https://fbref.com/en/players/be6c1ccc/Samuel-Mraz
US Lecce,W. Falcone,https://www.transfermarkt.com/wladimiro-falcone/profil/spieler/238537,Serie A,Italy,Italy,€5.00m,https://fbref.com/en/players/9f5a610b/Wladimiro-Falcone
US Lecce,F. Brancolini,https://www.transfermarkt.com/federico-brancolini/profil/spieler/451154,Serie A,Italy,Italy,€200k,https://fbref.com/en/players/d4890c25/Federico-Brancolini
US Lecce,M. Bleve,https://www.transfermarkt.com/marco-bleve/profil/spieler/215167,Serie A,Italy,Italy,€150k,https://fbref.com/en/players/47f2af81/Marco-Bleve
US Lecce,J. Samooja,https://www.transfermarkt.com/jasper-samooja/profil/spieler/712911,Serie A,Italy,Finland,€75k,
US Lecce,F. Baschirotto,https://www.transfermarkt.com/federico-baschirotto/profil/spieler/351955,Serie A,Italy,Italy,€8.00m,https://fbref.com/en/players/5a08ee41/Federico-Baschirotto
US Lecce,M. Pongracic,https://www.transfermarkt.com/marin-pongracic/profil/spieler/282144,Serie A,Italy,Croatia,€4.00m,https://fbref.com/en/players/2a6cd437/Marin-Pongracic
US Lecce,S. Umtiti,https://www.transfermarkt.com/samuel-umtiti/profil/spieler/126540,Serie A,Italy,France,€4.00m,https://fbref.com/en/players/3eed9821/Samuel-Umtiti
US Lecce,P. Ceccaroni,https://www.transfermarkt.com/pietro-ceccaroni/profil/spieler/239099,Serie A,Italy,Italy,€1.60m,https://fbref.com/en/players/4d1efb48/Pietro-Ceccaroni
US Lecce,M. Cetin,https://www.transfermarkt.com/mert-cetin/profil/spieler/391498,Serie A,Italy,Turkey,€1.20m,https://fbref.com/en/players/c730da00/Yildirim-Mert-Cetin
US Lecce,S. Romagnoli,https://www.transfermarkt.com/simone-romagnoli/profil/spieler/88706,Serie A,Italy,Italy,€750k,https://fbref.com/en/players/09899de8/Simone-Romagnoli
US Lecce,K. Dermaku,https://www.transfermarkt.com/kastriot-dermaku/profil/spieler/163647,Serie A,Italy,Albania,€400k,https://fbref.com/en/players/2990c466/Kastriot-Dermaku
US Lecce,A. Tuia,https://www.transfermarkt.com/alessandro-tuia/profil/spieler/73943,Serie A,Italy,Italy,€400k,https://fbref.com/en/players/26c54058/Alessandro-Tuia
US Lecce,M. Ciucci,https://www.transfermarkt.com/mattia-ciucci/profil/spieler/618681,Serie A,Italy,Italy,€25k,
US Lecce,A. Gallo,https://www.transfermarkt.com/antonino-gallo/profil/spieler/392516,Serie A,Italy,Italy,€2.50m,https://fbref.com/en/players/c74d63ac/Antonino-Gallo
US Lecce,G. Pezzella,https://www.transfermarkt.com/giuseppe-pezzella/profil/spieler/336960,Serie A,Italy,Italy,€2.50m,https://fbref.com/en/players/149c5f5d/Giuseppe-Pezzella
US Lecce,G. Frabotta,https://www.transfermarkt.com/gianluca-frabotta/profil/spieler/386755,Serie A,Italy,Italy,€1.40m,https://fbref.com/en/players/d80b1835/Gianluca-Frabotta
US Lecce,V. Gendrey,https://www.transfermarkt.com/valentin-gendrey/profil/spieler/569387,Serie A,Italy,France,€4.00m,https://fbref.com/en/players/822ed0ec/Valentin-Gendrey
