Url,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G+A,G_minus_PK,PK,PKatt,CrdY,CrdR,PrgC_Progression,PrgP_Progression,PrgR_Progression
https://fbref.com/en/players/fc3697dd/Rodrigo-Zalazar,22,15,1321,14.7,1,6,7,1,0,0,4,0,26,34,47
https://fbref.com/en/players/81442ecb/Marcos-Acuna,30,21,1912,21.2,3,2,5,3,0,0,10,3,49,102,94
https://fbref.com/en/players/629081bd/Carlos-Alvarez,1,0,10,0.1,0,0,0,0,0,0,1,0,NA,NA,NA
https://fbref.com/en/players/114bbdee/Loic-Bade,19,16,1449,16.1,1,0,1,1,0,0,4,0,7,42,2
https://fbref.com/en/players/f6798fc3/Yassine-Bounou,25,25,2151,23.9,0,0,0,0,0,0,2,0,0,1,0
https://fbref.com/en/players/2dce876a/Carmona,10,5,527,5.9,2,1,3,2,0,0,6,1,9,11,8
https://fbref.com/en/players/fb938d24/Jesus-Corona,4,1,111,1.2,1,0,1,1,0,0,0,0,3,3,9
https://fbref.com/en/players/fe641c1a/Thomas-Delaney,8,2,309,3.4,0,0,0,0,0,0,3,0,1,7,3
https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic,15,13,1269,14.1,0,0,0,0,0,0,1,0,0,0,0
https://fbref.com/en/players/cc83b74d/Kasper-Dolberg,4,2,197,2.2,0,1,1,0,0,0,0,0,2,2,9
https://fbref.com/en/players/04e17fd5/Youssef-En-Nesyri,31,17,1661,18.5,8,1,9,8,0,0,4,0,16,12,71
https://fbref.com/en/players/41f32541/Fernando,22,19,1577,17.5,0,1,1,0,0,0,3,1,6,67,13
https://fbref.com/en/players/7b5ab7f2/Bryan-Gil,17,10,918,10.2,2,2,4,2,0,0,4,0,28,22,75
https://fbref.com/en/players/6e4df551/Papu-Gomez,19,11,1065,11.8,1,1,2,1,0,0,4,0,34,82,67
https://fbref.com/en/players/0076ab7f/Nemanja-Gudelj,34,31,2779,30.9,3,1,4,3,0,0,8,0,29,110,6
https://fbref.com/en/players/7155e3e1/Pape-Gueye,16,15,1171,13,1,3,4,1,0,0,6,3,9,59,27
https://fbref.com/en/players/a0b4bb3e/Isco,12,10,799,8.9,0,2,2,0,0,0,5,0,16,37,36
https://fbref.com/en/players/9d33c71a/Diego-Iturralde,1,1,45,0.5,0,0,0,0,0,0,1,0,0,0,1
https://fbref.com/en/players/4737cebe/Adnan-Januzaj,2,1,47,0.5,0,0,0,0,0,0,0,0,0,1,6
https://fbref.com/en/players/2a0c8ba4/Joan-Jordan,23,19,1592,17.7,0,1,1,0,0,0,8,0,9,123,22
https://fbref.com/en/players/abe66106/Erik-Lamela,32,20,1844,20.5,6,0,6,6,0,0,10,1,66,69,162
https://fbref.com/en/players/133faa84/Marcao,5,4,375,4.2,0,0,0,0,0,0,2,0,1,13,0
https://fbref.com/en/players/bbf5c11b/Rafa-Mir,26,16,1298,14.4,6,0,6,6,0,0,1,0,12,11,54
https://fbref.com/en/players/374d5158/Gonzalo-Montiel,28,17,1524,16.9,0,3,3,0,0,0,8,1,34,57,87
https://fbref.com/en/players/3f10bd22/Jesus-Navas,32,21,1981,22,0,0,0,0,0,0,5,0,46,99,207
https://fbref.com/en/players/5853ac44/Tanguy-Nianzou,19,16,1366,15.2,1,0,1,1,0,0,1,1,4,66,0
https://fbref.com/en/players/a08b974a/Lucas-Ocampos,19,11,1165,12.9,4,0,4,1,3,3,7,0,33,37,113
https://fbref.com/en/players/f9358b61/Pedro-Ortiz,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/89f951b5/Ivan-Rakitic,31,21,1788,19.9,1,3,4,0,1,2,3,1,42,148,84
https://fbref.com/en/players/3376a776/Karim-Rekik,16,15,1181,13.1,1,1,2,1,0,0,2,0,13,50,7
https://fbref.com/en/players/2fbe6af0/Ivan-Romero,1,0,11,0.1,0,0,0,0,0,0,1,0,0,0,0
https://fbref.com/en/players/0a69de7b/Kike-Salas,6,4,368,4.1,1,1,2,1,0,0,1,1,3,14,0
https://fbref.com/en/players/c5642098/Manuel-Sebastian,2,2,149,1.7,0,0,0,0,0,0,0,0,0,4,1
https://fbref.com/en/players/4e219ad2/Suso,25,10,1065,11.8,2,4,6,2,0,0,1,0,27,86,96
https://fbref.com/en/players/e73c9bb2/Alex-Telles,27,15,1427,15.9,0,2,2,0,0,0,6,0,21,42,80
https://fbref.com/en/players/58a9a4d9/Oliver-Torres,32,27,2137,23.7,3,1,4,3,0,0,2,0,38,136,156
https://fbref.com/en/players/f2bf1b0f/Che-Adams,28,23,1992,22.1,5,3,8,5,0,0,1,0,17,34,115
https://fbref.com/en/players/4abac767/Carlos-Alcaraz,18,13,1029,11.4,4,2,6,4,0,0,3,0,20,28,32
https://fbref.com/en/players/9eedf0e0/Samuel-Amo-Ameyaw,1,0,4,0,0,0,0,0,0,0,0,0,2,1,0
https://fbref.com/en/players/328f7d51/Joe-Aribo,21,13,1224,13.6,2,0,2,2,0,0,2,0,19,39,64
https://fbref.com/en/players/68c720b5/Adam-Armstrong,30,14,1335,14.8,2,1,3,2,0,0,2,0,39,16,70
https://fbref.com/en/players/97333cf5/Stuart-Armstrong,32,14,1408,15.6,2,1,3,2,0,0,6,0,61,75,88
https://fbref.com/en/players/ed8d597c/Dominic-Ballard,2,0,26,0.3,0,0,0,0,0,0,0,0,1,0,1
https://fbref.com/en/players/c91441dc/Gavin-Bazunu,32,32,2880,32,0,0,0,0,0,0,0,0,0,1,0
https://fbref.com/en/players/4115ce4e/Jan-Bednarek,20,20,1672,18.6,0,0,0,0,0,0,5,0,8,45,2
https://fbref.com/en/players/a39d11bc/Armel-Bella-Kotchap,24,24,1879,20.9,0,2,2,0,0,0,4,0,9,39,2
https://fbref.com/en/players/c07b7c5c/James-Bree,5,4,367,4.1,0,0,0,0,0,0,1,0,4,5,12
https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car,13,9,946,10.5,1,0,1,1,0,0,2,0,5,33,0
https://fbref.com/en/players/11ff3d56/Ibrahima-Diallo,18,11,819,9.1,0,0,0,0,0,0,4,0,9,28,6
https://fbref.com/en/players/254147d4/Moussa-Djenepo,16,7,710,7.9,0,2,2,0,0,0,1,0,27,19,39
https://fbref.com/en/players/65983e4d/Kami-Doyle,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/007414dd/Samuel-Edozie,17,5,567,6.3,0,0,0,0,0,0,0,0,26,13,39
https://fbref.com/en/players/68dc0dac/Mohamed-Elyounoussi,33,27,2168,24.1,1,1,2,1,0,0,4,0,56,50,98
https://fbref.com/en/players/cf7fb13a/Juan-Larios,5,2,152,1.7,0,0,0,0,0,0,0,0,10,4,1
https://fbref.com/en/players/ecad9aa5/Romeo-Lavia,29,26,2221,24.7,1,0,1,1,0,0,9,0,22,102,14
https://fbref.com/en/players/afed6722/Valentino-Livramento,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/b5bf1770/Lyanco,21,11,1180,13.1,1,1,2,1,0,0,4,0,13,35,4
https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles,22,13,1407,15.6,0,0,0,0,0,0,3,0,15,57,35
https://fbref.com/en/players/3544641e/Sekou-Mara,22,4,555,6.2,1,2,3,1,0,0,1,0,7,7,27
https://fbref.com/en/players/36c2ca73/Alex-McCarthy,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/c06d1086/Paul-Onuachu,11,4,407,4.5,0,0,0,0,0,0,0,0,1,7,22
https://fbref.com/en/players/ee950928/Mislav-Orsic,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/6dfd8f05/Romain-Perraud,29,22,1835,20.4,2,2,4,2,0,0,4,0,33,62,122
https://fbref.com/en/players/ab651565/Nathan-Redmond,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
https://fbref.com/en/players/4b511457/Oriol-Romeu,1,1,74,0.8,0,0,0,0,0,0,0,0,2,4,0
https://fbref.com/en/players/0b33f6ad/Mohammed-Salisu,22,21,1973,21.9,0,1,1,0,0,0,5,0,5,82,4
https://fbref.com/en/players/6adbc307/Jack-Stephens,2,0,46,0.5,0,0,0,0,0,0,0,0,3,3,0
https://fbref.com/en/players/a62f8bf1/Kamaldeen-Sulemana,18,10,966,10.7,2,1,3,2,0,0,1,0,32,36,80
https://fbref.com/en/players/531a4aa8/Yan-Valery,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/1ecb65be/Theo-Walcott,20,13,1129,12.5,2,2,4,2,0,0,1,0,21,14,62
https://fbref.com/en/players/984a5a64/Kyle-Walker-Peters,31,30,2650,29.4,1,0,1,1,0,0,4,0,102,97,114
https://fbref.com/en/players/3515d404/James-Ward-Prowse,38,38,3371,37.5,9,4,13,7,2,4,6,0,19,189,58
https://fbref.com/en/players/46fa7204/Kevin-Agudelo,34,23,2131,23.7,0,1,1,0,0,0,5,0,81,110,100
https://fbref.com/en/players/bcc81786/Kelvin-Amian,30,26,2372,26.4,0,1,1,0,0,0,7,1,53,102,72
https://fbref.com/en/players/10b9fa99/Ethan-Ampadu,31,31,2639,29.3,0,1,1,0,0,0,10,1,28,125,10
https://fbref.com/en/players/1ac232b8/Simone-Bastoni,19,15,1189,13.2,2,4,6,2,0,0,7,0,20,32,65
https://fbref.com/en/players/e892c325/Julius-Beck,1,0,10,0.1,0,0,0,0,0,0,0,0,0,2,0
https://fbref.com/en/players/0d077b88/Mehdi-Bourabia,37,36,2771,30.8,1,3,4,1,0,0,3,0,37,113,58
https://fbref.com/en/players/ac7e640b/Mattia-Caldara,20,13,1253,13.9,0,0,0,0,0,0,6,0,5,35,4
https://fbref.com/en/players/039a4fb6/Tio-Cipot,8,0,139,1.5,0,0,0,0,0,0,0,0,5,5,17
https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski,34,34,2946,32.7,0,1,1,0,0,0,1,0,0,0,0
https://fbref.com/en/players/f503ea63/Albin-Ekdal,31,18,1734,19.3,0,2,2,0,0,0,6,1,15,80,35
https://fbref.com/en/players/c55967eb/Mikael-Ellertsson,11,1,171,1.9,0,0,0,0,0,0,3,0,3,3,4
https://fbref.com/en/players/5cf5c9ad/Salvatore-Esposito,15,10,971,10.8,1,0,1,1,0,0,5,1,4,51,11
https://fbref.com/en/players/eb76987d/Salvador-Ferrer,5,0,136,1.5,0,0,0,0,0,0,0,0,0,1,2
https://fbref.com/en/players/f9758dae/Emmanuel-Gyasi,35,35,2810,31.2,2,0,2,2,0,0,10,0,35,52,154
https://fbref.com/en/players/c2357b65/Emil-Holm,20,17,1393,15.5,1,1,2,1,0,0,4,0,41,40,82
https://fbref.com/en/players/d8800a46/Petko-Hristov,9,4,365,4.1,0,0,0,0,0,0,0,0,2,8,3
https://fbref.com/en/players/dc3e663e/Jakub-Kiwior,17,17,1443,16,0,0,0,0,0,0,3,0,13,37,6
https://fbref.com/en/players/9d60028d/Viktor-Kovalenko,18,7,548,6.1,0,0,0,0,0,0,1,0,4,22,28
https://fbref.com/en/players/b4101c2e/Raimonds-Krollis,4,0,36,0.4,0,0,0,0,0,0,0,0,1,2,4
https://fbref.com/en/players/801831fe/Daniel-Maldini,18,4,628,7,2,0,2,2,0,0,1,0,13,10,34
https://fbref.com/en/players/f794b426/Federico-Marchetti,1,0,66,0.7,0,0,0,0,0,0,0,1,0,0,0
https://fbref.com/en/players/a0aee24e/Joao-Moutinho,4,0,58,0.6,0,0,0,0,0,0,0,0,0,1,2
https://fbref.com/en/players/cf961d8d/Dimitris-Nikolaou,36,34,2958,32.9,1,0,1,1,0,0,9,1,20,105,15
https://fbref.com/en/players/a4948e67/MBala-Nzola,31,29,2653,29.5,13,2,15,10,3,3,8,0,50,50,215
https://fbref.com/en/players/6213fd82/Arkadiusz-Reca,30,24,2173,24.1,1,1,2,1,0,0,5,0,82,79,94
https://fbref.com/en/players/da5a981b/Jacopo-Sala,6,1,112,1.2,0,0,0,0,0,0,1,0,2,6,3
https://fbref.com/en/players/4295f19c/Leandro-Sanca,4,0,32,0.4,0,0,0,0,0,0,0,0,1,0,3
https://fbref.com/en/players/57469b2d/Eldor-Shomurodov,15,9,809,9,1,1,2,1,0,0,2,0,7,15,53
https://fbref.com/en/players/2cb9486d/David-Strelec,7,1,169,1.9,0,0,0,0,0,0,0,0,2,1,14
https://fbref.com/en/players/d3298c99/Daniele-Verde,25,11,998,11.1,3,0,3,2,1,1,1,0,18,42,57
https://fbref.com/en/players/1bfe5ac9/Przemyslaw-Wisniewski,14,11,1003,11.1,1,0,1,1,0,0,3,0,2,24,1
https://fbref.com/en/players/cc1a0c57/Jeroen-Zoet,5,4,334,3.7,0,0,0,0,0,0,1,0,0,0,0
https://fbref.com/en/players/54f6afe3/Petar-Zovko,1,0,74,0.8,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/4e1d5e59/Szymon-Zurkowski,10,3,427,4.7,0,0,0,0,0,0,1,0,9,10,10
https://fbref.com/en/players/48b28bfd/Jean-Eudes-Aholou,30,16,1300,14.4,3,1,4,3,0,0,4,1,25,50,37
https://fbref.com/en/players/462475ed/Ludovic-Ajorque,13,9,771,8.6,1,0,1,0,1,1,1,0,2,13,55
https://fbref.com/en/players/10f0fdd3/Jean-Ricner-Bellegarde,30,29,2419,26.9,2,6,8,2,0,0,5,0,104,153,110
https://fbref.com/en/players/4fb18ca4/Franci-Bouebari,2,0,76,0.8,0,0,0,0,0,0,0,0,0,0,2
https://fbref.com/en/players/29c02c9f/Colin-Dagba,21,12,958,10.6,0,0,0,0,0,0,3,0,26,31,48
https://fbref.com/en/players/8332db56/Thomas-Delaine,17,13,1069,11.9,0,2,2,0,0,0,3,0,38,21,92
https://fbref.com/en/players/6605d143/Habib-Diallo,37,32,2879,32,20,1,21,17,3,4,4,1,40,41,203
https://fbref.com/en/players/6d0fe035/Mouhamadou-Diarra,29,18,1626,18.1,3,2,5,3,0,0,4,0,68,52,89
https://fbref.com/en/players/43e7a164/Alexander-Djiku,31,31,2677,29.7,1,2,3,1,0,0,8,1,4,136,4
https://fbref.com/en/players/0512a60a/Ismael-Doukoure,28,25,2297,25.5,1,1,2,1,0,0,5,0,27,99,20
https://fbref.com/en/players/50ac8941/Karol-Fila,2,0,47,0.5,0,0,0,0,0,0,0,0,4,4,4
https://fbref.com/en/players/42276181/Kevin-Gameiro,34,23,2098,23.3,10,0,10,9,1,2,1,1,48,69,158
https://fbref.com/en/players/5d8d7454/Frederic-Guilbert,18,17,1461,16.2,0,1,1,0,0,0,3,0,21,52,52
https://fbref.com/en/players/300ec91c/Dany-Jean,2,0,13,0.1,0,0,0,0,0,0,0,0,1,2,2
https://fbref.com/en/players/c5908bc4/Nordine-Kandil,7,0,101,1.1,0,1,1,0,0,0,0,0,9,6,9
https://fbref.com/en/players/321a71a7/Maxime-Le-Marchand,26,23,2015,22.4,0,0,0,0,0,0,6,1,10,90,4
https://fbref.com/en/players/f7691f63/Dimitri-Lienard,28,18,1543,17.1,0,0,0,0,0,0,4,0,24,67,111
https://fbref.com/en/players/3eaf8817/Lebo-Mothiba,19,3,435,4.8,3,0,3,3,0,0,0,0,7,7,30
https://fbref.com/en/players/6043997c/Gerzino-Nyamsi,20,19,1578,17.5,1,1,2,1,0,0,4,1,13,68,3
https://fbref.com/en/players/49070d66/Lucas-Perrin,26,18,1765,19.6,0,1,1,0,0,0,4,0,13,50,14
https://fbref.com/en/players/64ba07c0/Ronael-Pierre-Gabriel,14,7,653,7.3,0,1,1,0,0,0,3,0,16,22,35
https://fbref.com/en/players/51c30111/Sanjin-Prcic,29,17,1633,18.1,1,1,2,1,0,0,3,1,14,112,14
https://fbref.com/en/players/6e7f1353/Morgan-Sanson,18,18,1419,15.8,1,2,3,1,0,0,1,0,43,60,70
https://fbref.com/en/players/834b5c4c/Matz-Sels,38,38,3420,38,0,0,0,0,0,0,2,0,0,0,0
https://fbref.com/en/players/1d383c10/Marvin-Senaya,1,0,9,0.1,0,0,0,0,0,0,0,0,1,1,0
https://fbref.com/en/players/0f8418aa/Ibrahima-Sissoko,26,13,1310,14.6,0,2,2,0,0,0,1,0,18,67,41
https://fbref.com/en/players/2ccd89a3/Eduard-Sobol,15,9,870,9.7,0,1,1,0,0,0,2,0,16,34,54
https://fbref.com/en/players/c25a7a2a/Yuito-Suzuki,3,0,36,0.4,1,0,1,1,0,0,0,0,3,3,6
https://fbref.com/en/players/c76b7567/Adrien-Thomasson,15,10,937,10.4,0,2,2,0,0,0,2,0,15,41,73
https://fbref.com/en/players/a6c58494/Naouirou-Ahamada,17,17,1398,15.5,2,2,4,2,0,0,4,1,43,56,54
https://fbref.com/en/players/5e66fa06/Waldemar-Anton,34,34,2934,32.6,1,2,3,1,0,0,4,0,56,135,52
https://fbref.com/en/players/e61bdd69/Gil-Bastiao-Dias,7,6,398,4.4,1,0,1,1,0,0,0,0,16,14,33
https://fbref.com/en/players/d28339cb/Fabian-Bredlow,15,15,1350,15,0,0,0,0,0,0,2,0,0,0,0
https://fbref.com/en/players/c6608135/Darko-Churlinov,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/05ba9d7c/Tanguy-Coulibaly,14,0,326,3.6,4,0,4,3,1,1,3,0,14,12,38
https://fbref.com/en/players/2f7fec15/Lilian-Egloff,10,2,241,2.7,0,0,0,0,0,0,1,0,8,7,22
https://fbref.com/en/players/c149016b/Wataru-Endo,33,33,2922,32.5,5,4,9,5,0,0,3,0,32,171,67
https://fbref.com/en/players/0cf778df/Chris-Fuhrich,33,21,1884,20.9,5,2,7,4,1,1,2,0,93,83,142
https://fbref.com/en/players/923f4dda/Sehrou-Guirassy,22,20,1646,18.3,11,0,11,9,2,2,4,1,20,30,97
https://fbref.com/en/players/f24ea523/Genki-Haraguchi,11,9,748,8.3,0,2,2,0,0,0,1,0,16,30,28
https://fbref.com/en/players/204dded0/Hiroki-Ito,30,29,2561,28.5,1,1,2,1,0,0,5,0,29,158,29
https://fbref.com/en/players/15f24fe7/Sasa-Kalajdzic,3,3,233,2.6,0,3,3,0,0,0,1,0,0,4,13
https://fbref.com/en/players/5762be5c/Atakan-Karazor,29,22,1962,21.8,0,1,1,0,0,0,10,0,5,79,12
https://fbref.com/en/players/778ccc44/Thomas-Kastanaras,4,1,72,0.8,0,0,0,0,0,0,0,0,1,2,6
https://fbref.com/en/players/de4cac2d/Silas-Katompa,30,23,1992,22.1,5,2,7,4,1,1,4,0,71,40,165
https://fbref.com/en/players/f1bc3876/Alou-Kuol,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/00963611/Konstantinos-Mavropanos,28,26,2286,25.4,2,1,3,2,0,0,9,1,34,120,13
https://fbref.com/en/players/f76022e7/Enzo-Millot,23,9,890,9.9,0,1,1,0,0,0,3,0,23,29,58
https://fbref.com/en/players/29ddfb9c/Clinton-Mola,1,0,15,0.2,0,0,0,0,0,0,1,0,0,0,0
https://fbref.com/en/players/cbac6ec9/Florian-Muller,19,19,1710,19,0,0,0,0,0,0,0,0,0,2,0
https://fbref.com/en/players/30261ba1/Nikolas-Nartey,9,5,473,5.3,0,0,0,0,0,0,1,0,7,22,20
https://fbref.com/en/players/ff3d391c/Juan-Perea,16,3,418,4.6,1,0,1,1,0,0,0,0,9,8,29
https://fbref.com/en/players/83e1f40e/Luca-Pfeiffer,19,6,701,7.8,0,0,0,0,0,0,1,1,9,22,38
https://fbref.com/en/players/af0d79a9/Borna-Sosa,25,22,1955,21.7,2,7,9,2,0,0,5,0,58,128,152
https://fbref.com/en/players/99f7e9aa/Pascal-Stenzel,12,3,333,3.7,0,1,1,0,0,0,0,0,3,13,5
https://fbref.com/en/players/b492126a/Tiago-Tomas,27,16,1291,14.3,3,3,6,3,0,0,2,0,31,25,95
https://fbref.com/en/players/cd61c7af/Lauren-Ulrich,1,0,6,0.1,0,0,0,0,0,0,0,0,1,1,0
https://fbref.com/en/players/fb377d11/Josha-Vagnoman,23,16,1479,16.4,2,2,4,2,0,0,3,1,27,43,93
https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou,17,14,1271,14.1,0,0,0,0,0,0,3,0,3,44,0
https://fbref.com/en/players/246d153b/Ola-Aina,19,9,876,9.7,1,1,2,1,0,0,5,0,35,43,43
https://fbref.com/en/players/78e6bf2c/Brian-Bayeye,2,1,64,0.7,0,0,0,0,0,0,0,0,3,3,5
https://fbref.com/en/players/4ae67f27/Alessandro-Buongiorno,34,30,2721,30.2,1,2,3,1,0,0,8,0,13,81,19
https://fbref.com/en/players/933d3b51/Koffi-Djidji,34,26,2424,26.9,1,0,1,1,0,0,3,0,11,83,13
https://fbref.com/en/players/548bd0de/Gvidas-Gineitis,3,2,136,1.5,0,0,0,0,0,0,2,0,3,6,7
https://fbref.com/en/players/49136c42/Andrew-Gravillon,7,4,312,3.5,0,0,0,0,0,0,2,0,1,9,0
https://fbref.com/en/players/bb376bed/Ivan-Ilic,14,13,1177,13.1,2,2,4,2,0,0,3,0,29,66,28
https://fbref.com/en/players/a47c6309/Emirhan-Ilkhan,4,1,87,1,0,0,0,0,0,0,1,0,2,8,3
https://fbref.com/en/players/8b66d9cc/Yann-Karamoh,21,7,716,8,4,0,4,4,0,0,2,0,27,12,74
https://fbref.com/en/players/016ff750/Valentino-Lazaro,23,15,1373,15.3,0,3,3,0,0,0,4,0,44,74,84
https://fbref.com/en/players/d023d70f/Karol-Linetty,32,22,1886,21,1,0,1,1,0,0,8,0,27,73,32
https://fbref.com/en/players/c6e8cf1f/Sasa-Lukic,16,13,1195,13.3,2,0,2,1,1,1,4,0,26,44,33
https://fbref.com/en/players/9fa26bc2/Vanja-Milinkovic-Savic,38,38,3420,38,0,0,0,0,0,0,4,0,0,0,0
https://fbref.com/en/players/a9aa0d1d/Aleksei-Miranchuk,29,24,2089,23.2,4,5,9,4,0,0,0,0,47,99,105
https://fbref.com/en/players/599d91d0/Michel-Ndary-Adopo,9,3,264,2.9,0,0,0,0,0,0,1,0,2,10,4
https://fbref.com/en/players/a44d3a3c/Pietro-Pellegri,18,4,465,5.2,2,0,2,2,0,0,3,0,4,8,50
https://fbref.com/en/players/0630eb63/Nemanja-Radonjic,28,16,1461,16.2,2,2,4,2,0,0,1,0,86,42,163
https://fbref.com/en/players/9823be92/Samuele-Ricci,28,23,2070,23,2,1,3,2,0,0,6,0,43,104,31
https://fbref.com/en/players/7f78ad23/Ricardo-Rodriguez,35,30,2670,29.7,0,0,0,0,0,0,3,0,49,133,51
https://fbref.com/en/players/0a447501/Antonio-Sanabria,33,28,2433,27,12,4,16,11,1,1,4,0,17,46,139
https://fbref.com/en/players/e613313c/Perr-Schuurs,30,28,2326,25.8,0,2,2,0,0,0,5,0,14,56,2
https://fbref.com/en/players/16463a79/Demba-Seck,19,6,519,5.8,0,0,0,0,0,0,0,0,29,17,42
https://fbref.com/en/players/3cb132e6/Jacopo-Segre,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/8b609c34/Wilfried-Singo,31,24,2046,22.7,2,1,3,2,0,0,8,0,54,67,93
https://fbref.com/en/players/75e60d75/Ronaldo-Vieira,2,0,16,0.2,0,0,0,0,0,0,0,0,NA,NA,NA
https://fbref.com/en/players/aa8e289e/Nikola-Vlasic,34,29,2728,30.3,5,6,11,5,0,0,1,0,85,106,210
https://fbref.com/en/players/be2706c0/Mergim-Vojvoda,29,18,1719,19.1,0,5,5,0,0,0,3,0,30,125,81
https://fbref.com/en/players/acf7e795/David-Zima,9,4,406,4.5,0,0,0,0,0,0,0,0,3,12,5
https://fbref.com/en/players/56628958/George-Abbott,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/3b8674e6/Rodrigo-Bentancur,18,17,1500,16.7,5,2,7,5,0,0,8,0,26,76,19
https://fbref.com/en/players/6c203af0/Yves-Bissouma,23,10,1010,11.2,0,0,0,0,0,0,6,0,14,62,10
https://fbref.com/en/players/bc914523/Matthew-Craig,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/f08490a6/Arnaut-Danjuma,9,1,169,1.9,1,0,1,1,0,0,0,0,5,2,19
https://fbref.com/en/players/44781702/Ben-Davies,31,26,2288,25.4,2,2,4,2,0,0,4,0,39,107,69
https://fbref.com/en/players/ac861941/Eric-Dier,33,31,2818,31.3,2,1,3,2,0,0,3,0,9,87,14
https://fbref.com/en/players/d557d734/Matt-Doherty,12,7,667,7.4,1,0,1,1,0,0,0,0,16,20,57
https://fbref.com/en/players/df8b52a5/Emerson,26,20,1735,19.3,2,1,3,2,0,0,2,1,47,80,103
https://fbref.com/en/players/c3e39f12/Fraser-Forster,14,13,1215,13.5,0,0,0,0,0,0,1,0,0,0,0
https://fbref.com/en/players/7b5ab7f2/Bryan-Gil,4,2,148,1.6,0,1,1,0,0,0,1,0,4,5,15
https://fbref.com/en/players/92e7e919/Son-Heung-min,36,33,2888,32.1,10,6,16,10,0,0,2,0,82,79,196
https://fbref.com/en/players/8b04d6c1/Pierre-Hojbjerg,35,35,3131,34.8,4,5,9,4,0,0,5,0,46,235,66
https://fbref.com/en/players/21a66f6a/Harry-Kane,38,38,3405,37.8,30,3,33,25,5,6,6,0,60,180,193
https://fbref.com/en/players/df3cda47/Dejan-Kulusevski,30,23,2067,23,2,7,9,2,0,0,2,0,87,67,195
https://fbref.com/en/players/4f28a6ff/Clement-Lenglet,26,24,2019,22.4,0,2,2,0,0,0,4,0,33,85,7
https://fbref.com/en/players/8f62b6ee/Hugo-Lloris,25,25,2205,24.5,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/feb5d972/Pape-Matar-Sarr,11,2,218,2.4,0,1,1,0,0,0,1,0,1,13,0
https://fbref.com/en/players/2b622f01/Lucas-Moura,15,0,153,1.7,1,0,1,1,0,0,0,1,4,13,15
https://fbref.com/en/players/6fe90922/Ivan-Perisic,34,23,2108,23.4,1,8,9,1,0,0,6,0,87,61,181
https://fbref.com/en/players/27d0a506/Pedro-Porro,15,13,1131,12.6,3,3,6,3,0,0,0,0,34,39,95
https://fbref.com/en/players/fa031b34/Richarlison,27,12,1010,11.2,1,3,4,1,0,0,3,0,33,28,75
https://fbref.com/en/players/a3d94a58/Cristian-Romero,27,26,2364,26.3,0,1,1,0,0,0,11,1,19,92,9
https://fbref.com/en/players/da7b447d/Davinson-Sanchez,18,8,858,9.5,0,0,0,0,0,0,1,0,5,35,4
https://fbref.com/en/players/6aa3e78b/Ryan-Sessegnon,17,9,813,9,2,0,2,2,0,0,4,0,24,22,64
https://fbref.com/en/players/6250083a/Oliver-Skipp,23,18,1491,16.6,1,0,1,1,0,0,7,0,14,56,25
https://fbref.com/en/players/9bc9a519/Djed-Spence,4,0,7,0.1,0,0,0,0,0,0,0,0,2,0,2
https://fbref.com/en/players/e9971f2d/Japhet-Tanganga,4,2,146,1.6,0,0,0,0,0,0,0,0,1,5,2
https://fbref.com/en/players/4d90ce8c/Harvey-White,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,1
https://fbref.com/en/players/c2a6033c/Zakaria-Aboukhlal,37,28,2473,27.5,10,5,15,10,0,0,4,0,100,72,276
https://fbref.com/en/players/5e6355f8/Yanis-Begraoui,3,1,65,0.7,0,0,0,0,0,0,0,0,1,3,3
https://fbref.com/en/players/636247ca/Veljko-Birmancevic,25,2,444,4.9,0,0,0,0,0,0,0,0,21,16,50
https://fbref.com/en/players/357103bd/Fares-Chaibi,36,24,2340,26,5,5,10,5,0,0,2,0,71,101,212
https://fbref.com/en/players/bfb2056e/Logan-Costa,6,4,415,4.6,0,0,0,0,0,0,0,0,5,18,0
