Url,Sh_Standard,SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard
https://fbref.com/en/players/1bd5bdc4/Alan-Do-Marcolino,0,0,NA,0,0,0
https://fbref.com/en/players/fffea3e5/Jeremy-Doku,26,12,15.7,0,0,0
https://fbref.com/en/players/9e7483ff/Desire-Doue,21,6,21,0,0,0
https://fbref.com/en/players/b4ef3fb5/Guela-Doue,1,0,31.4,0,0,0
https://fbref.com/en/players/aad56ca3/Amine-Gouiri,74,30,13.6,0,0,0
https://fbref.com/en/players/923f4dda/Sehrou-Guirassy,2,1,10.5,0,0,0
https://fbref.com/en/players/bf4c41f9/Arnaud-Kalimuendo,43,21,14,0,0,0
https://fbref.com/en/players/7cdda3bf/Gaetan-Laborde,11,6,13.2,0,0,0
https://fbref.com/en/players/fc46aab1/Lovro-Majer,33,11,20.4,5,1,1
https://fbref.com/en/players/1d2d5cc8/Steve-Mandanda,0,0,NA,0,0,0
https://fbref.com/en/players/70c52749/Birger-Meling,0,0,NA,0,0,0
https://fbref.com/en/players/4534a352/Warmed-Omari,3,1,7.1,0,0,0
https://fbref.com/en/players/8d62d31a/Joe-Rodon,7,2,6.9,0,0,0
https://fbref.com/en/players/cad3fd4d/Ibrahim-Salah,6,2,20.9,0,0,0
https://fbref.com/en/players/5e22e2a4/Baptiste-Santamaria,19,8,23.2,0,0,0
https://fbref.com/en/players/9bc9a519/Djed-Spence,3,1,14,0,0,0
https://fbref.com/en/players/a62f8bf1/Kamaldeen-Sulemana,13,3,17.6,0,0,0
https://fbref.com/en/players/a0f9b535/Flavien-Tait,25,6,18.4,0,0,0
https://fbref.com/en/players/5148dcc5/Martin-Terrier,47,27,15.2,0,0,0
https://fbref.com/en/players/df8d6029/Arthur-Theate,31,10,11.9,0,0,0
https://fbref.com/en/players/5ceba7fc/Karl-Toko-Ekambi,22,7,13.4,0,0,0
https://fbref.com/en/players/a4b1028a/Hamari-Traore,30,9,15.5,0,0,0
https://fbref.com/en/players/5d0e0a1f/Adrien-Truffert,10,3,21.3,0,0,0
https://fbref.com/en/players/1df4a109/Chimuanya-Ugochukwu,6,1,18.4,0,0,0
https://fbref.com/en/players/b003239d/Christopher-Wooh,5,0,8.9,0,0,0
https://fbref.com/en/players/f3600c02/Xeka,5,0,22.8,0,0,0
https://fbref.com/en/players/f586779e/Tammy-Abraham,62,28,12,0,0,0
https://fbref.com/en/players/d705ba44/Andrea-Belotti,19,9,12.7,0,0,1
https://fbref.com/en/players/ae94a6c5/Edoardo-Bove,7,2,12.9,0,0,0
https://fbref.com/en/players/13ea2544/Mohamed-Camara,11,1,23.6,1,0,0
https://fbref.com/en/players/31a62dc7/Zeki-Celik,5,1,17.6,0,0,0
https://fbref.com/en/players/16657b95/Bryan-Cristante,28,5,16.8,0,0,1
https://fbref.com/en/players/e0921a4f/Paulo-Dybala,60,18,20.7,3,5,5
https://fbref.com/en/players/82efe6fa/Roger-Ibanez,29,10,12.3,0,0,0
https://fbref.com/en/players/9f84febe/Rick-Karsdorp,2,0,19.4,0,0,0
https://fbref.com/en/players/a40819d9/Marash-Kumbulla,1,0,13.8,0,0,0
https://fbref.com/en/players/bba30585/Diego-Llorente,4,1,11.4,0,0,0
https://fbref.com/en/players/2e7dafe5/Jordan-Majchrzak,0,0,NA,0,0,0
https://fbref.com/en/players/5aa53281/Gianluca-Mancini,22,5,13.1,0,0,0
https://fbref.com/en/players/eb7822d7/Nemanja-Matic,11,4,16.3,0,0,0
https://fbref.com/en/players/2d3d7c0d/Filippo-Missori,0,0,NA,0,0,0
https://fbref.com/en/players/79b0d6a0/Rui-Patricio,0,0,NA,0,0,0
https://fbref.com/en/players/4a5a45c7/Lorenzo-Pellegrini,62,17,21.5,9,2,3
https://fbref.com/en/players/c84dcc88/Niccolo-Pisilli,0,0,NA,0,0,0
https://fbref.com/en/players/d3aaad90/Stephan-El-Shaarawy,42,19,19.2,0,0,0
https://fbref.com/en/players/57469b2d/Eldor-Shomurodov,6,3,19.8,0,0,0
https://fbref.com/en/players/b6964eb6/Chris-Smalling,17,4,8.5,0,0,0
https://fbref.com/en/players/78f13530/Ola-Solbakken,9,1,17.1,1,0,0
https://fbref.com/en/players/3626daea/Leonardo-Spinazzola,10,6,18.7,0,0,0
https://fbref.com/en/players/bcf5058a/Mile-Svilar,0,0,NA,0,0,0
https://fbref.com/en/players/eb3022c3/Benjamin-Tahirovic,0,0,NA,0,0,0
https://fbref.com/en/players/08eb3b58/Matias-Vina,0,0,NA,0,0,0
https://fbref.com/en/players/72f87f25/Cristian-Volpato,4,1,15.7,0,0,0
https://fbref.com/en/players/eb58eef0/Georginio-Wijnaldum,20,4,15.2,0,0,0
https://fbref.com/en/players/45191c29/Nicola-Zalewski,29,9,23.1,1,0,0
https://fbref.com/en/players/9907b1c8/Nicolo-Zaniolo,28,7,17.2,0,0,0
https://fbref.com/en/players/c83c203f/Emil-Bohinen,4,0,25.9,0,0,0
https://fbref.com/en/players/bf57eaab/Federico-Bonazzoli,32,7,18.9,1,0,0
https://fbref.com/en/players/3d13d9e4/Erik-Botheim,7,1,13.5,0,0,0
https://fbref.com/en/players/8bbe2df5/Domagoj-Bradaric,7,0,23.8,1,0,0
https://fbref.com/en/players/edd81e2a/Dylan-Bronn,8,1,15.8,0,0,0
https://fbref.com/en/players/356c9002/Antonio-Candreva,46,20,22.2,3,0,0
https://fbref.com/en/players/85a44ecc/Lassana-Coulibaly,16,6,20.8,0,0,0
https://fbref.com/en/players/22cd43d2/Domen-Crnigoj,1,0,6.9,0,0,0
https://fbref.com/en/players/7ef972c3/Flavius-Daniliuc,10,4,13.1,1,0,0
https://fbref.com/en/players/244bc2c8/Boulaye-Dia,47,21,15,0,1,1
https://fbref.com/en/players/4e358a2d/Federico-Fazio,11,2,10.7,0,0,0
https://fbref.com/en/players/a2565f79/Vincenzo-Fiorillo,0,0,NA,0,0,0
https://fbref.com/en/players/0be276c6/Norbert-Gyomber,8,0,12.9,0,0,0
https://fbref.com/en/players/daa4c94c/Antonio-Iervolino,0,0,NA,0,0,0
https://fbref.com/en/players/2a82aa85/Grigoris-Kastanos,30,9,22.2,0,0,0
https://fbref.com/en/players/b804c280/Julian-Kristoffersen,0,0,NA,0,0,0
https://fbref.com/en/players/5fa57166/Matteo-Lovato,1,0,22,0,0,0
https://fbref.com/en/players/957e4c87/Giulio-Maggiore,6,0,16.7,0,0,0
https://fbref.com/en/players/eb0ec070/Pasquale-Mazzocchi,18,6,21,1,0,0
https://fbref.com/en/players/b136c945/Hans-Nicolussi-Caviglia,5,1,23.4,0,0,0
https://fbref.com/en/players/1e9bde92/Guillermo-Ochoa,0,0,NA,0,0,0
https://fbref.com/en/players/17f3620a/Krzysztof-Piatek,57,19,15.5,1,1,1
https://fbref.com/en/players/caec77da/Lorenzo-Pirola,13,2,11.5,0,0,0
https://fbref.com/en/players/023937a9/Ivan-Radovanovic,7,0,33,0,0,0
https://fbref.com/en/players/f61c7c4e/Franck-Ribery,0,0,NA,0,0,0
https://fbref.com/en/players/24eb7ed6/Junior-Sambia,13,5,24.1,5,0,0
https://fbref.com/en/players/343f753a/Luigi-Sepe,0,0,NA,0,0,0
https://fbref.com/en/players/7ed4921e/William-Troost-Ekong,2,1,9,0,0,0
https://fbref.com/en/players/71005acd/Diego-Valencia,1,1,10,0,0,0
https://fbref.com/en/players/c7069d87/Tonny-Vilhena,31,9,26,1,0,0
https://fbref.com/en/players/2df7cc43/Bruno-Amione,12,2,11.5,0,0,0
https://fbref.com/en/players/649b01d8/Emil-Audero,0,0,NA,0,0,0
https://fbref.com/en/players/3cd3b384/Tommaso-Augello,11,4,14.5,0,0,0
https://fbref.com/en/players/61b3978f/Bartosz-Bereszynski,3,0,21.4,0,0,0
https://fbref.com/en/players/5bd72174/Francesco-Caputo,19,5,14.8,0,0,0
https://fbref.com/en/players/8b95acda/Omar-Colley,6,4,9,0,0,0
https://fbref.com/en/players/8fef5412/Andrea-Conti,0,0,NA,0,0,0
https://fbref.com/en/players/5722eced/Mickael-Cuisance,10,2,21.5,1,0,0
https://fbref.com/en/players/60e3603d/Manuel-De-Luca,0,0,NA,0,0,0
https://fbref.com/en/players/d97f2e8d/Fabio-Depaoli,2,0,13.6,0,0,0
https://fbref.com/en/players/d0dbca9f/Alex-Ferrari,5,0,20,0,0,0
https://fbref.com/en/players/8f866fe8/Manolo-Gabbiadini,72,28,19.3,6,0,0
https://fbref.com/en/players/f1f1f238/Koray-Gunter,1,0,9.6,0,0,0
https://fbref.com/en/players/a47c6309/Emirhan-Ilkhan,1,0,27.3,0,0,0
https://fbref.com/en/players/71c620d7/Mihailo-Ivanovic,0,0,NA,0,0,0
https://fbref.com/en/players/4a537185/Jese,3,2,20.4,0,0,0
https://fbref.com/en/players/c283ddef/Sam-Lammers,23,8,11.6,0,0,0
https://fbref.com/en/players/7d3cbc67/Mehdi-Leris,30,12,12.8,0,0,0
https://fbref.com/en/players/2bffcbf2/Lorenzo-Malagrida,2,2,13.3,0,0,0
https://fbref.com/en/players/ca73910d/Daniele-Montevago,7,1,13.1,0,0,0
https://fbref.com/en/players/b233e8e4/Jeison-Murillo,3,0,14.8,0,0,0
https://fbref.com/en/players/d183e9d6/Nicola-Murru,2,0,26,0,0,0
https://fbref.com/en/players/48329ff8/Samuel-Ntanda,1,1,15.4,0,0,0
https://fbref.com/en/players/e33f36d5/Bram-Nuytinck,4,0,10.7,0,0,0
https://fbref.com/en/players/3b9858f5/Marios-Oikonomou,3,0,13.9,0,0,0
https://fbref.com/en/players/3d6cee81/Flavio-Paoletti,0,0,NA,0,0,0
https://fbref.com/en/players/62437b4f/Ignacio-Pussetto,2,2,14.2,0,0,0
https://fbref.com/en/players/ee4f2f3b/Fabio-Quagliarella,36,6,16.5,0,0,0
https://fbref.com/en/players/d7a35008/Nicola-Ravaglia,0,0,NA,0,0,0
https://fbref.com/en/players/f1cfc209/Tomas-Rincon,11,3,22,0,0,0
https://fbref.com/en/players/4830e0af/Abdelhamid-Sabiri,31,9,25.5,8,1,2
https://fbref.com/en/players/9142b22f/Telasco-Segovia,0,0,NA,0,0,0
https://fbref.com/en/players/14ae023f/Martin-Turk,0,0,NA,0,0,0
https://fbref.com/en/players/33ecf462/Valerio-Verre,14,3,25.3,0,0,0
https://fbref.com/en/players/75e60d75/Ronaldo-Vieira,6,1,NA,NA,0,0
https://fbref.com/en/players/bdc74a8f/Gonzalo-Villar,1,0,26.1,0,0,0
https://fbref.com/en/players/2f7acede/Harry-Winks,14,0,24.7,0,0,0
https://fbref.com/en/players/ee9040b4/Gerard-Yepes,1,0,18.7,0,0,0
https://fbref.com/en/players/3b12b11f/Alessandro-Zanoli,15,7,13.8,0,0,0
https://fbref.com/en/players/eccbe56a/Filip-Djuricic,26,12,18.3,1,0,0
https://fbref.com/en/players/ab472696/Agustin-Alvarez-Martinez,14,4,15.8,0,0,0
https://fbref.com/en/players/38d9ce53/Janis-Antiste,1,1,17.3,0,0,0
https://fbref.com/en/players/2200181e/Kaan-Ayhan,1,1,37.5,0,0,0
https://fbref.com/en/players/f42d6c13/Nedim-Bajrami,23,8,20.7,4,0,0
https://fbref.com/en/players/53a0e358/Domenico-Berardi,75,19,22,4,7,8
https://fbref.com/en/players/98a84572/Emil-Ceide,10,3,15.7,0,0,0
https://fbref.com/en/players/8cabdc1e/Andrea-Consigli,0,0,NA,0,0,0
https://fbref.com/en/players/f778fe3f/Luca-DAndrea,7,3,17,0,0,0
https://fbref.com/en/players/854ee61a/Gregoire-Defrel,16,10,11.8,0,0,0
https://fbref.com/en/players/0fee6bda/Martin-Erlic,4,0,8.8,0,0,0
https://fbref.com/en/players/2a7d27c1/Davide-Frattesi,64,24,13.9,0,0,0
https://fbref.com/en/players/65fd099c/Abdou-Harroui,14,4,23.4,0,0,0
https://fbref.com/en/players/a2d9f138/Matheus-Henrique,25,12,16.9,0,0,0
https://fbref.com/en/players/570bb4b9/Hamed-Junior-Traore,8,4,20.1,2,0,0
https://fbref.com/en/players/0a483542/Giorgos-Kyriakopoulos,13,4,15.4,0,0,0
https://fbref.com/en/players/2d22cea7/Armand-Lauriente,55,21,20.4,10,1,1
https://fbref.com/en/players/20094685/Maxime-Lopez,16,5,22.7,0,0,0
https://fbref.com/en/players/91d0fabf/Riccardo-Marchizza,0,0,NA,0,0,0
https://fbref.com/en/players/8650af85/Gian-Marco-Ferrari,8,1,10.6,0,0,0
https://fbref.com/en/players/1295552e/Mert-Muldur,0,0,NA,0,0,0
https://fbref.com/en/players/ba1e04b3/Pedro-Obiang,7,0,19.9,0,0,0
https://fbref.com/en/players/f058ed1f/Gianluca-Pegolo,0,0,NA,0,0,0
https://fbref.com/en/players/08aa9cd1/Andrea-Pinamonti,66,21,15.3,0,1,1
https://fbref.com/en/players/6e058f06/Giacomo-Raspadori,0,0,NA,0,0,0
https://fbref.com/en/players/10e7f486/Rogerio,15,5,23.4,0,0,0
https://fbref.com/en/players/84594618/Filippo-Romagna,0,0,NA,0,0,0
https://fbref.com/en/players/a378a02a/Ruan,5,1,10.4,0,0,0
https://fbref.com/en/players/3945ac70/Alessandro-Russo,0,0,NA,0,0,0
https://fbref.com/en/players/76ff8d0d/Kristian-Thorstvedt,20,8,16.4,0,0,0
https://fbref.com/en/players/a96e5dc0/Jeremy-Toljan,5,0,18.1,0,0,0
https://fbref.com/en/players/82598b71/Nadir-Zortea,5,2,23.8,0,0,0
https://fbref.com/en/players/8ce30c57/Eder-Alvarez-Balanta,1,1,17.5,0,0,0
https://fbref.com/en/players/fe46e261/Mehmet-Aydin,5,0,23.3,0,0,0
https://fbref.com/en/players/f0a37d36/Cedric-Brunner,10,0,24.4,0,0,0
https://fbref.com/en/players/ab5b7dc1/Marius-Bulter,64,23,18.4,1,4,4
https://fbref.com/en/players/d1db4b83/Kerim-Calhanoglu,1,0,16.7,0,0,0
https://fbref.com/en/players/7bf9400b/Sepp-van-den-Berg,5,1,13,0,0,0
https://fbref.com/en/players/809940aa/Dominick-Drexler,16,6,14.6,0,0,0
https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann,0,0,NA,0,0,0
https://fbref.com/en/players/9642c929/Florian-Flick,2,1,24.9,0,0,0
https://fbref.com/en/players/33182cb8/Michael-Frey,27,9,15.8,0,0,0
https://fbref.com/en/players/f9dfb7ae/Leo-Greiml,1,1,10.8,0,0,0
https://fbref.com/en/players/8bf58a80/Andreas-Ivan,1,0,26.5,1,0,0
https://fbref.com/en/players/ee644761/Moritz-Jenz,10,3,9.7,0,0,0
https://fbref.com/en/players/463503e2/Marcin-Kaminski,4,2,16.4,2,0,0
https://fbref.com/en/players/8f0f2230/Kenan-Karaman,22,8,13.8,0,0,0
https://fbref.com/en/players/ab096c6f/Timothee-Kolodziejczak,0,0,NA,0,0,0
https://fbref.com/en/players/f1e855eb/Soichiro-Kozuki,14,6,18.9,0,0,0
https://fbref.com/en/players/e717705a/Alex-Kral,32,2,20.1,0,0,0
https://fbref.com/en/players/9f77012e/Tom-Krauss,25,9,19.3,0,0,0
https://fbref.com/en/players/72984eee/Jordan-Larsson,10,0,16.7,0,0,0
https://fbref.com/en/players/33b554b7/Danny-Latza,16,2,19,1,0,0
https://fbref.com/en/players/ab3f1bdf/Henning-Matriciani,3,0,19.4,0,0,0
https://fbref.com/en/players/ebb32f3a/Keke-Maximilian-Topp,1,0,11.5,0,0,0
https://fbref.com/en/players/9ec9c8b6/Tobias-Mohr,12,1,19.3,1,0,0
https://fbref.com/en/players/7e82a78f/Florent-Mollet,11,1,22.1,2,0,0
https://fbref.com/en/players/36d9dabe/Thomas-Ouwejan,5,1,25.8,0,0,0
https://fbref.com/en/players/3745e8bd/Sebastian-Polter,12,7,9.8,0,0,0
https://fbref.com/en/players/6a52a6c6/Sidi-Sane,0,0,NA,0,0,0
https://fbref.com/en/players/0d55d942/Alexander-Schwolow,1,0,5.5,0,0,0
https://fbref.com/en/players/65857fdf/Tim-Skarke,11,4,23.7,1,0,0
https://fbref.com/en/players/863ff1ee/Simon-Terodde,43,19,12.4,0,0,1
https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw,2,1,8.8,0,0,0
https://fbref.com/en/players/d75f3980/Jere-Uronen,4,0,33,0,0,0
https://fbref.com/en/players/caffaf5a/Maya-Yoshida,12,2,13.9,0,0,0
https://fbref.com/en/players/fc3697dd/Rodrigo-Zalazar,38,13,21.6,10,0,0
https://fbref.com/en/players/81442ecb/Marcos-Acuna,21,5,25.6,1,0,0
https://fbref.com/en/players/629081bd/Carlos-Alvarez,0,0,NA,NA,0,0
https://fbref.com/en/players/114bbdee/Loic-Bade,4,2,7.8,0,0,0
https://fbref.com/en/players/f6798fc3/Yassine-Bounou,0,0,NA,0,0,0
https://fbref.com/en/players/2dce876a/Carmona,5,2,14.3,0,0,0
https://fbref.com/en/players/fb938d24/Jesus-Corona,1,1,11.8,0,0,0
https://fbref.com/en/players/fe641c1a/Thomas-Delaney,3,1,18.8,0,0,0
https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic,0,0,NA,0,0,0
https://fbref.com/en/players/cc83b74d/Kasper-Dolberg,2,1,17.3,0,0,0
https://fbref.com/en/players/04e17fd5/Youssef-En-Nesyri,60,23,11.6,0,0,0
https://fbref.com/en/players/41f32541/Fernando,6,0,24.7,0,0,0
https://fbref.com/en/players/7b5ab7f2/Bryan-Gil,17,4,13.7,0,0,0
https://fbref.com/en/players/6e4df551/Papu-Gomez,22,7,21.4,0,0,0
https://fbref.com/en/players/0076ab7f/Nemanja-Gudelj,38,9,25.8,3,0,0
https://fbref.com/en/players/7155e3e1/Pape-Gueye,20,5,19.2,0,0,0
https://fbref.com/en/players/a0b4bb3e/Isco,4,1,15.6,0,0,0
https://fbref.com/en/players/9d33c71a/Diego-Iturralde,0,0,NA,0,0,0
https://fbref.com/en/players/4737cebe/Adnan-Januzaj,0,0,NA,0,0,0
https://fbref.com/en/players/2a0c8ba4/Joan-Jordan,13,3,21.4,3,0,0
https://fbref.com/en/players/abe66106/Erik-Lamela,47,23,15,2,0,0
https://fbref.com/en/players/133faa84/Marcao,0,0,NA,0,0,0
https://fbref.com/en/players/bbf5c11b/Rafa-Mir,50,15,12.5,0,0,0
https://fbref.com/en/players/374d5158/Gonzalo-Montiel,8,1,13.7,0,0,0
https://fbref.com/en/players/3f10bd22/Jesus-Navas,10,3,24.8,0,0,0
https://fbref.com/en/players/5853ac44/Tanguy-Nianzou,6,1,12,0,0,0
https://fbref.com/en/players/a08b974a/Lucas-Ocampos,27,6,16.4,0,3,3
https://fbref.com/en/players/f9358b61/Pedro-Ortiz,0,0,NA,0,0,0
https://fbref.com/en/players/89f951b5/Ivan-Rakitic,29,8,27.3,5,1,2
https://fbref.com/en/players/3376a776/Karim-Rekik,8,1,15.6,0,0,0
https://fbref.com/en/players/2fbe6af0/Ivan-Romero,0,0,NA,0,0,0
https://fbref.com/en/players/0a69de7b/Kike-Salas,3,1,8.7,0,0,0
https://fbref.com/en/players/c5642098/Manuel-Sebastian,1,1,29.2,0,0,0
https://fbref.com/en/players/4e219ad2/Suso,24,9,24.1,2,0,0
https://fbref.com/en/players/e73c9bb2/Alex-Telles,12,1,22.5,1,0,0
https://fbref.com/en/players/58a9a4d9/Oliver-Torres,22,7,17.1,0,0,0
https://fbref.com/en/players/f2bf1b0f/Che-Adams,47,14,13.8,0,0,0
https://fbref.com/en/players/4abac767/Carlos-Alcaraz,24,10,20,0,0,0
https://fbref.com/en/players/9eedf0e0/Samuel-Amo-Ameyaw,0,0,NA,0,0,0
https://fbref.com/en/players/328f7d51/Joe-Aribo,14,8,10.9,0,0,0
https://fbref.com/en/players/68c720b5/Adam-Armstrong,25,12,15.9,0,0,0
https://fbref.com/en/players/97333cf5/Stuart-Armstrong,23,6,17.9,0,0,0
https://fbref.com/en/players/ed8d597c/Dominic-Ballard,0,0,NA,0,0,0
https://fbref.com/en/players/c91441dc/Gavin-Bazunu,0,0,NA,0,0,0
https://fbref.com/en/players/4115ce4e/Jan-Bednarek,8,0,14.2,0,0,0
https://fbref.com/en/players/a39d11bc/Armel-Bella-Kotchap,14,2,16.1,0,0,0
https://fbref.com/en/players/c07b7c5c/James-Bree,1,1,25.3,0,0,0
https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car,5,2,12.3,0,0,0
https://fbref.com/en/players/11ff3d56/Ibrahima-Diallo,6,0,28.4,0,0,0
https://fbref.com/en/players/254147d4/Moussa-Djenepo,3,2,13.8,0,0,0
https://fbref.com/en/players/65983e4d/Kami-Doyle,0,0,NA,0,0,0
https://fbref.com/en/players/007414dd/Samuel-Edozie,8,3,16.5,0,0,0
https://fbref.com/en/players/68dc0dac/Mohamed-Elyounoussi,36,10,15.8,0,0,0
https://fbref.com/en/players/cf7fb13a/Juan-Larios,0,0,NA,0,0,0
https://fbref.com/en/players/ecad9aa5/Romeo-Lavia,12,3,27,0,0,0
https://fbref.com/en/players/afed6722/Valentino-Livramento,0,0,NA,0,0,0
https://fbref.com/en/players/b5bf1770/Lyanco,12,4,19.1,0,0,0
https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles,1,1,31.4,0,0,0
https://fbref.com/en/players/3544641e/Sekou-Mara,17,4,16.2,0,0,0
https://fbref.com/en/players/36c2ca73/Alex-McCarthy,0,0,NA,0,0,0
https://fbref.com/en/players/c06d1086/Paul-Onuachu,11,5,14.2,0,0,0
https://fbref.com/en/players/ee950928/Mislav-Orsic,0,0,NA,0,0,0
https://fbref.com/en/players/6dfd8f05/Romain-Perraud,30,6,22.3,0,0,0
https://fbref.com/en/players/ab651565/Nathan-Redmond,0,0,NA,0,0,0
https://fbref.com/en/players/4b511457/Oriol-Romeu,0,0,NA,0,0,0
https://fbref.com/en/players/0b33f6ad/Mohammed-Salisu,19,4,12.2,0,0,0
https://fbref.com/en/players/6adbc307/Jack-Stephens,0,0,NA,0,0,0
https://fbref.com/en/players/a62f8bf1/Kamaldeen-Sulemana,24,7,18.8,0,0,0
https://fbref.com/en/players/531a4aa8/Yan-Valery,0,0,NA,0,0,0
https://fbref.com/en/players/1ecb65be/Theo-Walcott,20,7,16.9,0,0,0
https://fbref.com/en/players/984a5a64/Kyle-Walker-Peters,13,5,18.1,0,0,0
https://fbref.com/en/players/3515d404/James-Ward-Prowse,40,16,27.1,17,2,4
https://fbref.com/en/players/46fa7204/Kevin-Agudelo,28,7,21.4,0,0,0
https://fbref.com/en/players/bcc81786/Kelvin-Amian,26,7,16.7,1,0,0
https://fbref.com/en/players/10b9fa99/Ethan-Ampadu,16,5,18.1,0,0,0
https://fbref.com/en/players/1ac232b8/Simone-Bastoni,22,7,20.9,2,0,0
https://fbref.com/en/players/e892c325/Julius-Beck,0,0,NA,0,0,0
https://fbref.com/en/players/0d077b88/Mehdi-Bourabia,33,5,24.3,1,0,0
https://fbref.com/en/players/ac7e640b/Mattia-Caldara,11,4,10.5,0,0,0
https://fbref.com/en/players/039a4fb6/Tio-Cipot,2,1,30,0,0,0
https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski,0,0,NA,0,0,0
https://fbref.com/en/players/f503ea63/Albin-Ekdal,19,4,14.4,0,0,0
https://fbref.com/en/players/c55967eb/Mikael-Ellertsson,2,0,21.8,0,0,0
https://fbref.com/en/players/5cf5c9ad/Salvatore-Esposito,14,2,28.5,11,0,0
https://fbref.com/en/players/eb76987d/Salvador-Ferrer,0,0,NA,0,0,0
https://fbref.com/en/players/f9758dae/Emmanuel-Gyasi,34,13,13.7,0,0,0
https://fbref.com/en/players/c2357b65/Emil-Holm,15,5,14.9,0,0,0
https://fbref.com/en/players/d8800a46/Petko-Hristov,1,0,10,0,0,0
https://fbref.com/en/players/dc3e663e/Jakub-Kiwior,10,2,16.6,1,0,0
https://fbref.com/en/players/9d60028d/Viktor-Kovalenko,11,1,15.4,1,0,0
https://fbref.com/en/players/b4101c2e/Raimonds-Krollis,2,1,18.3,0,0,0
https://fbref.com/en/players/801831fe/Daniel-Maldini,15,6,19,1,0,0
https://fbref.com/en/players/f794b426/Federico-Marchetti,0,0,NA,0,0,0
https://fbref.com/en/players/a0aee24e/Joao-Moutinho,0,0,NA,0,0,0
https://fbref.com/en/players/cf961d8d/Dimitris-Nikolaou,10,3,20.3,0,0,0
https://fbref.com/en/players/a4948e67/MBala-Nzola,60,20,14.9,0,3,3
https://fbref.com/en/players/6213fd82/Arkadiusz-Reca,22,8,23.7,0,0,0
https://fbref.com/en/players/da5a981b/Jacopo-Sala,0,0,NA,0,0,0
https://fbref.com/en/players/4295f19c/Leandro-Sanca,0,0,NA,0,0,0
https://fbref.com/en/players/57469b2d/Eldor-Shomurodov,18,4,15.7,0,0,0
https://fbref.com/en/players/2cb9486d/David-Strelec,3,1,11.2,0,0,0
https://fbref.com/en/players/d3298c99/Daniele-Verde,32,10,21.6,1,1,1
https://fbref.com/en/players/1bfe5ac9/Przemyslaw-Wisniewski,6,3,9.8,0,0,0
https://fbref.com/en/players/cc1a0c57/Jeroen-Zoet,0,0,NA,0,0,0
https://fbref.com/en/players/54f6afe3/Petar-Zovko,0,0,NA,0,0,0
https://fbref.com/en/players/4e1d5e59/Szymon-Zurkowski,7,1,23.5,0,0,0
https://fbref.com/en/players/48b28bfd/Jean-Eudes-Aholou,21,8,25,0,0,0
https://fbref.com/en/players/462475ed/Ludovic-Ajorque,22,7,15.1,1,1,1
https://fbref.com/en/players/10f0fdd3/Jean-Ricner-Bellegarde,38,13,22.2,11,0,0
https://fbref.com/en/players/4fb18ca4/Franci-Bouebari,0,0,NA,0,0,0
https://fbref.com/en/players/29c02c9f/Colin-Dagba,5,0,16.3,0,0,0
https://fbref.com/en/players/8332db56/Thomas-Delaine,6,4,18.7,0,0,0
https://fbref.com/en/players/6605d143/Habib-Diallo,90,36,13,1,3,4
https://fbref.com/en/players/6d0fe035/Mouhamadou-Diarra,23,9,20.1,0,0,0
https://fbref.com/en/players/43e7a164/Alexander-Djiku,17,5,14.4,1,0,0
https://fbref.com/en/players/0512a60a/Ismael-Doukoure,9,2,25.4,0,0,0
https://fbref.com/en/players/50ac8941/Karol-Fila,1,0,20.7,0,0,0
https://fbref.com/en/players/42276181/Kevin-Gameiro,44,22,13,0,1,2
https://fbref.com/en/players/5d8d7454/Frederic-Guilbert,12,1,26.3,3,0,0
https://fbref.com/en/players/300ec91c/Dany-Jean,0,0,NA,0,0,0
https://fbref.com/en/players/c5908bc4/Nordine-Kandil,3,0,19.3,0,0,0
https://fbref.com/en/players/321a71a7/Maxime-Le-Marchand,8,0,19.1,0,0,0
https://fbref.com/en/players/f7691f63/Dimitri-Lienard,13,2,21.8,2,0,0
https://fbref.com/en/players/3eaf8817/Lebo-Mothiba,9,4,13,0,0,0
https://fbref.com/en/players/6043997c/Gerzino-Nyamsi,14,7,10.8,0,0,0
https://fbref.com/en/players/49070d66/Lucas-Perrin,7,4,11.7,0,0,0
https://fbref.com/en/players/64ba07c0/Ronael-Pierre-Gabriel,3,2,14.6,0,0,0
https://fbref.com/en/players/51c30111/Sanjin-Prcic,28,7,26,1,0,0
https://fbref.com/en/players/6e7f1353/Morgan-Sanson,32,8,19.7,1,0,0
https://fbref.com/en/players/834b5c4c/Matz-Sels,0,0,NA,0,0,0
https://fbref.com/en/players/1d383c10/Marvin-Senaya,0,0,NA,0,0,0
https://fbref.com/en/players/0f8418aa/Ibrahima-Sissoko,13,3,18,0,0,0
https://fbref.com/en/players/2ccd89a3/Eduard-Sobol,5,0,26.6,0,0,0
https://fbref.com/en/players/c25a7a2a/Yuito-Suzuki,2,1,13,0,0,0
https://fbref.com/en/players/c76b7567/Adrien-Thomasson,17,5,12.1,0,0,0
https://fbref.com/en/players/a6c58494/Naouirou-Ahamada,16,5,22.1,0,0,0
