Url,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success
https://fbref.com/en/players/6cdda19f/Gabriele-Baldi,NA,NA,NA,NA
https://fbref.com/en/players/d705ba44/Andrea-Belotti,1.58,19,17,2
https://fbref.com/en/players/b4a98bb4/Pietro-Boer,NA,NA,NA,NA
https://fbref.com/en/players/ae94a6c5/Edoardo-Bove,1.77,12,13,-1
https://fbref.com/en/players/13ea2544/Mohamed-Camara,1.33,5,10,-5
https://fbref.com/en/players/31a62dc7/Zeki-Celik,1.79,22,17,5
https://fbref.com/en/players/5aa1a2a7/Luigi-Cherubini,NA,NA,NA,NA
https://fbref.com/en/players/16657b95/Bryan-Cristante,1.67,36,27,9
https://fbref.com/en/players/cf043a33/Ebrima-Darboe,NA,NA,NA,NA
https://fbref.com/en/players/83a80305/Jacopo-Del-Bello,NA,NA,NA,NA
https://fbref.com/en/players/e0921a4f/Paulo-Dybala,1.81,35,21,14
https://fbref.com/en/players/3a33f528/Matteo-Falasca,NA,NA,NA,NA
https://fbref.com/en/players/4c1e579e/Giacomo-Faticanti,NA,NA,NA,NA
https://fbref.com/en/players/82efe6fa/Roger-Ibanez,1.45,36,35,1
https://fbref.com/en/players/9f84febe/Rick-Karsdorp,1.54,10,8,2
https://fbref.com/en/players/6f30a1d5/Dimitrios-Keramitsis,NA,NA,NA,NA
https://fbref.com/en/players/a40819d9/Marash-Kumbulla,1.57,4,3,1
https://fbref.com/en/players/bba30585/Diego-Llorente,1.78,12,7,5
https://fbref.com/en/players/2a0c357c/Corentin-Louakima,NA,NA,NA,NA
https://fbref.com/en/players/2e7dafe5/Jordan-Majchrzak,0,1,0,1
https://fbref.com/en/players/5aa53281/Gianluca-Mancini,1.69,35,28,7
https://fbref.com/en/players/eb7822d7/Nemanja-Matic,1.69,34,23,11
https://fbref.com/en/players/2d3d7c0d/Filippo-Missori,0.33,1,2,-1
https://fbref.com/en/players/5417a3bf/Jan-Oliveras,NA,NA,NA,NA
https://fbref.com/en/players/b5b9bde7/Riccardo-Pagano,NA,NA,NA,NA
https://fbref.com/en/players/79b0d6a0/Rui-Patricio,1.69,47,35,12
https://fbref.com/en/players/4a5a45c7/Lorenzo-Pellegrini,1.72,35,26,9
https://fbref.com/en/players/c84dcc88/Niccolo-Pisilli,0,0,0,0
https://fbref.com/en/players/d3aaad90/Stephan-El-Shaarawy,1.62,35,16,19
https://fbref.com/en/players/57469b2d/Eldor-Shomurodov,1.17,2,1,1
https://fbref.com/en/players/b6964eb6/Chris-Smalling,1.88,45,27,18
https://fbref.com/en/players/78f13530/Ola-Solbakken,1.43,7,4,3
https://fbref.com/en/players/3626daea/Leonardo-Spinazzola,1.73,20,21,-1
https://fbref.com/en/players/bcf5058a/Mile-Svilar,1.33,3,3,0
https://fbref.com/en/players/eb3022c3/Benjamin-Tahirovic,1.27,7,5,2
https://fbref.com/en/players/79194648/Filippo-Tripi,NA,NA,NA,NA
https://fbref.com/en/players/08eb3b58/Matias-Vina,2,1,1,0
https://fbref.com/en/players/72f87f25/Cristian-Volpato,0.86,3,0,3
https://fbref.com/en/players/eb58eef0/Georginio-Wijnaldum,1.71,14,9,5
https://fbref.com/en/players/45191c29/Nicola-Zalewski,1.61,29,24,5
https://fbref.com/en/players/9907b1c8/Nicolo-Zaniolo,1.85,7,8,-1
https://fbref.com/en/players/6e9cd7ed/Pasquale-Allocca,NA,NA,NA,NA
https://fbref.com/en/players/c83c203f/Emil-Bohinen,1.21,15,13,2
https://fbref.com/en/players/bf57eaab/Federico-Bonazzoli,0.88,9,14,-5
https://fbref.com/en/players/3d13d9e4/Erik-Botheim,1.29,13,17,-4
https://fbref.com/en/players/f3bc2eb7/Reda-Boultam,NA,NA,NA,NA
https://fbref.com/en/players/8bbe2df5/Domagoj-Bradaric,1.13,31,44,-13
https://fbref.com/en/players/edd81e2a/Dylan-Bronn,1.17,24,30,-6
https://fbref.com/en/players/356c9002/Antonio-Candreva,1.17,41,46,-5
https://fbref.com/en/players/07ea0ef2/Leonardo-Capezzi,NA,NA,NA,NA
https://fbref.com/en/players/85a44ecc/Lassana-Coulibaly,1.11,42,57,-15
https://fbref.com/en/players/22cd43d2/Domen-Crnigoj,1.14,1,3,-2
https://fbref.com/en/players/7ef972c3/Flavius-Daniliuc,1,29,39,-10
https://fbref.com/en/players/d67bf53b/Jacopo-De-Matteis,NA,NA,NA,NA
https://fbref.com/en/players/244bc2c8/Boulaye-Dia,1.09,40,46,-6
https://fbref.com/en/players/4e358a2d/Federico-Fazio,1.21,19,19,0
https://fbref.com/en/players/a2565f79/Vincenzo-Fiorillo,3,3,2,1
https://fbref.com/en/players/0be276c6/Norbert-Gyomber,1.19,25,19,6
https://fbref.com/en/players/daa4c94c/Antonio-Iervolino,3,1,0,1
https://fbref.com/en/players/958a601f/Pawel-Jaroszynski,NA,NA,NA,NA
https://fbref.com/en/players/2a82aa85/Grigoris-Kastanos,1.04,20,24,-4
https://fbref.com/en/players/11962fe7/Wajdi-Kechrida,NA,NA,NA,NA
https://fbref.com/en/players/b804c280/Julian-Kristoffersen,0,0,0,0
https://fbref.com/en/players/5fa57166/Matteo-Lovato,1.06,11,22,-11
https://fbref.com/en/players/957e4c87/Giulio-Maggiore,1,15,14,1
https://fbref.com/en/players/eb0ec070/Pasquale-Mazzocchi,1.3,28,34,-6
https://fbref.com/en/players/6ab58a9b/Alessandro-Micai,NA,NA,NA,NA
https://fbref.com/en/players/b64073a0/Andrei-Motoc,NA,NA,NA,NA
https://fbref.com/en/players/b136c945/Hans-Nicolussi-Caviglia,1,6,17,-11
https://fbref.com/en/players/1e9bde92/Guillermo-Ochoa,1.1,26,33,-7
https://fbref.com/en/players/17f3620a/Krzysztof-Piatek,1.09,33,44,-11
https://fbref.com/en/players/caec77da/Lorenzo-Pirola,1.12,25,38,-13
https://fbref.com/en/players/023937a9/Ivan-Radovanovic,1.1,9,13,-4
https://fbref.com/en/players/f61c7c4e/Franck-Ribery,0,0,0,0
https://fbref.com/en/players/24eb7ed6/Junior-Sambia,1,8,10,-2
https://fbref.com/en/players/343f753a/Luigi-Sepe,1,19,27,-8
https://fbref.com/en/players/4fb7cc15/Andres-Sfait,NA,NA,NA,NA
https://fbref.com/en/players/74af9f8c/Andrea-Sorrentino,NA,NA,NA,NA
https://fbref.com/en/players/7ed4921e/William-Troost-Ekong,1.33,6,8,-2
https://fbref.com/en/players/71005acd/Diego-Valencia,0.5,1,4,-3
https://fbref.com/en/players/d541e703/Freddie-Veseli,NA,NA,NA,NA
https://fbref.com/en/players/c7069d87/Tonny-Vilhena,1.12,28,44,-16
https://fbref.com/en/players/2df7cc43/Bruno-Amione,0.62,17,41,-24
https://fbref.com/en/players/649b01d8/Emil-Audero,0.48,11,39,-28
https://fbref.com/en/players/3cd3b384/Tommaso-Augello,0.51,23,64,-41
https://fbref.com/en/players/61b3978f/Bartosz-Bereszynski,0.6,8,20,-12
https://fbref.com/en/players/5bd72174/Francesco-Caputo,0.4,6,20,-14
https://fbref.com/en/players/8b95acda/Omar-Colley,0.44,6,25,-19
https://fbref.com/en/players/8fef5412/Andrea-Conti,0,0,1,-1
https://fbref.com/en/players/e95069bb/Nikita-Contini-Baranovsky,NA,NA,NA,NA
https://fbref.com/en/players/5722eced/Mickael-Cuisance,0.58,5,6,-1
https://fbref.com/en/players/60e3603d/Manuel-De-Luca,0.5,0,1,-1
https://fbref.com/en/players/d97f2e8d/Fabio-Depaoli,0.33,0,5,-5
https://fbref.com/en/players/d0dbca9f/Alex-Ferrari,0.17,4,18,-14
https://fbref.com/en/players/8f866fe8/Manolo-Gabbiadini,0.49,19,49,-30
https://fbref.com/en/players/f1f1f238/Koray-Gunter,0.6,8,20,-12
https://fbref.com/en/players/a47c6309/Emirhan-Ilkhan,0.63,2,3,-1
https://fbref.com/en/players/71c620d7/Mihailo-Ivanovic,0,0,0,0
https://fbref.com/en/players/4a537185/Jese,0.55,2,8,-6
https://fbref.com/en/players/c283ddef/Sam-Lammers,0.47,6,21,-15
https://fbref.com/en/players/7d3cbc67/Mehdi-Leris,0.53,20,48,-28
https://fbref.com/en/players/f155d812/Maxime-Leverbe,NA,NA,NA,NA
https://fbref.com/en/players/7d314220/Arttu-Lotjonen,NA,NA,NA,NA
https://fbref.com/en/players/2bffcbf2/Lorenzo-Malagrida,0.17,0,5,-5
https://fbref.com/en/players/ca73910d/Daniele-Montevago,0.5,0,4,-4
https://fbref.com/en/players/b233e8e4/Jeison-Murillo,0.6,7,23,-16
https://fbref.com/en/players/d183e9d6/Nicola-Murru,0.75,4,17,-13
https://fbref.com/en/players/48329ff8/Samuel-Ntanda,0,0,0,0
https://fbref.com/en/players/e33f36d5/Bram-Nuytinck,0.63,14,31,-17
https://fbref.com/en/players/3b9858f5/Marios-Oikonomou,0.33,1,6,-5
https://fbref.com/en/players/3d6cee81/Flavio-Paoletti,0.25,1,7,-6
https://fbref.com/en/players/62437b4f/Ignacio-Pussetto,0.6,0,2,-2
https://fbref.com/en/players/ee4f2f3b/Fabio-Quagliarella,0.39,6,21,-15
https://fbref.com/en/players/d7a35008/Nicola-Ravaglia,0.33,6,23,-17
https://fbref.com/en/players/f1cfc209/Tomas-Rincon,0.47,18,56,-38
https://fbref.com/en/players/4830e0af/Abdelhamid-Sabiri,0.5,6,20,-14
https://fbref.com/en/players/9142b22f/Telasco-Segovia,0,0,0,0
https://fbref.com/en/players/8011fbc2/Elia-Tantalocchi,NA,NA,NA,NA
https://fbref.com/en/players/f5f21026/Simone-Trimboli,NA,NA,NA,NA
https://fbref.com/en/players/14ae023f/Martin-Turk,1,7,9,-2
https://fbref.com/en/players/33ecf462/Valerio-Verre,0.5,3,12,-9
https://fbref.com/en/players/75e60d75/Ronaldo-Vieira,0.38,3,16,-13
https://fbref.com/en/players/74136982/Lorenzo-Villa,NA,NA,NA,NA
https://fbref.com/en/players/bdc74a8f/Gonzalo-Villar,0.4,5,14,-9
https://fbref.com/en/players/2f7acede/Harry-Winks,0.5,16,36,-20
https://fbref.com/en/players/ee9040b4/Gerard-Yepes,0.6,1,5,-4
https://fbref.com/en/players/3b12b11f/Alessandro-Zanoli,0.45,13,34,-21
https://fbref.com/en/players/0379e133/Federico-Zorzi,NA,NA,NA,NA
https://fbref.com/en/players/eccbe56a/Filip-Djuricic,0.44,16,47,-31
https://fbref.com/en/players/ab472696/Agustin-Alvarez-Martinez,0.86,6,9,-3
https://fbref.com/en/players/38d9ce53/Janis-Antiste,1.5,2,1,1
https://fbref.com/en/players/2200181e/Kaan-Ayhan,1.4,6,11,-5
https://fbref.com/en/players/f42d6c13/Nedim-Bajrami,1.39,9,19,-10
https://fbref.com/en/players/53a0e358/Domenico-Berardi,1.12,30,32,-2
https://fbref.com/en/players/a2709259/Kevin-Bruno,NA,NA,NA,NA
https://fbref.com/en/players/6f6ed7bb/Adrian-Cannavaro,NA,NA,NA,NA
https://fbref.com/en/players/98a84572/Emil-Ceide,0.95,8,9,-1
https://fbref.com/en/players/8cabdc1e/Andrea-Consigli,1.26,45,55,-10
https://fbref.com/en/players/f778fe3f/Luca-DAndrea,1.4,2,4,-2
https://fbref.com/en/players/854ee61a/Gregoire-Defrel,1.26,13,24,-11
https://fbref.com/en/players/0fee6bda/Martin-Erlic,1.43,35,36,-1
https://fbref.com/en/players/2a7d27c1/Davide-Frattesi,1.22,40,47,-7
https://fbref.com/en/players/65fd099c/Abdou-Harroui,1.35,5,9,-4
https://fbref.com/en/players/a2d9f138/Matheus-Henrique,1.17,27,39,-12
https://fbref.com/en/players/570bb4b9/Hamed-Junior-Traore,0.73,10,10,0
https://fbref.com/en/players/0a483542/Giorgos-Kyriakopoulos,1.08,10,12,-2
https://fbref.com/en/players/2d22cea7/Armand-Lauriente,1.29,33,33,0
https://fbref.com/en/players/20094685/Maxime-Lopez,1.27,29,36,-7
https://fbref.com/en/players/91d0fabf/Riccardo-Marchizza,1.7,6,9,-3
https://fbref.com/en/players/8650af85/Gian-Marco-Ferrari,1.09,27,40,-13
https://fbref.com/en/players/1295552e/Mert-Muldur,0,0,0,0
https://fbref.com/en/players/ba1e04b3/Pedro-Obiang,1.47,17,17,0
https://fbref.com/en/players/f058ed1f/Gianluca-Pegolo,0.5,1,3,-2
https://fbref.com/en/players/ae67e0c4/Edoardo-Pieragnolo,NA,NA,NA,NA
https://fbref.com/en/players/08aa9cd1/Andrea-Pinamonti,1.16,29,32,-3
https://fbref.com/en/players/6e058f06/Giacomo-Raspadori,0,0,1,-1
https://fbref.com/en/players/10e7f486/Rogerio,1.14,41,55,-14
https://fbref.com/en/players/84594618/Filippo-Romagna,0.5,1,3,-2
https://fbref.com/en/players/a378a02a/Ruan,1.09,25,31,-6
https://fbref.com/en/players/3945ac70/Alessandro-Russo,0,1,3,-2
https://fbref.com/en/players/76ff8d0d/Kristian-Thorstvedt,1.1,15,27,-12
https://fbref.com/en/players/a96e5dc0/Jeremy-Toljan,1,32,48,-16
https://fbref.com/en/players/8aa135ca/Gioele-Zacchi,NA,NA,NA,NA
https://fbref.com/en/players/82598b71/Nadir-Zortea,1.4,10,11,-1
https://fbref.com/en/players/8ce30c57/Eder-Alvarez-Balanta,1.5,2,3,-1
https://fbref.com/en/players/fe46e261/Mehmet-Aydin,0.75,5,12,-7
https://fbref.com/en/players/f0a37d36/Cedric-Brunner,0.79,22,54,-32
https://fbref.com/en/players/ab5b7dc1/Marius-Bulter,0.91,29,60,-31
https://fbref.com/en/players/d1db4b83/Kerim-Calhanoglu,0.33,0,2,-2
https://fbref.com/en/players/7bf9400b/Sepp-van-den-Berg,1.22,14,19,-5
https://fbref.com/en/players/809940aa/Dominick-Drexler,0.89,18,33,-15
https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann,1.25,11,13,-2
https://fbref.com/en/players/9642c929/Florian-Flick,0.63,6,12,-6
https://fbref.com/en/players/33182cb8/Michael-Frey,1,8,19,-11
https://fbref.com/en/players/f9dfb7ae/Leo-Greiml,0.86,2,13,-11
https://fbref.com/en/players/309ff595/Justin-Heekeren,NA,NA,NA,NA
https://fbref.com/en/players/8bf58a80/Andreas-Ivan,0,1,2,-1
https://fbref.com/en/players/ee644761/Moritz-Jenz,1.45,14,10,4
https://fbref.com/en/players/463503e2/Marcin-Kaminski,1.5,13,22,-9
https://fbref.com/en/players/8f0f2230/Kenan-Karaman,1.05,12,28,-16
https://fbref.com/en/players/ab096c6f/Timothee-Kolodziejczak,0,0,0,0
https://fbref.com/en/players/f1e855eb/Soichiro-Kozuki,0.6,1,5,-4
https://fbref.com/en/players/e717705a/Alex-Kral,0.93,27,52,-25
https://fbref.com/en/players/9f77012e/Tom-Krauss,0.97,23,52,-29
https://fbref.com/en/players/d20f088b/Michael-Langer,NA,NA,NA,NA
https://fbref.com/en/players/72984eee/Jordan-Larsson,0.55,4,12,-8
https://fbref.com/en/players/33b554b7/Danny-Latza,0.8,12,28,-16
https://fbref.com/en/players/ab3f1bdf/Henning-Matriciani,1.09,27,42,-15
https://fbref.com/en/players/ebb32f3a/Keke-Maximilian-Topp,0,0,0,0
https://fbref.com/en/players/9ec9c8b6/Tobias-Mohr,0.78,11,16,-5
https://fbref.com/en/players/7e82a78f/Florent-Mollet,0.56,3,13,-10
https://fbref.com/en/players/36d9dabe/Thomas-Ouwejan,0.47,9,27,-18
https://fbref.com/en/players/170ad16a/Joey-Paul-Muller,NA,NA,NA,NA
https://fbref.com/en/players/3745e8bd/Sebastian-Polter,0.84,14,22,-8
https://fbref.com/en/players/6a52a6c6/Sidi-Sane,0,0,0,0
https://fbref.com/en/players/0a3c1b17/Julius-Schell,NA,NA,NA,NA
https://fbref.com/en/players/0d55d942/Alexander-Schwolow,0.83,24,58,-34
https://fbref.com/en/players/65857fdf/Tim-Skarke,1.11,4,8,-4
https://fbref.com/en/players/27270af4/Niklas-Tauer,NA,NA,NA,NA
https://fbref.com/en/players/863ff1ee/Simon-Terodde,0.97,21,40,-19
https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw,0.67,3,8,-5
https://fbref.com/en/players/d75f3980/Jere-Uronen,1.18,3,17,-14
https://fbref.com/en/players/caffaf5a/Maya-Yoshida,0.83,23,54,-31
https://fbref.com/en/players/fc3697dd/Rodrigo-Zalazar,1.09,18,22,-4
https://fbref.com/en/players/81442ecb/Marcos-Acuna,1.33,27,34,-7
https://fbref.com/en/players/629081bd/Carlos-Alvarez,3,0,1,-1
https://fbref.com/en/players/6ae4bd6f/Matias-Arbol,NA,NA,NA,NA
https://fbref.com/en/players/114bbdee/Loic-Bade,1.84,24,16,8
https://fbref.com/en/players/f6798fc3/Yassine-Bounou,1.04,27,42,-15
https://fbref.com/en/players/2dce876a/Carmona,1,6,11,-5
https://fbref.com/en/players/fb938d24/Jesus-Corona,0.75,3,2,1
https://fbref.com/en/players/7fc46615/Lulo-Dasilva,NA,NA,NA,NA
https://fbref.com/en/players/fe641c1a/Thomas-Delaney,0.25,2,7,-5
https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic,1.73,20,13,7
https://fbref.com/en/players/cc83b74d/Kasper-Dolberg,0.5,2,2,0
https://fbref.com/en/players/04e17fd5/Youssef-En-Nesyri,1.42,26,22,4
https://fbref.com/en/players/41f32541/Fernando,1.5,28,21,7
https://fbref.com/en/players/7b5ab7f2/Bryan-Gil,1.47,13,13,0
https://fbref.com/en/players/6e4df551/Papu-Gomez,0.95,10,15,-5
https://fbref.com/en/players/0076ab7f/Nemanja-Gudelj,1.29,36,46,-10
https://fbref.com/en/players/7155e3e1/Pape-Gueye,1.38,16,21,-5
https://fbref.com/en/players/8696bc90/Munir-El-Haddadi,NA,NA,NA,NA
https://fbref.com/en/players/90a8d260/Marius-Herzig,NA,NA,NA,NA
https://fbref.com/en/players/a0b4bb3e/Isco,0.83,9,14,-5
https://fbref.com/en/players/9d33c71a/Diego-Iturralde,0,0,1,-1
https://fbref.com/en/players/4737cebe/Adnan-Januzaj,0,0,0,0
https://fbref.com/en/players/2a0c8ba4/Joan-Jordan,1.26,18,28,-10
https://fbref.com/en/players/abe66106/Erik-Lamela,1.22,22,29,-7
https://fbref.com/en/players/c25f14a7/Alberto-Lopez,NA,NA,NA,NA
https://fbref.com/en/players/133faa84/Marcao,1.4,3,5,-2
https://fbref.com/en/players/bbf5c11b/Rafa-Mir,1.15,18,24,-6
https://fbref.com/en/players/374d5158/Gonzalo-Montiel,1.25,18,28,-10
https://fbref.com/en/players/3f10bd22/Jesus-Navas,1.47,32,27,5
https://fbref.com/en/players/5853ac44/Tanguy-Nianzou,1.21,17,27,-10
https://fbref.com/en/players/a08b974a/Lucas-Ocampos,1.58,20,20,0
https://fbref.com/en/players/f9358b61/Pedro-Ortiz,1,0,0,0
https://fbref.com/en/players/8e613398/Nacho-Quintana,NA,NA,NA,NA
https://fbref.com/en/players/89f951b5/Ivan-Rakitic,1.42,23,25,-2
https://fbref.com/en/players/3376a776/Karim-Rekik,1.38,18,16,2
https://fbref.com/en/players/2fbe6af0/Ivan-Romero,0,0,0,0
https://fbref.com/en/players/0a69de7b/Kike-Salas,1,6,5,1
https://fbref.com/en/players/c5642098/Manuel-Sebastian,0,1,3,-2
https://fbref.com/en/players/47d9e72a/Xavi-Sintes,NA,NA,NA,NA
https://fbref.com/en/players/4e219ad2/Suso,1.52,18,15,3
https://fbref.com/en/players/e73c9bb2/Alex-Telles,1.22,17,24,-7
https://fbref.com/en/players/58a9a4d9/Oliver-Torres,1.31,32,31,1
https://fbref.com/en/players/f2bf1b0f/Che-Adams,0.71,18,41,-23
https://fbref.com/en/players/4abac767/Carlos-Alcaraz,0.72,15,25,-10
https://fbref.com/en/players/9eedf0e0/Samuel-Amo-Ameyaw,1,0,0,0
https://fbref.com/en/players/328f7d51/Joe-Aribo,0.57,13,24,-11
https://fbref.com/en/players/68c720b5/Adam-Armstrong,0.8,17,24,-7
https://fbref.com/en/players/97333cf5/Stuart-Armstrong,0.56,12,34,-22
https://fbref.com/en/players/ed8d597c/Dominic-Ballard,0.5,0,0,0
https://fbref.com/en/players/c91441dc/Gavin-Bazunu,0.75,27,56,-29
https://fbref.com/en/players/4115ce4e/Jan-Bednarek,0.55,16,39,-23
https://fbref.com/en/players/a39d11bc/Armel-Bella-Kotchap,0.71,18,39,-21
https://fbref.com/en/players/c07b7c5c/James-Bree,0.2,6,12,-6
https://fbref.com/en/players/a179d516/Willy-Caballero,NA,NA,NA,NA
https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car,0.69,8,15,-7
https://fbref.com/en/players/11ff3d56/Ibrahima-Diallo,0.83,5,19,-14
https://fbref.com/en/players/254147d4/Moussa-Djenepo,0.63,7,14,-7
https://fbref.com/en/players/65983e4d/Kami-Doyle,0,0,0,0
https://fbref.com/en/players/007414dd/Samuel-Edozie,0.29,5,9,-4
https://fbref.com/en/players/68dc0dac/Mohamed-Elyounoussi,0.73,22,45,-23
https://fbref.com/en/players/9610c9c1/Ryan-Finnigan,NA,NA,NA,NA
https://fbref.com/en/players/cf7fb13a/Juan-Larios,0.6,1,2,-1
https://fbref.com/en/players/ecad9aa5/Romeo-Lavia,0.69,28,50,-22
https://fbref.com/en/players/afed6722/Valentino-Livramento,0.5,0,0,0
https://fbref.com/en/players/b5bf1770/Lyanco,0.86,14,26,-12
https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles,0.64,16,31,-15
https://fbref.com/en/players/3544641e/Sekou-Mara,0.73,6,10,-4
https://fbref.com/en/players/36c2ca73/Alex-McCarthy,0.17,9,17,-8
https://fbref.com/en/players/f9d409a1/Jimmy-Morgan,NA,NA,NA,NA
https://fbref.com/en/players/c06d1086/Paul-Onuachu,0.45,3,7,-4
https://fbref.com/en/players/ee950928/Mislav-Orsic,0,0,0,0
https://fbref.com/en/players/32e9d210/Lewis-Payne,NA,NA,NA,NA
https://fbref.com/en/players/6dfd8f05/Romain-Perraud,0.59,15,35,-20
https://fbref.com/en/players/ab651565/Nathan-Redmond,0,0,0,0
https://fbref.com/en/players/4b511457/Oriol-Romeu,0,1,4,-3
https://fbref.com/en/players/0b33f6ad/Mohammed-Salisu,0.73,20,41,-21
https://fbref.com/en/players/6adbc307/Jack-Stephens,0.5,0,2,-2
https://fbref.com/en/players/a62f8bf1/Kamaldeen-Sulemana,0.56,11,20,-9
https://fbref.com/en/players/531a4aa8/Yan-Valery,0,1,2,-1
https://fbref.com/en/players/1ecb65be/Theo-Walcott,0.55,15,30,-15
https://fbref.com/en/players/984a5a64/Kyle-Walker-Peters,0.68,31,58,-27
https://fbref.com/en/players/3515d404/James-Ward-Prowse,0.66,36,72,-36
https://fbref.com/en/players/46fa7204/Kevin-Agudelo,0.74,20,39,-19
https://fbref.com/en/players/bcc81786/Kelvin-Amian,0.73,21,42,-21
https://fbref.com/en/players/10b9fa99/Ethan-Ampadu,0.75,22,42,-20
https://fbref.com/en/players/1ac232b8/Simone-Bastoni,0.89,12,22,-10
https://fbref.com/en/players/e892c325/Julius-Beck,0,0,1,-1
https://fbref.com/en/players/04b40c58/Nicolo-Bertola,NA,NA,NA,NA
https://fbref.com/en/players/0d077b88/Mehdi-Bourabia,0.82,28,50,-22
https://fbref.com/en/players/ac7e640b/Mattia-Caldara,1.1,10,22,-12
https://fbref.com/en/players/356ae640/Pietro-Candelari,NA,NA,NA,NA
https://fbref.com/en/players/174944a3/Elio-Capradossi,NA,NA,NA,NA
https://fbref.com/en/players/039a4fb6/Tio-Cipot,0.22,0,3,-3
https://fbref.com/en/players/42500d15/Leonardo-Dido,NA,NA,NA,NA
https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski,0.8,24,54,-30
https://fbref.com/en/players/f503ea63/Albin-Ekdal,0.97,14,29,-15
https://fbref.com/en/players/c55967eb/Mikael-Ellertsson,1,0,6,-6
https://fbref.com/en/players/5cf5c9ad/Salvatore-Esposito,0.44,7,19,-12
https://fbref.com/en/players/eb76987d/Salvador-Ferrer,1.17,1,3,-2
https://fbref.com/en/players/f480bdcd/Simone-Giorgeschi,NA,NA,NA,NA
https://fbref.com/en/players/f9758dae/Emmanuel-Gyasi,0.86,26,45,-19
https://fbref.com/en/players/c2357b65/Emil-Holm,0.9,14,24,-10
https://fbref.com/en/players/d8800a46/Petko-Hristov,0.56,5,10,-5
https://fbref.com/en/players/dc3e663e/Jakub-Kiwior,0.88,16,27,-11
https://fbref.com/en/players/35271c4d/Emil-Kornvig,NA,NA,NA,NA
https://fbref.com/en/players/9d60028d/Viktor-Kovalenko,0.84,4,10,-6
https://fbref.com/en/players/b4101c2e/Raimonds-Krollis,0,0,1,-1
https://fbref.com/en/players/801831fe/Daniel-Maldini,0.61,5,11,-6
https://fbref.com/en/players/f794b426/Federico-Marchetti,0.5,0,2,-2
https://fbref.com/en/players/a0aee24e/Joao-Moutinho,1,0,2,-2
https://fbref.com/en/players/de135234/Aurelien-Nguiamba,NA,NA,NA,NA
https://fbref.com/en/players/cf961d8d/Dimitris-Nikolaou,0.84,28,53,-25
https://fbref.com/en/players/a4948e67/MBala-Nzola,0.91,26,43,-17
https://fbref.com/en/players/c224f4c3/Leonardo-Pedicillo,NA,NA,NA,NA
https://fbref.com/en/players/d697a2d0/Suf-Podgoreanu,NA,NA,NA,NA
https://fbref.com/en/players/6213fd82/Arkadiusz-Reca,0.71,21,38,-17
https://fbref.com/en/players/da5a981b/Jacopo-Sala,0.83,0,4,-4
https://fbref.com/en/players/4295f19c/Leandro-Sanca,0.5,0,2,-2
https://fbref.com/en/players/ef301f96/Aimar-Sher,NA,NA,NA,NA
https://fbref.com/en/players/57469b2d/Eldor-Shomurodov,0.56,6,16,-10
https://fbref.com/en/players/2cb9486d/David-Strelec,0.57,2,5,-3
https://fbref.com/en/players/d3298c99/Daniele-Verde,0.58,8,20,-12
https://fbref.com/en/players/1bfe5ac9/Przemyslaw-Wisniewski,0.73,9,20,-11
https://fbref.com/en/players/cc1a0c57/Jeroen-Zoet,1.2,6,4,2
https://fbref.com/en/players/54f6afe3/Petar-Zovko,1,1,2,-1
https://fbref.com/en/players/4e1d5e59/Szymon-Zurkowski,1.18,5,6,-1
https://fbref.com/en/players/48b28bfd/Jean-Eudes-Aholou,1.03,17,22,-5
https://fbref.com/en/players/462475ed/Ludovic-Ajorque,0.62,12,18,-6
https://fbref.com/en/players/10f0fdd3/Jean-Ricner-Bellegarde,1.07,37,45,-8
https://fbref.com/en/players/4fb18ca4/Franci-Bouebari,1.5,2,1,1
https://fbref.com/en/players/29c02c9f/Colin-Dagba,1.33,10,13,-3
https://fbref.com/en/players/8332db56/Thomas-Delaine,0.94,18,19,-1
https://fbref.com/en/players/6605d143/Habib-Diallo,1,43,49,-6
https://fbref.com/en/players/6d0fe035/Mouhamadou-Diarra,1.14,27,27,0
https://fbref.com/en/players/43e7a164/Alexander-Djiku,1.13,40,44,-4
https://fbref.com/en/players/0512a60a/Ismael-Doukoure,1.11,33,34,-1
https://fbref.com/en/players/50ac8941/Karol-Fila,0.5,2,0,2
https://fbref.com/en/players/42276181/Kevin-Gameiro,1,29,34,-5
https://fbref.com/en/players/5d8d7454/Frederic-Guilbert,1.22,23,25,-2
https://fbref.com/en/players/300ec91c/Dany-Jean,0,0,0,0
https://fbref.com/en/players/c5908bc4/Nordine-Kandil,0.14,2,1,1
https://fbref.com/en/players/a4527d33/Eiji-Kawashima,NA,NA,NA,NA
https://fbref.com/en/players/321a71a7/Maxime-Le-Marchand,1.19,27,31,-4
https://fbref.com/en/players/f7691f63/Dimitri-Lienard,1.21,17,24,-7
https://fbref.com/en/players/3eaf8817/Lebo-Mothiba,1.21,11,9,2
https://fbref.com/en/players/4917d8f5/Anas-Nanah,NA,NA,NA,NA
