Url,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,PrgP
https://fbref.com/en/players/3c6089ab/Thomas-Muller,621,831,8689,2465,88
https://fbref.com/en/players/2c0558b8/Jamal-Musiala,857,1018,12410,2603,124
https://fbref.com/en/players/8778c910/Manuel-Neuer,449,504,10571,7280,1
https://fbref.com/en/players/45a03961/Benjamin-Pavard,2120,2400,37520,14296,202
https://fbref.com/en/players/e280527c/Marcel-Sabitzer,402,466,6205,1668,52
https://fbref.com/en/players/2b114be3/Leroy-Sane,880,1078,12202,3032,134
https://fbref.com/en/players/1a4b9094/Bouna-Sarr,1,2,17,3,0
https://fbref.com/en/players/420c18a1/Yann-Sommer,650,749,14570,9520,1
https://fbref.com/en/players/7ed08d5c/Josip-Stanisic,577,633,9398,2772,66
https://fbref.com/en/players/829aa60c/Mathys-Tel,126,157,1824,257,11
https://fbref.com/en/players/7d3e7da6/Sven-Ulreich,110,131,2282,1531,0
https://fbref.com/en/players/d248cd8f/Dayot-Upamecano,2101,2318,42619,15514,169
https://fbref.com/en/players/5360a956/Gabriel-Vidovic,10,13,102,23,1
https://fbref.com/en/players/cb64672e/Paul-Wanner,7,9,86,27,1
https://fbref.com/en/players/7f9c5d2d/Abner,252,351,3886,1578,16
https://fbref.com/en/players/31f5b89b/Paul-Akouokou,160,174,2670,645,10
https://fbref.com/en/players/10072610/Claudio-Bravo,232,392,7419,5674,1
https://fbref.com/en/players/a6de370d/Sergio-Canales,1116,1474,16689,4491,143
https://fbref.com/en/players/dee86451/William-Carvalho,1510,1745,24743,7482,203
https://fbref.com/en/players/cc2dd8a5/Juan-Cruz,25,39,282,72,1
https://fbref.com/en/players/e7d2a50b/Fran-Delgado,7,8,110,13,0
https://fbref.com/en/players/bece776f/Nabil-Fekir,378,484,4746,1367,41
https://fbref.com/en/players/15d0c248/Luiz-Felipe,753,884,13198,5133,42
https://fbref.com/en/players/9a26fa06/Felix-Garreta,34,40,709,206,2
https://fbref.com/en/players/49d028db/Edgar-Gonzalez,792,892,14260,4998,30
https://fbref.com/en/players/56545648/Roberto-Gonzalez,25,29,374,121,2
https://fbref.com/en/players/ef322658/Andres-Guardado,739,870,13792,3995,72
https://fbref.com/en/players/8059806f/Luiz-Henrique,415,561,5705,1138,26
https://fbref.com/en/players/75645f0e/Borja-Iglesias,397,522,4818,691,33
https://fbref.com/en/players/4c5b14d2/Joaquin,258,324,3561,928,26
https://fbref.com/en/players/d87e2cae/Willian-Jose,206,266,2771,446,14
https://fbref.com/en/players/84399660/Juanmi,207,245,2759,466,15
https://fbref.com/en/players/ead61f73/Juan-Miranda,588,830,9875,5120,73
https://fbref.com/en/players/5cec2487/Martin-Montoya,190,244,2765,1133,16
https://fbref.com/en/players/16e9d0ea/Alex-Moreno,525,695,7787,3493,44
https://fbref.com/en/players/3aa4a3be/Loren-Moron,3,4,29,0,0
https://fbref.com/en/players/819aa8e7/Ayoze-Perez,308,391,3512,1077,39
https://fbref.com/en/players/8c725b43/German-Pezzella,1129,1312,21195,8087,54
https://fbref.com/en/players/85bed4ee/Rodri,732,858,10858,2751,102
https://fbref.com/en/players/34e393f2/Guido-Rodriguez,1464,1688,23761,7863,123
https://fbref.com/en/players/a55d8df5/Aitor-Ruibal,647,841,10213,3689,62
https://fbref.com/en/players/b3dc6eca/Victor-Ruiz,213,251,3911,1737,10
https://fbref.com/en/players/fbbb9269/Youssouf-Sabaly,780,949,10707,4336,72
https://fbref.com/en/players/ea83bfa6/Rui-Silva,593,886,18170,13730,0
https://fbref.com/en/players/0a3f6cde/Christopher-Antwi-Adjei,432,712,6857,2576,36
https://fbref.com/en/players/13ddc856/Takuma-Asano,237,342,3302,967,34
https://fbref.com/en/players/bbd79358/Moritz-Broschinski,29,50,423,74,3
https://fbref.com/en/players/76fa965f/Philipp-Forster,394,546,6401,2309,63
https://fbref.com/en/players/f27680d9/Cristian-Gamboa,458,684,9419,3894,56
https://fbref.com/en/players/6c731625/Silvere-Ganvoula-MBoussy,49,87,669,184,12
https://fbref.com/en/players/83b9c48f/Jacek-Goralski,31,39,488,138,3
https://fbref.com/en/players/699fb8db/Dominique-Heintz,269,326,5201,1712,21
https://fbref.com/en/players/877bc844/Philipp-Hofmann,433,743,5894,1381,71
https://fbref.com/en/players/2979c05a/Gerrit-Holtmann,155,270,2007,519,8
https://fbref.com/en/players/2b83fa49/Jannes-Horn,15,19,211,120,0
https://fbref.com/en/players/689c9cf4/Saidy-Janko,312,451,5445,1514,29
https://fbref.com/en/players/9ceb7642/Pierre-Kunde,119,202,2164,730,16
https://fbref.com/en/players/591477c9/Vassilis-Lambropoulos,163,240,3280,1390,26
https://fbref.com/en/players/07c7eb0c/Anthony-Losilla,650,962,10825,3793,93
https://fbref.com/en/players/a396fb61/Erhan-Masovic,662,821,12688,4290,60
https://fbref.com/en/players/57ec75bf/Tim-Oermann,39,51,738,268,0
https://fbref.com/en/players/86c75897/Ivan-Ordets,731,1005,14758,4989,53
https://fbref.com/en/players/0a16eb36/Jordi-Osei-Tutu,150,217,2287,881,19
https://fbref.com/en/players/9662c9ec/Patrick-Osterhage,238,340,3496,985,26
https://fbref.com/en/players/9f941969/Manuel-Riemann,1065,1761,41782,36334,18
https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck,208,315,4404,1552,21
https://fbref.com/en/players/c05f2f8c/Danilo-Soares,751,1004,13624,5004,93
https://fbref.com/en/players/861e0116/Kostas-Stafylidis,297,423,5874,2037,26
https://fbref.com/en/players/e5649a78/Kevin-Stoger,1114,1607,20465,7740,214
https://fbref.com/en/players/29f7cfd9/Simon-Zoller,208,332,3203,725,21
https://fbref.com/en/players/f9c927de/Michel-Aebischer,557,674,8050,2143,46
https://fbref.com/en/players/00459419/Marko-Arnautovic,328,467,4736,799,36
https://fbref.com/en/players/0acda699/Francesco-Bardi,18,23,548,399,0
https://fbref.com/en/players/e5bf73f3/Musa-Barrow,583,806,9580,2327,58
https://fbref.com/en/players/fb77bfef/Kevin-Bonifazi,643,722,12821,4841,33
https://fbref.com/en/players/247ed022/Andrea-Cambiaso,1277,1521,19674,6031,83
https://fbref.com/en/players/e74f0e59/Lorenzo-De-Silvestri,330,430,5002,2370,31
https://fbref.com/en/players/20b3a502/Nicolas-Dominguez,1169,1420,18139,5084,147
https://fbref.com/en/players/ee64a822/Lewis-Ferguson,1039,1218,14524,2797,88
https://fbref.com/en/players/7ae36711/Denso-Kasius,143,192,2576,864,9
https://fbref.com/en/players/0a483542/Giorgos-Kyriakopoulos,318,413,4904,2157,23
https://fbref.com/en/players/80490d7f/Jhon-Lucumi,1731,1951,32107,11819,84
https://fbref.com/en/players/5efc5389/Charalambos-Lykogiannis,518,731,8881,3581,60
https://fbref.com/en/players/563a68ad/Gary-Medel,986,1102,17960,6023,58
https://fbref.com/en/players/ff579c7e/Nikola-Moro,643,806,11678,3780,102
https://fbref.com/en/players/e14ec482/Riccardo-Orsolini,553,867,10205,3119,62
https://fbref.com/en/players/7f609bfc/Stefan-Posch,1399,1805,24735,10680,148
https://fbref.com/en/players/88f53b75/Niklas-Pyyhtia,41,53,609,66,1
https://fbref.com/en/players/ce1a6c7e/Antonio-Raimondo,3,4,21,3,0
https://fbref.com/en/players/7eb97a8e/Nicola-Sansone,161,218,2232,509,13
https://fbref.com/en/players/2cfae697/Jerdy-Schouten,1299,1498,20836,5831,139
https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski,957,1216,24937,16773,0
https://fbref.com/en/players/9d4c45d6/Roberto-Soriano,486,605,6944,1994,56
https://fbref.com/en/players/50841bef/Joaquin-Sosa,308,379,6349,2250,13
https://fbref.com/en/players/7b075c75/Adama-Soumaoro,996,1075,18518,6098,50
https://fbref.com/en/players/ec5dae45/Emanuel-Vignato,79,99,1201,338,9
https://fbref.com/en/players/028e70b9/Joshua-Zirkzee,198,257,2526,434,17
https://fbref.com/en/players/e4238fb1/Jaidon-Anthony,387,526,5818,1610,49
https://fbref.com/en/players/87966294/Owen-Bevan,2,3,38,7,0
https://fbref.com/en/players/d328a254/Philip-Billing,813,1055,11823,3165,80
https://fbref.com/en/players/dc4cae05/David-Brooks,46,63,640,140,11
https://fbref.com/en/players/26ce2263/Ryan-Christie,521,651,8356,2028,71
https://fbref.com/en/players/2afc7272/Lewis-Cook,593,751,9922,3136,63
https://fbref.com/en/players/11f54bd5/Siriki-Dembele,37,47,543,223,4
https://fbref.com/en/players/c067631c/Ryan-Fredericks,149,220,2139,735,15
https://fbref.com/en/players/570bb4b9/Hamed-Junior-Traore,109,178,1850,775,26
https://fbref.com/en/players/f31def1e/Lloyd-Kelly,934,1164,17585,7174,47
https://fbref.com/en/players/9b5ce51a/Jefferson-Lerma,1317,1611,20458,7229,142
https://fbref.com/en/players/b2856bc0/Jamal-Lowe,2,4,18,3,1
https://fbref.com/en/players/4d960fc3/Emiliano-Marcondes,1,1,56,37,1
https://fbref.com/en/players/fed96827/Chris-Mepham,870,1041,16273,5694,42
https://fbref.com/en/players/01ce9e70/Kieffer-Moore,212,360,2944,495,23
https://fbref.com/en/players/a9dc785c/Neto,521,833,15893,12592,0
https://fbref.com/en/players/2f9e4435/Dango-Ouattara,210,334,3297,1069,23
https://fbref.com/en/players/a6b461e7/Ben-Pearson,108,134,1814,501,5
https://fbref.com/en/players/10a10454/Joe-Rothwell,385,457,6524,1662,33
https://fbref.com/en/players/efd2ec23/Antoine-Semenyo,38,57,543,153,5
https://fbref.com/en/players/35141f4c/Marcos-Senesi,1064,1322,21380,9358,66
https://fbref.com/en/players/20b104bc/Adam-Smith,953,1264,16233,6898,83
https://fbref.com/en/players/e77dc3b2/Dominic-Solanke,363,533,4673,1106,47
https://fbref.com/en/players/558807c0/Jack-Stacey,74,130,1088,392,2
https://fbref.com/en/players/6992791d/Junior-Stanislas,22,28,329,71,4
https://fbref.com/en/players/6adbc307/Jack-Stephens,446,543,8713,3133,34
https://fbref.com/en/players/5c0da4a4/Marcus-Tavernier,510,724,8048,2431,56
https://fbref.com/en/players/fe558029/Mark-Travers,281,368,7963,5655,0
https://fbref.com/en/players/08eb3b58/Matias-Vina,140,185,2103,870,17
https://fbref.com/en/players/88968486/Illia-Zabarnyi,184,200,3523,1083,11
https://fbref.com/en/players/e8271ad9/Jordan-Zemura,423,594,6117,3247,45
https://fbref.com/en/players/a8c0acb7/Kristoffer-Ajer,259,345,4480,1887,31
https://fbref.com/en/players/2886c9b5/Shandon-Baptiste,247,295,4143,1121,39
https://fbref.com/en/players/30db8574/Mads-Bech-Sorensen,7,11,142,49,1
https://fbref.com/en/players/1137759d/Sergi-Canos,23,43,268,76,2
https://fbref.com/en/players/215f3907/Mikkel-Damsgaard,275,407,4023,1437,44
https://fbref.com/en/players/60344e4f/Josh-Dasilva,491,617,8103,1954,62
https://fbref.com/en/players/9d8cf204/Halil-Dervisoglu,0,0,0,0,0
https://fbref.com/en/players/f7b1d4e0/Saman-Ghoddos,59,79,953,286,8
https://fbref.com/en/players/8a3c1dc7/Rico-Henry,876,1203,14087,4856,107
https://fbref.com/en/players/1780bb4a/Aaron-Hickey,695,838,10995,3282,81
https://fbref.com/en/players/8449d35e/Vitaly-Janelt,812,1020,14153,3892,82
https://fbref.com/en/players/172e52d8/Pontus-Jansson,257,321,5004,1738,14
https://fbref.com/en/players/0f134faf/Mathias-Jensen,1088,1566,21665,8457,141
https://fbref.com/en/players/0db5d2c8/Mathias-Jorgensen,404,503,6929,3051,35
https://fbref.com/en/players/41f08ac8/Keane-Lewis-Potter,49,86,600,118,6
https://fbref.com/en/players/6afaebf2/Bryan-Mbeumo,655,991,10466,3238,88
https://fbref.com/en/players/8df7a2fb/Ben-Mee,1348,1761,25834,10693,84
https://fbref.com/en/players/df0a4c90/Christian-Norgaard,608,812,9879,3427,73
https://fbref.com/en/players/2944f86f/Frank-Onyeka,193,257,2989,784,28
https://fbref.com/en/players/e541326e/Ethan-Pinnock,914,1149,16931,5712,52
https://fbref.com/en/players/98ea5115/David-Raya,1054,1640,34961,26954,13
https://fbref.com/en/players/57c94db2/Mads-Roerslev,194,303,2980,1071,19
https://fbref.com/en/players/52afb588/Kevin-Schade,103,173,1282,285,15
https://fbref.com/en/players/e09f279b/Ivan-Toney,468,787,5947,2037,79
https://fbref.com/en/players/2500cef9/Yoane-Wissa,238,344,3147,601,27
https://fbref.com/en/players/c5e6c017/Tairyk-Arconte,10,17,129,32,1
https://fbref.com/en/players/1a248246/Youcef-Belaili,114,158,2224,569,14
https://fbref.com/en/players/2b1bed19/Haris-Belkebla,1033,1222,18238,4759,129
https://fbref.com/en/players/3d214e5f/Marco-Bizot,799,1096,24651,17824,0
https://fbref.com/en/players/6a9e4913/Joaquin-Blazquez,21,29,728,535,0
https://fbref.com/en/players/5b146df3/Lilian-Brassier,1257,1634,26597,11728,111
https://fbref.com/en/players/8577e60a/Mahdi-Camara,578,703,8665,2082,80
https://fbref.com/en/players/9f4a940f/Axel-Camblan,19,27,196,46,4
https://fbref.com/en/players/5e080f73/Irvin-Cardona,34,58,468,79,4
https://fbref.com/en/players/16aa7d4c/Brendan-Chardonnet,1060,1318,23796,9346,80
https://fbref.com/en/players/5069b796/Achraf-Dari,547,690,12287,4337,33
https://fbref.com/en/players/0be95d34/Romain-Del-Castillo,448,673,7887,2950,75
https://fbref.com/en/players/7304f3b1/Karamoko-Dembele,59,89,938,232,5
https://fbref.com/en/players/0cbc8baa/Jean-Kevin-Duverne,1059,1480,18165,7953,149
https://fbref.com/en/players/104b4ad3/Alberth-Elis,33,44,405,137,4
https://fbref.com/en/players/83f03b07/Noah-Fadiga,499,625,7725,2860,63
https://fbref.com/en/players/3681cfff/Christophe-Herelle,377,440,7609,2474,24
https://fbref.com/en/players/db7849ca/Franck-Honorat,691,1043,11988,3679,70
https://fbref.com/en/players/770d7eb8/Kenny-Lala,660,874,13499,5197,61
https://fbref.com/en/players/88c4d190/Jeremy-Le-Douaron,264,390,3664,803,31
https://fbref.com/en/players/f5044e54/Pierre-Lees-Melou,1198,1461,24298,8391,179
https://fbref.com/en/players/8ca9415f/Felix-Lemarechal,89,113,1468,322,14
https://fbref.com/en/players/40221fa7/Banzouzi-Locko,99,127,1802,710,7
https://fbref.com/en/players/d4d35152/Hugo-Magnetti,634,762,11461,2712,70
https://fbref.com/en/players/0f86995c/Hianga-Mananga-Mbock,8,10,146,13,0
https://fbref.com/en/players/19ba6c6d/Steve-Mounie,253,458,3503,841,32
https://fbref.com/en/players/8846a40f/Mathias-Pereira-Lage,257,387,4010,1256,30
https://fbref.com/en/players/ffec9769/Islam-Slimani,261,367,3733,663,26
https://fbref.com/en/players/d75f3980/Jere-Uronen,125,157,2127,799,15
https://fbref.com/en/players/f173303a/Yasin-Ayari,20,23,386,133,2
https://fbref.com/en/players/468a7a91/Facundo-Buonanotte,157,194,2407,525,13
https://fbref.com/en/players/16264a81/Moises-Caicedo,1993,2251,30177,8036,219
https://fbref.com/en/players/9cfbad36/Julio-Cesar-Enciso,179,258,2242,548,31
https://fbref.com/en/players/700783e7/Levi-Colwill,1027,1165,17912,7475,70
https://fbref.com/en/players/282f75f3/Lewis-Dunk,2911,3223,54839,19942,158
https://fbref.com/en/players/d38fdf53/Pervis-Estupinan,1576,1926,22843,7059,157
https://fbref.com/en/players/4596da74/Evan-Ferguson,180,225,2299,340,14
https://fbref.com/en/players/df10e27c/Billy-Gilmour,364,408,5781,1399,35
https://fbref.com/en/players/8aec0537/Pascal-Gross,1879,2347,30182,8776,255
https://fbref.com/en/players/4fd08daa/Jan-Paul-van-Hecke,232,248,4285,1480,21
https://fbref.com/en/players/e98211e7/Jack-Hinshelwood,1,3,13,0,0
https://fbref.com/en/players/99813635/Adam-Lallana,262,317,3033,656,33
https://fbref.com/en/players/f4e433d4/Tariq-Lamptey,239,302,3509,854,26
https://fbref.com/en/players/83d074ff/Alexis-Mac-Allister,1586,1844,24936,6259,174
https://fbref.com/en/players/bb5fbd2b/Solly-March,951,1312,17051,4026,135
https://fbref.com/en/players/74618572/Kaoru-Mitoma,780,977,10673,2356,90
https://fbref.com/en/players/c4720845/Andrew-Moran,1,2,13,0,0
https://fbref.com/en/players/1d5cab82/Enock-Mwepu,61,78,819,126,6
https://fbref.com/en/players/65c3efa2/Odeluga-Offiah,24,30,347,47,1
https://fbref.com/en/players/0bdeb013/Cameron-Peupion,3,4,33,1,0
https://fbref.com/en/players/6a713852/Robert-Sanchez,604,781,13655,8845,0
https://fbref.com/en/players/ac0d576d/Jeremy-Sarmiento,53,67,694,191,11
https://fbref.com/en/players/28300a16/Jason-Steele,478,541,9705,6922,0
https://fbref.com/en/players/38ceb24a/Leandro-Trossard,379,529,6222,1920,67
https://fbref.com/en/players/dd549382/Deniz-Undav,122,164,1504,325,10
https://fbref.com/en/players/dad4b285/Joel-Veltman,1261,1512,21830,7101,153
https://fbref.com/en/players/c40b6180/Adam-Webster,1514,1715,27890,10260,119
https://fbref.com/en/players/ce5143da/Danny-Welbeck,373,442,4456,872,49
https://fbref.com/en/players/18abe173/Joseph-Aidoo,1525,1766,31337,9650,95
https://fbref.com/en/players/7dcf86f6/Iago-Aspas,936,1227,14650,3382,162
https://fbref.com/en/players/ed5c5fa3/Fran-Beltran,1604,1816,28935,6589,138
https://fbref.com/en/players/5e1028e5/Franco-Cervi,620,874,9395,3007,69
https://fbref.com/en/players/3521abfe/Carlos-Dominguez,28,34,465,222,2
https://fbref.com/en/players/6db116ec/Pablo-Duran,14,21,201,13,0
https://fbref.com/en/players/a4b00319/Javi-Galan,1577,2039,26915,8515,125
https://fbref.com/en/players/e9241b40/Luca-de-la-Torre,510,613,7305,1296,62
https://fbref.com/en/players/cb574619/Hugo-Mallo,1094,1427,18160,7399,93
https://fbref.com/en/players/853b7c48/Agustin-Marchesin,449,635,12898,9202,1
https://fbref.com/en/players/d854c9d0/Fernando-Medrano,3,3,53,39,0
https://fbref.com/en/players/056269d7/Oscar-Mingueza,721,908,12216,4925,69
https://fbref.com/en/players/be170419/Unai-Nunez,1744,2023,35775,12950,146
https://fbref.com/en/players/962e54cb/Goncalo-Paciencia,98,168,1609,391,11
https://fbref.com/en/players/a8f21b9f/Carles-Perez,564,689,8850,1735,66
https://fbref.com/en/players/19709006/Oscar-Rodriguez-Arnaiz,833,1057,13804,4087,118
https://fbref.com/en/players/958d67bb/Miguel-Rodriguez,60,91,966,245,6
https://fbref.com/en/players/a45eac1f/Haris-Seferovic,134,218,1847,367,17
https://fbref.com/en/players/3ca6106c/Augusto-Solari,94,125,1364,362,12
https://fbref.com/en/players/3aa74860/Hugo-Sotelo,20,23,265,86,2
https://fbref.com/en/players/f553b2b3/Jorgen-Strand-Larsen,232,339,3020,423,14
https://fbref.com/en/players/184fe4b2/Williot-Swedberg,14,17,176,50,4
https://fbref.com/en/players/34269bdf/Renato-Tapia,687,811,13506,3634,68
https://fbref.com/en/players/ee923664/Kevin-Vazquez,173,234,2631,1149,13
https://fbref.com/en/players/35a6e5c7/Gabriel-Veiga,552,742,8847,2937,109
https://fbref.com/en/players/cde52ef5/Ivan-Villar,414,599,11814,8420,1
https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga,871,1046,19299,11448,0
https://fbref.com/en/players/d5dd5f1f/Pierre-Emerick-Aubameyang,82,111,1053,203,3
https://fbref.com/en/players/53cad200/Cesar-Azpilicueta,872,1065,12891,4354,71
https://fbref.com/en/players/06df8256/Benoit-Badiashile,769,860,14061,5150,56
https://fbref.com/en/players/97220da2/Armando-Broja,33,53,466,54,4
https://fbref.com/en/players/5515376c/Trevoh-Chalobah,1051,1200,18603,5316,71
https://fbref.com/en/players/d2424d1b/Ben-Chilwell,762,977,10963,3238,41
https://fbref.com/en/players/b2f9c73e/Carney-Chukwuemeka,179,203,2291,502,23
https://fbref.com/en/players/1daec722/Marc-Cucurella,1090,1293,16587,5116,73
https://fbref.com/en/players/e82900ef/David-Datro-Fofana,7,9,122,82,2
https://fbref.com/en/players/8aafd64f/Joao-Felix,274,356,4034,1122,47
https://fbref.com/en/players/5ff4ab71/Enzo-Fernandez,1269,1440,24396,7284,168
https://fbref.com/en/players/132a82f1/Wesley-Fofana,779,872,12893,3325,43
https://fbref.com/en/players/c2731c10/Conor-Gallagher,706,871,10444,2483,105
https://fbref.com/en/players/da011f18/Lewis-Hall,344,428,5947,1764,25
https://fbref.com/en/players/fed7cb61/Kai-Havertz,727,894,9347,1882,89
https://fbref.com/en/players/bd9553e6/Omari-Hutchinson,8,12,109,4,0
https://fbref.com/en/players/1265a93a/Reece-James,891,1051,14345,4119,90
https://fbref.com/en/players/45db685d/Jorginho,749,884,11991,3508,80
https://fbref.com/en/players/b9fbae28/NGolo-Kante,271,338,3935,1033,34
https://fbref.com/en/players/da974c7b/Kalidou-Koulibaly,1275,1471,22422,9023,81
https://fbref.com/en/players/79c0821a/Mateo-Kovacic,1130,1319,18537,5579,153
https://fbref.com/en/players/e97fd090/Ruben-Loftus-Cheek,782,907,11417,2878,90
https://fbref.com/en/players/bf34eebd/Noni-Madueke,223,286,2972,771,36
https://fbref.com/en/players/33887998/Edouard-Mendy,233,289,5287,3583,0
https://fbref.com/en/players/9674002f/Mason-Mount,585,778,8688,2236,98
https://fbref.com/en/players/049a888d/Mykhailo-Mudryk,161,216,2112,668,20
https://fbref.com/en/players/1bf33a9a/Christian-Pulisic,238,301,3262,556,23
https://fbref.com/en/players/86e7deaf/Thiago-Silva,1856,2042,34995,13939,104
https://fbref.com/en/players/b400bde0/Raheem-Sterling,514,685,6522,1357,59
https://fbref.com/en/players/384d58d9/Denis-Zakaria,158,179,2222,571,6
https://fbref.com/en/players/6622454d/Hakim-Ziyech,258,400,4222,1570,42
